Date,Alianzas y Capital de Riesgo
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0016791483359639991
1970-01,0.0005233273150692101
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,0.0
1977-02,0.0
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,0.0
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,0.0007817477534523935
1980-02,0.0
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.0
1982-01,0.0
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.0
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,0.0
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,0.0
1984-11,0.0
1984-12,0.0
1985-01,0.0
1985-02,0.0
1985-03,0.0
1985-04,0.0
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0
1986-01,0.0
1986-02,0.0
1986-03,0.0
1986-04,0.0
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0
1986-10,0.0018833810456531565
1986-11,0.0
1986-12,0.0
1987-01,0.000549810040630962
1987-02,0.0
1987-03,0.0
1987-04,0.0
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,0.0
1987-10,0.0
1987-11,0.0
1987-12,0.0011501391668391875
1988-01,0.0002601091417958976
1988-02,0.0
1988-03,0.0015508444347947456
1988-04,0.001772421127259837
1988-05,0.0018793459875963165
1988-06,0.0030968381282710355
1988-07,0.0
1988-08,0.0
1988-09,0.001548467017652524
1988-10,0.0017240487560988224
1988-11,0.0
1988-12,0.0
1989-01,0.00024876426352095967
1989-02,0.0019495077492933035
1989-03,0.0
1989-04,0.0032804093950925075
1989-05,0.0
1989-06,0.0
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,0.0
1989-11,0.0
1989-12,0.0
1990-01,0.0002353046371484843
1990-02,0.0
1990-03,0.0014184799568782093
1990-04,0.0015686028454455618
1990-05,0.0016269421622061337
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.0
1990-10,0.0015440915337461203
1990-11,0.0017270858879812091
1990-12,0.0
1991-01,0.0018303285439736432
1991-02,0.0017059897299418257
1991-03,0.001353802832155525
1991-04,0.0
1991-05,0.0
1991-06,0.0
1991-07,0.0029328093380649326
1991-08,0.0017558954188688523
1991-09,0.0
1991-10,0.007275267002298985
1991-11,0.003226587077518755
1991-12,0.002013916160670231
1992-01,0.0013853229649605644
1992-02,0.0016373311502251332
1992-03,0.0
1992-04,0.0013812345474385004
1992-05,0.002967182956501098
1992-06,0.0
1992-07,0.0
1992-08,0.0016758559434231035
1992-09,0.0012229573554770144
1992-10,0.0013454423141607804
1992-11,0.0031037104858858766
1992-12,0.0019927662584817117
1993-01,0.000930070336569203
1993-02,0.0015801033387583547
1993-03,0.0022743813682678314
1993-04,0.006407956118316502
1993-05,0.002744802031153503
1993-06,0.004950617589544295
1993-07,0.0
1993-08,0.005950167348456675
1993-09,0.007159819095237527
1993-10,0.005222409358557571
1993-11,0.0
1993-12,0.0019025875190258753
1994-01,0.0011263290683005947
1994-02,0.003022198044637865
1994-03,0.0
1994-04,0.0
1994-05,0.003840688251334639
1994-06,0.0022731405710129113
1994-07,0.0026504810623128095
1994-08,0.006049972775122512
1994-09,0.002136409763392619
1994-10,0.002630021697679006
1994-11,0.0027385630759540467
1994-12,0.0036219417229576773
1995-01,0.002859329773101185
1995-02,0.0
1995-03,0.006274247351744764
1995-04,0.0
1995-05,0.002395008801657346
1995-06,0.0032816294384038153
1995-07,0.0035819184755354967
1995-08,0.004240522432363667
1995-09,0.004234327694620286
1995-10,0.003549161806286748
1995-11,0.0025787152840454886
1995-12,0.0017488020705816517
1996-01,0.0027099254145143605
1996-02,0.001333280002133248
1996-03,0.0020451988955925964
1996-04,0.00533937038144462
1996-05,0.0011877048790916434
1996-06,0.004100503336784591
1996-07,0.0011583190473984154
1996-08,0.001233943312644217
1996-09,0.003072070780510783
1996-10,0.0044188153156138835
1996-11,0.002425300737291424
1996-12,0.004998667022127433
1997-01,0.002633663486686831
1997-02,0.0012618614980819706
1997-03,0.00507372116857946
1997-04,0.0010680793796594963
1997-05,0.0010788766736074399
1997-06,0.004094752574575681
1997-07,0.008690267986139023
1997-08,0.006282985674792661
1997-09,0.003763076691502973
1997-10,0.005567804725952651
1997-11,0.003596518570024216
1997-12,0.0024288547949641746
1998-01,0.002729364058174445
1998-02,0.002441674500372355
1998-03,0.001969395592492664
1998-04,0.004925477525046054
1998-05,0.0
1998-06,0.007668785168569484
1998-07,0.0021464063791197586
1998-08,0.0
1998-09,0.002762710771809299
1998-10,0.0022088708252341405
1998-11,0.001149597066228287
1998-12,0.0030692264014855054
1999-01,0.0019498726733144327
1999-02,0.002476841531678803
1999-03,0.001864628006712661
1999-04,0.0
1999-05,0.0010624169986719787
1999-06,0.001863064741499767
1999-07,0.003176384639003886
1999-08,0.0
1999-09,0.001811577793679405
1999-10,0.0031877590054191903
1999-11,0.0010754307099993547
1999-12,0.0014768758168969363
2000-01,0.0020821404403727033
2000-02,0.003965342903027539
2000-03,0.005238710578702895
2000-04,0.004550128768644152
2000-05,0.00402357816806486
2000-06,0.004305186027088231
2000-07,0.006771659637039043
2000-08,0.0034940600978336823
2000-09,0.004271824752661347
2000-10,0.0019743531525483965
2000-11,0.00517239595725532
2000-12,0.003507713461902724
2001-01,0.0019295985952522225
2001-02,0.004385868730948883
2001-03,0.003315704835955503
2001-04,0.0008434192215240585
2001-05,0.0019497738262361567
2001-06,0.0032869327986589317
2001-07,0.0
2001-08,0.003155470007257581
2001-09,0.004217416242113432
2001-10,0.003607731368322315
2001-11,0.0019718809772642123
2001-12,0.0006733598637119636
2002-01,0.0017769105018641406
2002-02,0.00427729717591454
2002-03,0.001586470578903114
2002-04,0.0034766283658108368
2002-05,0.0018029550433159949
2002-06,0.0008282053618015123
2002-07,0.0
2002-08,0.0
2002-09,0.004319654427645789
2002-10,0.0026172985988728165
2002-11,0.0018499334023975135
2002-12,0.003177871842784324
2003-01,0.0023732921567144144
2003-02,0.0029695325955694575
2003-03,0.0014601844212924094
2003-04,0.003949197523063314
2003-05,0.0008555051758063135
2003-06,0.002274364125696524
2003-07,0.0
2003-08,0.0027524955960070464
2003-09,0.0
2003-10,0.0008077609673745346
2003-11,0.0018356539058125981
2003-12,0.002334975599504985
2004-01,0.0022133022627853776
2004-02,0.0052607121250646625
2004-03,0.002603929329358001
2004-04,0.002110461557942722
2004-05,0.0029166210944620657
2004-06,0.003724186730722678
2004-07,0.001992984693877551
2004-08,0.005430271435996494
2004-09,0.002922301838712317
2004-10,0.0005917790060479815
2004-11,0.0
2004-12,0.0016302664398784908
2005-01,0.0041516970803190285
2005-02,0.0016801075268817205
2005-03,0.005859718342871653
2005-04,0.0
2005-05,0.0028504646257339946
2005-06,0.00238373340325618
2005-07,0.0028244797661330753
2005-08,0.0
2005-09,0.0024694254264389036
2005-10,0.0019622335450365305
2005-11,0.0
2005-12,0.0020400877237721224
2006-01,0.003265603803339896
2006-02,0.0015069886599103342
2006-03,0.0011371648206691077
2006-04,0.0058014361777560045
2006-05,0.000650080935076417
2006-06,0.0016359650557864083
2006-07,0.005161623330537454
2006-08,0.0013288948246191056
2006-09,0.002175509205123324
2006-10,0.001108125328974707
2006-11,0.001785852476679743
2006-12,0.0023009240510989213
2007-01,0.0019040172224704497
2007-02,0.0006960056237254398
2007-03,0.00206224898563128
2007-04,0.0005381349319528378
2007-05,0.0029267493180674085
2007-06,0.0028704151098651385
2007-07,0.0030426950976096584
2007-08,0.0024914356898162564
2007-09,0.0029327376617282624
2007-10,0.0026138050728728855
2007-11,0.0017270560602397154
2007-12,0.0008067552304630776
2008-01,0.0032395403341461257
2008-02,0.0019069655093504876
2008-03,0.0014223604545864012
2008-04,0.003070420084641247
2008-05,0.0010321568465544025
2008-06,0.0023760418943706814
2008-07,0.0021509886481574096
2008-08,0.003250922449244973
2008-09,0.004669711318446294
2008-10,0.0009547086229282822
2008-11,0.0011308763160573128
2008-12,0.0012122240674966361
2009-01,0.0030562714143660035
2009-02,0.0005679397983813716
2009-03,0.0014671218004518735
2009-04,0.0030683048492366497
2009-05,0.0014873132182483418
2009-06,0.001273085279739272
2009-07,0.0028724214033693505
2009-08,0.0021745039412883935
2009-09,0.003013798893505263
2009-10,0.0021908204622631175
2009-11,0.0020544532843003813
2009-12,0.002160433815110074
2010-01,0.0023784503747140457
2010-02,0.0005697778436187731
2010-03,0.004672083451905148
2010-04,0.0
2010-05,0.0009321923299215095
2010-06,0.0007841661177503843
2010-07,0.0018639676415217433
2010-08,0.002434736877985596
2010-09,0.00041572608639619526
2010-10,0.002533890789306981
2010-11,0.0013460580689450942
2010-12,0.0023305444484766564
2011-01,0.003167295528085227
2011-02,0.0025404051438123352
2011-03,0.002458663716270207
2011-04,0.001276345906758677
2011-05,0.0020343396533485233
2011-06,0.00223746182330764
2011-07,0.0004441582091541007
2011-08,0.000904298129007171
2011-09,0.001080672178094775
2011-10,0.0014133010472560758
2011-11,0.001650457795731091
2011-12,0.00031266414867805596
2012-01,0.0024731214502384186
2012-02,0.0013387537987139039
2012-03,0.0022439721298661472
2012-04,0.0024032010638170044
2012-05,0.00148265112848284
2012-06,0.0017528299439444983
2012-07,0.004753303545964445
2012-08,0.002186098164551981
2012-09,0.001419244961680386
2012-10,0.0019130517958773734
2012-11,0.0021151859777270915
2012-12,0.0005755395683453237
2013-01,0.002384880188553562
2013-02,0.0022159191632689238
2013-03,0.00105323765254392
2013-04,0.001763674651409705
2013-05,0.001122737683567611
2013-06,0.0020296669654787476
2013-07,0.0010989131748700535
2013-08,0.0024253889717563456
2013-09,0.0012833593213595908
2013-10,0.0021418124629007484
2013-11,0.001406178043232944
2013-12,0.0005508109313937445
2014-01,0.002668695953852586
2014-02,0.0012621163166397415
2014-03,0.0003531522368662683
2014-04,0.002006259529732766
2014-05,0.0017595101523735792
2014-06,0.00031449310002138554
2014-07,0.0007006505540394256
2014-08,0.001529215665285275
2014-09,0.0015007623872927446
2014-10,0.002498040599404842
2014-11,0.0010520852329316706
2014-12,0.0025822778272714363
2015-01,0.0039730922328530035
2015-02,0.0012954262816084014
2015-03,0.0010074450186881051
2015-04,0.000656454424010477
2015-05,0.0006918356475235743
2015-06,0.0015029954699716536
2015-07,0.003131643869459165
2015-08,0.0033067568064077597
2015-09,0.0011757824097072594
2015-10,0.002122048079546488
2015-11,0.002258807736739185
2015-12,0.00022132021937260144
2016-01,0.0027286515231560193
2016-02,0.001490318518325329
2016-03,0.0011671743875252402
2016-04,0.0013965037133033737
2016-05,0.0006375721253466799
2016-06,0.0011211485045280385
2016-07,0.0009395111410362808
2016-08,0.0006844205353537428
2016-09,0.0008000384018432886
2016-10,0.0005487495369925782
2016-11,0.0003065622719943102
2016-12,0.003204013255460554
2017-01,0.0018021021521604952
2017-02,0.0014400973505808994
2017-03,0.0019200649530544118
2017-04,0.003626988420839466
2017-05,0.0017157220187185272
2017-06,0.002100939645256341
2017-07,0.0010145898013433168
2017-08,0.004857272095275392
2017-09,0.0007289001625447362
2017-10,0.001443050030544559
2017-11,0.0012788705015730106
2017-12,0.0009295874676735958
2018-01,0.001998284330167956
2018-02,0.0023646531644970973
2018-03,0.0005212826681332086
2018-04,0.0007707010296565755
2018-05,0.0007752338622151015
2018-06,0.0011742326389704329
2018-07,0.0010463041920177453
2018-08,0.0045593268153957065
2018-09,0.0007124723026392349
2018-10,0.001745966272296535
2018-11,0.0005055062265729458
2018-12,0.00037053162024214243
2019-01,0.0015770685997413608
2019-02,0.0018103807230660607
2019-03,0.0011700039078130521
2019-04,0.001677144828643717
2019-05,0.0007078576922895421
2019-06,0.00042375933859642434
2019-07,0.0002270286714509175
2019-08,0.0051600918496349235
2019-09,0.00044776988210219
2019-10,0.0006396779434780569
2019-11,0.0011651232020692588
2019-12,0.0007308627249778183
2020-01,0.0017250875789997695
2020-02,0.00039190635005859
2020-03,0.0012686303655135521
2020-04,0.0008648218575076265
2020-05,0.0009222263466233835
2020-06,0.00038909748837571257
2020-07,0.001033961499409608
2020-08,0.0020687419979910217
2020-09,0.0017322783116830625
2020-10,0.0014822225927778705
2020-11,0.0007384351820058115
2020-12,0.0006145442969674698
2021-01,0.001793356712534175
2021-02,0.00218716812761397
2021-03,0.00037483015508597665
2021-04,0.0016318304854491717
2021-05,0.0003921553248810789
2021-06,0.0005340225784746179
2021-07,0.000401517737046034
2021-08,0.0026037202823300694
2021-09,0.0007379134390640306
2021-10,0.0005356377660334238
2021-11,0.00018976916478795193
2021-12,0.000855773619351894
2022-01,0.0013404735893191063
2022-02,0.002147095099613284
2022-03,0.0007737687956730849
2022-04,0.0010386027884407662
2022-05,0.0015840611764426343
2022-06,0.001491854474568854
2022-07,0.0010029426336872383
2022-08,0.0028852713082438385
2022-09,0.0021610524325346445
2022-10,0.0011125038010546535
2022-11,0.0003513623195534888
2022-12,0.0015659726195710439
2023-01,0.002226755389291153
2023-02,0.0013807482274644628
2023-03,0.0003333320833380208
2023-04,0.0005159612616284769
2023-05,0.0010918878194454303
2023-06,0.0015541561243076233
2023-07,0.0007523916650051351
2023-08,0.002556855618296859
2023-09,0.001239052089749853
2023-10,0.0009997284071160666
2023-11,0.0005773222064100085
2023-12,0.0011206574523720582
2024-01,0.002805895914771431
2024-02,0.0018644116952474075
2024-03,0.0012448937127532247
2024-04,0.0005325806193912603
2024-05,0.0015677230216641902
2024-06,0.000776125148627966
2024-07,0.0020593151404281313
2024-08,0.0024956997174100013
2024-09,0.000667256076200644
2024-10,0.001336243374459935
2024-11,0.0013667830710248823
2024-12,0.0016190036153596117
