Date,Planificación de Escenarios
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.005115089514066497
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0007393660675336966
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0052812252442566675
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0
1970-01,0.0005233327925561144
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0034502984508159957
1971-05,0.0
1971-06,0.0030617556106671564
1971-07,0.0
1971-08,0.0
1971-09,0.0031324395439168025
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0028161081385525205
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0005784626775880421
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.005883737349964698
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.006337738061285928
1974-12,0.0
1975-01,0.0005309546564723373
1975-02,0.0
1975-03,0.0
1975-04,0.0027158415034898562
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0026665244520292252
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0016850051392656748
1977-01,0.0009221221719665638
1977-02,0.0
1977-03,0.004753868460459699
1977-04,0.0026224693171089898
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,0.005806863712908658
1978-03,0.0023236900197513653
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0031026030839874656
1978-09,0.002343457067866517
1978-10,0.0
1978-11,0.002824858757062147
1978-12,0.0
1979-01,0.001247769611818874
1979-02,0.0
1979-03,0.004366526210073576
1979-04,0.0
1979-05,0.0
1979-06,0.002305634971871253
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0024204870019847993
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,0.002302873986735446
1980-05,0.002642007926023778
1980-06,0.0
1980-07,0.0
1980-08,0.002874389192296637
1980-09,0.0021585684374123082
1980-10,0.0
1980-11,0.0026717251329183254
1980-12,0.0014479742839767166
1981-01,0.00263864177799222
1981-02,0.0026308173949646154
1981-03,0.006040227917933437
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.001379063064553942
1982-01,0.000723293299049231
1982-02,0.0
1982-03,0.001957943376277558
1982-04,0.0
1982-05,0.0
1982-06,0.0020788724195996092
1982-07,0.0
1982-08,0.002722570106180234
1982-09,0.0
1982-10,0.0022519479349637434
1982-11,0.007224041610479676
1982-12,0.0013832789243623084
1983-01,0.0037985392889825094
1983-02,0.014413375612568464
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,0.0021373458439310064
1983-08,0.01489683938724334
1983-09,0.0019690078169610336
1983-10,0.0021403193356448785
1983-11,0.0
1983-12,0.0
1984-01,0.0009719211966293773
1984-02,0.002409116095304633
1984-03,0.0
1984-04,0.001997802417340925
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,0.0020311992200194996
1984-11,0.0022546897546897545
1984-12,0.0012611930886618741
1985-01,0.0003136753021477348
1985-02,0.013905304873809357
1985-03,0.0
1985-04,0.0
1985-05,0.0021508614199987094
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0017791061770566468
1985-10,0.0
1985-11,0.0
1985-12,0.0012285163208393224
1986-01,0.00029220883581077727
1986-02,0.002174433016590924
1986-03,0.0017339436815092246
1986-04,0.0
1986-05,0.0
1986-06,0.0017896130856508822
1986-07,0.0
1986-08,0.0
1986-09,0.007018652067870365
1986-10,0.0
1986-11,0.0
1986-12,0.0012037895294386728
1987-01,0.0005498085291797132
1987-02,0.0
1987-03,0.0
1987-04,0.012692886543726994
1987-05,0.0
1987-06,0.0
1987-07,0.0018989384933821994
1987-08,0.004179116952587918
1987-09,0.001593803292797603
1987-10,0.0
1987-11,0.0
1987-12,0.0
1988-01,0.0015606548507753855
1988-02,0.004084633608365329
1988-03,0.0
1988-04,0.003544842254519674
1988-05,0.0
1988-06,0.0
1988-07,0.0036255528968167647
1988-08,0.0020030446278343082
1988-09,0.0
1988-10,0.0017240487560988224
1988-11,0.001930837404182194
1988-12,0.0
1989-01,0.0019901141081676774
1989-02,0.005848523247879911
1989-03,0.0014519267067398438
1989-04,0.0049206140926387615
1989-05,0.0
1989-06,0.0015161393028791485
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,0.0016848631891090442
1989-11,0.0
1989-12,0.0
1990-01,0.0014118278228909056
1990-02,0.0
1990-03,0.0014184799568782093
1990-04,0.0015686028454455618
1990-05,0.0016269421622061337
1990-06,0.0014625656326327644
1990-07,0.0
1990-08,0.0017373477649021004
1990-09,0.0013504024199211366
1990-10,0.0015440915337461203
1990-11,0.0017270858879812091
1990-12,0.0010348967173076128
1991-01,0.0006863732039901162
1991-02,0.0017059897299418257
1991-03,0.008122816992933149
1991-04,0.0
1991-05,0.0
1991-06,0.0013925249261961788
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,0.0
1991-11,0.004839880616278132
1991-12,0.0010069580803351156
1992-01,0.0013853229649605644
1992-02,0.0032746623004502665
1992-03,0.003685232046777879
1992-04,0.0
1992-05,0.0
1992-06,0.0012773676008481722
1992-07,0.0
1992-08,0.003351711886846207
1992-09,0.0
1992-10,0.0
1992-11,0.0
1992-12,0.0
1993-01,0.0006975527524269023
1993-02,0.004740310016275065
1993-03,0.00796033478893741
1993-04,0.0
1993-05,0.0013724010155767516
1993-06,0.0012376543973860738
1993-07,0.001334062620899425
1993-08,0.0
1993-09,0.0011932747037695548
1993-10,0.0
1993-11,0.001464965353569388
1993-12,0.0019025875190258753
1994-01,0.0009010652844325203
1994-02,0.0015110990223189324
1994-03,0.0034006279826341262
1994-04,0.0
1994-05,0.0
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0010682048816963094
1994-10,0.001315010848839503
1994-11,0.00410784461393107
1994-12,0.0
1995-01,0.0006598438809377701
1995-02,0.012234577635192085
1995-03,0.003137123675872382
1995-04,0.00114073212187582
1995-05,0.0
1995-06,0.002187752958935877
1995-07,0.0011939728251784988
1995-08,0.0
1995-09,0.004234327694620286
1995-10,0.001183053935428916
1995-11,0.0012893576420227443
1995-12,0.0017488020705816517
1996-01,0.001250779131167123
1996-02,0.0
1996-03,0.0
1996-04,0.001067874076288924
1996-05,0.0023754097581832868
1996-06,0.004100503336784591
1996-07,0.0011583190473984154
1996-08,0.001233943312644217
1996-09,0.0
1996-10,0.003314111486710413
1996-11,0.001212650368645712
1996-12,0.0016662223407091442
1997-01,0.0018231540565177757
1997-02,0.0
1997-03,0.0030442944847531585
1997-04,0.004272545689535468
1997-05,0.0
1997-06,0.0010236881436439204
1997-07,0.0
1997-08,0.0
1997-09,0.0
1997-10,0.001113573345508402
1997-11,0.001198925762516785
1997-12,0.0
1998-01,0.000779797018835997
1998-02,0.0
1998-03,0.0
1998-04,0.0009851246182642104
1998-05,0.0
1998-06,0.0038345396155874036
1998-07,0.0010732262253560427
1998-08,0.0
1998-09,0.000920929033208701
1998-10,0.0
1998-11,0.0022992469966086108
1998-12,0.0007673007128223622
1999-01,0.0021445797695941477
1999-02,0.0012385127938371603
1999-03,0.006526623963898446
1999-04,0.0
1999-05,0.0
1999-06,0.0037267543696194987
1999-07,0.004235358893724257
1999-08,0.0011681151294271564
1999-09,0.0027174159186224515
1999-10,0.0021254210990552503
1999-11,0.0032262921299980644
1999-12,0.0029540352120997282
2000-01,0.000910883101166581
2000-02,0.0009913652090293543
2000-03,0.0017462368595676317
2000-04,0.0
2000-05,0.0
2000-06,0.0034442377901770333
2000-07,0.002902336380786533
2000-08,0.0011648087966360321
2000-09,0.003417547397110464
2000-10,0.0019743531525483965
2000-11,0.0
2000-12,0.001403144446705066
2001-01,0.001607913507116625
2001-02,0.0
2001-03,0.0033158697526361166
2001-04,0.0008434334488837159
2001-05,0.0
2001-06,0.0008217804695653603
2001-07,0.0
2001-08,0.0
2001-09,0.0008435117079425063
2001-10,0.0009019328420805787
2001-11,0.0029578214658963187
2001-12,0.0006733598637119636
2002-01,0.0014536902735199008
2002-02,0.0032083845783647934
2002-03,0.002379838012359292
2002-04,0.0034766283658108368
2002-05,0.0
2002-06,0.0008282876808773224
2002-07,0.0009396465049848248
2002-08,0.0
2002-09,0.0014398848092152627
2002-10,0.0008724633129176918
2002-11,0.0018501045309059962
2002-12,0.000635578408130319
2003-01,0.0016314883178020587
2003-02,0.0019798451761072282
2003-03,0.003650754245827188
2003-04,0.005529225908372828
2003-05,0.002566559441516665
2003-06,0.003790606876160873
2003-07,0.004385657146866886
2003-08,0.0009175069501151472
2003-09,0.0012748678918147107
2003-10,0.0008078392722983836
2003-11,0.0018358392539149274
2003-12,0.0011674877997524926
2004-01,0.0018971162252446093
2004-02,0.0017535707083548874
2004-03,0.0032549116616975016
2004-04,0.0007034871859809074
2004-05,0.0014583105472310328
2004-06,0.0012413955769075594
2004-07,0.002657312925170068
2004-08,0.0
2004-09,0.0017533811032273902
2004-10,0.0017753370181439443
2004-11,0.003048687540014024
2004-12,0.0032605328797569817
2005-01,0.001631021434587144
2005-02,0.004200268817204302
2005-03,0.0026043192634985124
2005-04,0.0006351383966566315
2005-05,0.0014252323128669973
2005-06,0.0029798088154663997
2005-07,0.0007061199415332688
2005-08,0.0014970059880239522
2005-09,0.0006173563566097259
2005-10,0.0019622335450365305
2005-11,0.0
2005-12,0.0015314717443463167
2006-01,0.002041002377087435
2006-02,0.0037674716497758352
2006-03,0.0005685824103345539
2006-04,0.0012892080395013345
2006-05,0.001950242805229251
2006-06,0.0016359650557864083
2006-07,0.003226014581585909
2006-08,0.0013288948246191056
2006-09,0.0027193865064041554
2006-10,0.0027703133224367678
2006-11,0.0029764207944662385
2006-12,0.0009203696204395684
2007-01,0.0008885413704862098
2007-02,0.0013920112474508795
2007-03,0.00309337347844692
2007-04,0.0021525397278113513
2007-05,0.0029267493180674085
2007-06,0.002392012591554282
2007-07,0.002434156078087727
2007-08,0.0024914356898162564
2007-09,0.001955158441152175
2007-10,0.0026138050728728855
2007-11,0.002302741413652954
2007-12,0.0013445920507717958
2008-01,0.002616551808348794
2008-02,0.0019069655093504876
2008-03,0.0028447209091728024
2008-04,0.002046946723094165
2008-05,0.0051607842327720125
2008-06,0.002851250273244818
2008-07,0.004840323118458841
2008-08,0.003253249182621143
2008-09,0.002337999981296
2008-10,0.0019105937647772486
2008-11,0.0005659437678272287
2008-12,0.0012129494483101592
2009-01,0.0024014740684463773
2009-02,0.0034076387902882295
2009-03,0.002934243600903747
2009-04,0.002191646320883321
2009-05,0.0034703975092461306
2009-06,0.0016974470396523627
2009-07,0.002393684502807792
2009-08,0.0032617381802762693
2009-09,0.003874884291649624
2009-10,0.0021908204622631175
2009-11,0.003081664098613251
2009-12,0.00252050611762842
2010-01,0.002702784516720506
2010-02,0.00569777843618773
2010-03,0.002123674296320522
2010-04,0.0021835968206830292
2010-05,0.004660983374272304
2010-06,0.002352498353251153
2010-07,0.0013979757311413075
2010-08,0.0034086316291798346
2010-09,0.003325808691169562
2010-10,0.005067760176695905
2010-11,0.0013460580689450942
2010-12,0.0009988047636328525
2011-01,0.0037801196356781995
2011-02,0.0035565672013372694
2011-03,0.0008195545720900691
2011-04,0.0008508972711724513
2011-05,0.0073236227520546825
2011-06,0.0033561927349614598
2011-07,0.0022207910457705034
2011-08,0.0027128943870215133
2011-09,0.003242016534284325
2011-10,0.002119951570884114
2011-11,0.002888301142529409
2011-12,0.002501305368739311
2012-01,0.0037096821753576275
2012-02,0.0026775075974278077
2012-03,0.004113933518834336
2012-04,0.0036048015957255066
2012-05,0.004818616167569231
2012-06,0.002103388558968498
2012-07,0.0019805352990806355
2012-08,0.002186098164551981
2012-09,0.001419244961680386
2012-10,0.0015942098298978114
2012-11,0.003525309962878486
2012-12,0.00460431654676259
2013-01,0.003947387898295551
2013-02,0.003102273079803759
2013-03,0.0021064900959857323
2013-04,0.001763674651409705
2013-05,0.0037424449392788306
2013-06,0.0033827782757979126
2013-07,0.003296824059489358
2013-08,0.0032338388901464927
2013-09,0.0032083674222371946
2013-10,0.002753758880872391
2013-11,0.002812356086465888
2013-12,0.002203243725574978
2014-01,0.003720000420521787
2014-02,0.0029449380721593968
2014-03,0.0031783476829845394
2014-04,0.0013375376600447406
2014-05,0.003167107129158148
2014-06,0.0015724655001069275
2014-07,0.0017516325215100475
2014-08,0.002293823497927913
2014-09,0.0018009094592769347
2014-10,0.0034348916291691
2014-11,0.00455902002111177
2014-12,0.0023240500445442925
2015-01,0.003559231404671367
2015-02,0.0025908413757367707
2015-03,0.004365712366719838
2015-04,0.0029540449080471464
2015-05,0.0027673521628586747
2015-06,0.0024047927519546455
2015-07,0.0020877625796394436
2015-08,0.004041591652276151
2015-09,0.002645502645502646
2015-10,0.0036377967077939797
2015-11,0.002904181375807524
2015-12,0.0024345331893270063
2016-01,0.004699337166072301
2016-02,0.003725796295813323
2016-03,0.005252361374134455
2016-04,0.0030723081692674223
2016-05,0.0022314810977611867
2016-06,0.0028029262550102307
2016-07,0.002192178931907791
2016-08,0.004106523212122457
2016-09,0.0032001877443476683
2016-10,0.0021949981479703127
2016-11,0.003065622719943102
2016-12,0.0032040425863031755
2017-01,0.004580367045085078
2017-02,0.004680265839099661
2017-03,0.0019200596864268238
2017-04,0.002720126213856323
2017-05,0.0031454903676506334
2017-06,0.0026262159379792844
2017-07,0.004058359205373267
2017-08,0.00242856969387879
2017-09,0.00364449195782108
2017-10,0.0036076250763613974
2017-11,0.004859695476135059
2017-12,0.0031606443996170046
2018-01,0.003068791602644299
2018-02,0.00384255003443516
2018-03,0.0026064269275178735
2018-04,0.001798288543103692
2018-05,0.004134591282731104
2018-06,0.0028182774688110626
2018-07,0.0020926029102874976
2018-08,0.0037044424814065484
2018-09,0.00427486427305933
2018-10,0.0030555143303622094
2018-11,0.0035385256985428857
2018-12,0.0024085090773001724
2019-01,0.0039083847194499735
2019-02,0.0030173012051101012
2019-03,0.0035100774323081566
2019-04,0.003354305730591747
2019-05,0.0018876294205921493
2019-06,0.004237638279434106
2019-07,0.002951372728861928
2019-08,0.003354085663347842
2019-09,0.003134480403900189
2019-10,0.0038380676608683415
2019-11,0.0033011183023707855
2019-12,0.0019002375296912114
2020-01,0.003943067040765152
2020-02,0.002939309144778611
2020-03,0.0029601437784120945
2020-04,0.004540442368813647
2020-05,0.0034583487998376882
2020-06,0.0017509352912680857
2020-07,0.002274724706612211
2020-08,0.004597183305788543
2020-09,0.00404200606685863
2020-10,0.0033350317291213115
2020-11,0.003322946050124795
2020-12,0.0030727214848373487
2021-01,0.003528914245648299
2021-02,0.0034022780681865128
2021-03,0.0054350678071562976
2021-04,0.0026517245388549037
2021-05,0.0037254828912100173
2021-06,0.0030261279446895015
2021-07,0.004416695107506374
2021-08,0.00282069085228259
2021-09,0.003874031261587504
2021-10,0.002678188830167119
2021-11,0.003415844966183135
2021-12,0.003565708156771351
2022-01,0.0037980530509816013
2022-02,0.003817048848682641
2022-03,0.001989688989503285
2022-04,0.003946715190491324
2022-05,0.002376157634297459
2022-06,0.0024864241242814234
2022-07,0.0032094035524085573
2022-08,0.0043279693991954095
2022-09,0.00360188378521967
2022-10,0.005933364607109283
2022-11,0.004216370056745314
2022-12,0.0024091741351064855
2023-01,0.0045621924593476065
2023-02,0.005062755151353366
2023-03,0.0011249995312501953
2023-04,0.0015478917714073432
2023-05,0.0036397850342958743
2023-06,0.004507045755839344
2023-07,0.003950056241276959
2023-08,0.0031469549277380474
2023-09,0.0026550928220450587
2023-10,0.004165625260351578
2023-11,0.002309308823869016
2023-12,0.0034865419480804094
2024-01,0.004416883093938269
2024-02,0.005386078230714733
2024-03,0.0030233885783493364
2024-04,0.0021303338233101127
2024-05,0.004529048621078889
2024-06,0.005122465737689395
2024-07,0.003432174230892657
2024-08,0.004223564803882608
2024-09,0.003002732486562772
2024-10,0.003118123424234055
2024-11,0.0018794230512945809
2024-12,0.004484170876804879
