Date,Competencias Centrales
1979-04,0.00E+00
1979-05,0.00E+00
1979-06,0.00E+00
1979-07,0.00E+00
1979-08,0.00E+00
1979-09,0.00E+00
1979-10,0.00E+00
1979-11,0.00E+00
1979-12,0.00E+00
1980-01,0.00E+00
1980-02,0.00E+00
1980-03,0.00E+00
1980-04,0.00E+00
1980-05,0.00E+00
1980-06,0.00E+00
1980-07,0.00E+00
1980-08,0.00E+00
1980-09,0.00E+00
1980-10,0.00E+00
1980-11,0.00E+00
1980-12,0.00E+00
1981-01,0.00E+00
1981-02,0.00E+00
1981-03,0.00E+00
1981-04,0.00E+00
1981-05,0.00E+00
1981-06,0.00E+00
1981-07,0.00E+00
1981-08,0.00E+00
1981-09,0.00E+00
1981-10,0.00E+00
1981-11,0.00E+00
1981-12,0.00E+00
1982-01,0.00E+00
1982-02,0.00E+00
1982-03,0.00E+00
1982-04,0.00E+00
1982-05,0.00E+00
1982-06,0.00E+00
1982-07,0.00E+00
1982-08,0.00E+00
1982-09,0.00E+00
1982-10,0.00E+00
1982-11,0.00E+00
1982-12,0.00E+00
1983-01,0.00E+00
1983-02,0.00E+00
1983-03,0.00E+00
1983-04,0.00E+00
1983-05,0.00E+00
1983-06,0.00E+00
1983-07,0.00E+00
1983-08,0.00E+00
1983-09,0.00E+00
1983-10,0.00E+00
1983-11,2.34E-03
1983-12,0.00E+00
1984-01,0.00E+00
1984-02,0.00E+00
1984-03,0.00E+00
1984-04,0.00E+00
1984-05,0.00E+00
1984-06,0.00E+00
1984-07,0.00E+00
1984-08,0.00E+00
1984-09,0.00E+00
1984-10,0.00E+00
1984-11,0.00E+00
1984-12,0.00E+00
1985-01,0.00E+00
1985-02,0.00E+00
1985-03,0.00E+00
1985-04,0.00E+00
1985-05,0.00E+00
1985-06,0.00E+00
1985-07,0.00E+00
1985-08,0.00E+00
1985-09,0.00E+00
1985-10,0.00E+00
1985-11,0.00E+00
1985-12,0.00E+00
1986-01,0.00E+00
1986-02,0.00E+00
1986-03,0.00E+00
1986-04,0.00E+00
1986-05,0.00E+00
1986-06,0.00E+00
1986-07,0.00E+00
1986-08,0.00E+00
1986-09,0.00E+00
1986-10,0.00E+00
1986-11,0.00E+00
1986-12,0.00E+00
1987-01,0.00E+00
1987-02,0.00E+00
1987-03,0.00E+00
1987-04,0.00E+00
1987-05,0.00E+00
1987-06,3.33E-03
1987-07,0.00E+00
1987-08,0.00E+00
1987-09,0.00E+00
1987-10,0.00E+00
1987-11,0.00E+00
1987-12,0.00E+00
1988-01,0.00E+00
1988-02,0.00E+00
1988-03,0.00E+00
1988-04,0.00E+00
1988-05,0.00E+00
1988-06,0.00E+00
1988-07,0.00E+00
1988-08,0.00E+00
1988-09,0.00E+00
1988-10,0.00E+00
1988-11,0.00E+00
1988-12,0.00E+00
1989-01,0.00E+00
1989-02,0.00E+00
1989-03,0.00E+00
1989-04,0.00E+00
1989-05,0.00E+00
1989-06,0.00E+00
1989-07,0.00E+00
1989-08,0.00E+00
1989-09,0.00E+00
1989-10,0.00E+00
1989-11,0.00E+00
1989-12,0.00E+00
1990-01,0.00E+00
1990-02,0.00E+00
1990-03,0.00E+00
1990-04,0.00E+00
1990-05,0.00E+00
1990-06,0.00E+00
1990-07,0.00E+00
1990-08,0.00E+00
1990-09,0.00E+00
1990-10,0.00E+00
1990-11,3.45E-03
1990-12,0.00E+00
1991-01,0.00E+00
1991-02,0.00E+00
1991-03,0.00E+00
1991-04,0.00E+00
1991-05,0.00E+00
1991-06,0.00E+00
1991-07,1.47E-03
1991-08,0.00E+00
1991-09,0.00E+00
1991-10,0.00E+00
1991-11,0.00E+00
1991-12,1.01E-03
1992-01,2.31E-04
1992-02,0.00E+00
1992-03,0.00E+00
1992-04,0.00E+00
1992-05,0.00E+00
1992-06,2.55E-03
1992-07,0.00E+00
1992-08,0.00E+00
1992-09,0.00E+00
1992-10,0.00E+00
1992-11,0.00E+00
1992-12,0.00E+00
1993-01,0.00E+00
1993-02,0.00E+00
1993-03,0.00E+00
1993-04,0.00E+00
1993-05,0.00E+00
1993-06,0.00E+00
1993-07,0.00E+00
1993-08,0.00E+00
1993-09,0.00E+00
1993-10,1.31E-03
1993-11,1.46E-03
1993-12,1.90E-03
1994-01,2.25E-04
1994-02,0.00E+00
1994-03,1.13E-03
1994-04,1.30E-03
1994-05,0.00E+00
1994-06,1.14E-03
1994-07,0.00E+00
1994-08,1.51E-03
1994-09,0.00E+00
1994-10,0.00E+00
1994-11,0.00E+00
1994-12,1.81E-03
1995-01,0.00E+00
1995-02,2.72E-03
1995-03,0.00E+00
1995-04,2.28E-03
1995-05,0.00E+00
1995-06,2.19E-03
1995-07,1.19E-03
1995-08,1.41E-03
1995-09,1.06E-03
1995-10,1.18E-03
1995-11,1.29E-03
1995-12,0.00E+00
1996-01,1.04E-03
1996-02,0.00E+00
1996-03,1.02E-03
1996-04,1.07E-03
1996-05,0.00E+00
1996-06,1.03E-03
1996-07,2.32E-03
1996-08,1.23E-03
1996-09,1.02E-03
1996-10,1.10E-03
1996-11,0.00E+00
1996-12,2.50E-03
1997-01,6.08E-04
1997-02,1.26E-03
1997-03,2.03E-03
1997-04,2.14E-03
1997-05,0.00E+00
1997-06,0.00E+00
1997-07,0.00E+00
1997-08,3.77E-03
1997-09,1.88E-03
1997-10,0.00E+00
1997-11,2.40E-03
1997-12,1.62E-03
1998-01,9.75E-04
1998-02,2.44E-03
1998-03,9.85E-04
1998-04,9.85E-04
1998-05,0.00E+00
1998-06,0.00E+00
1998-07,1.07E-03
1998-08,0.00E+00
1998-09,1.84E-03
1998-10,0.00E+00
1998-11,0.00E+00
1998-12,1.53E-03
1999-01,1.56E-03
1999-02,1.24E-03
1999-03,0.00E+00
1999-04,0.00E+00
1999-05,2.12E-03
1999-06,9.32E-04
1999-07,1.06E-03
1999-08,0.00E+00
1999-09,2.72E-03
1999-10,0.00E+00
1999-11,0.00E+00
1999-12,7.38E-04
2000-01,1.17E-03
2000-02,0.00E+00
2000-03,6.98E-03
2000-04,9.10E-04
2000-05,0.00E+00
2000-06,1.72E-03
2000-07,9.67E-04
2000-08,3.49E-03
2000-09,8.54E-04
2000-10,9.87E-04
2000-11,2.07E-03
2000-12,1.40E-03
2001-01,4.82E-04
2001-02,0.00E+00
2001-03,4.14E-03
2001-04,2.53E-03
2001-05,0.00E+00
2001-06,1.64E-03
2001-07,1.98E-03
2001-08,1.05E-03
2001-09,1.69E-03
2001-10,0.00E+00
2001-11,9.86E-04
2001-12,6.73E-04
2002-01,2.58E-03
2002-02,0.00E+00
2002-03,0.00E+00
2002-04,8.69E-04
2002-05,9.01E-04
2002-06,1.66E-03
2002-07,9.40E-04
2002-08,1.00E-03
2002-09,5.76E-03
2002-10,8.72E-04
2002-11,4.62E-03
2002-12,1.27E-03
2003-01,1.63E-03
2003-02,1.98E-03
2003-03,1.46E-03
2003-04,1.58E-03
2003-05,1.71E-03
2003-06,7.58E-04
2003-07,0.00E+00
2003-08,0.00E+00
2003-09,2.55E-03
2003-10,0.00E+00
2003-11,9.18E-04
2003-12,2.33E-03
2004-01,1.42E-03
2004-02,0.00E+00
2004-03,1.30E-03
2004-04,2.81E-03
2004-05,2.19E-03
2004-06,3.72E-03
2004-07,1.33E-03
2004-08,7.76E-04
2004-09,5.84E-04
2004-10,5.92E-04
2004-11,2.29E-03
2004-12,1.63E-03
2005-01,1.63E-03
2005-02,1.68E-03
2005-03,1.95E-03
2005-04,1.91E-03
2005-05,0.00E+00
2005-06,2.98E-03
2005-07,2.12E-03
2005-08,0.00E+00
2005-09,2.47E-03
2005-10,1.31E-03
2005-11,2.86E-03
2005-12,2.04E-03
2006-01,2.04E-03
2006-02,7.53E-04
2006-03,3.98E-03
2006-04,1.93E-03
2006-05,1.30E-03
2006-06,2.18E-03
2006-07,1.29E-03
2006-08,2.66E-03
2006-09,1.09E-03
2006-10,5.54E-04
2006-11,1.19E-03
2006-12,0.00E+00
2007-01,1.90E-03
2007-02,1.39E-03
2007-03,1.55E-03
2007-04,5.38E-04
2007-05,1.17E-03
2007-06,3.83E-03
2007-07,3.04E-03
2007-08,3.74E-03
2007-09,1.47E-03
2007-10,1.57E-03
2007-11,1.15E-03
2007-12,2.69E-04
2008-01,1.99E-03
2008-02,0.00E+00
2008-03,1.42E-03
2008-04,5.12E-04
2008-05,2.06E-03
2008-06,9.50E-04
2008-07,2.69E-03
2008-08,1.63E-03
2008-09,4.67E-03
2008-10,4.77E-03
2008-11,1.13E-03
2008-12,3.64E-03
2009-01,2.29E-03
2009-02,2.84E-03
2009-03,1.96E-03
2009-04,3.07E-03
2009-05,1.98E-03
2009-06,3.39E-03
2009-07,2.39E-03
2009-08,0.00E+00
2009-09,6.46E-03
2009-10,2.63E-03
2009-11,4.11E-03
2009-12,2.52E-03
2010-01,2.27E-03
2010-02,5.70E-04
2010-03,8.49E-04
2010-04,3.49E-03
2010-05,4.19E-03
2010-06,1.18E-03
2010-07,1.40E-03
2010-08,3.90E-03
2010-09,1.66E-03
2010-10,2.96E-03
2010-11,4.04E-03
2010-12,2.66E-03
2011-01,2.76E-03
2011-02,1.52E-03
2011-03,3.69E-03
2011-04,1.70E-03
2011-05,6.92E-03
2011-06,1.86E-03
2011-07,4.89E-03
2011-08,4.07E-03
2011-09,4.32E-03
2011-10,4.71E-04
2011-11,1.24E-03
2011-12,9.38E-04
2012-01,2.85E-03
2012-02,8.93E-04
2012-03,2.99E-03
2012-04,2.80E-03
2012-05,1.11E-03
2012-06,1.75E-03
2012-07,1.58E-03
2012-08,3.50E-03
2012-09,1.42E-03
2012-10,2.87E-03
2012-11,4.23E-03
2012-12,2.01E-03
2013-01,2.38E-03
2013-02,4.88E-03
2013-03,2.46E-03
2013-04,3.17E-03
2013-05,2.62E-03
2013-06,1.69E-03
2013-07,5.49E-03
2013-08,2.43E-03
2013-09,1.93E-03
2013-10,3.37E-03
2013-11,4.22E-03
2013-12,2.48E-03
2014-01,1.94E-03
2014-02,1.68E-03
2014-03,2.12E-03
2014-04,2.68E-03
2014-05,2.11E-03
2014-06,1.26E-03
2014-07,3.15E-03
2014-08,1.91E-03
2014-09,2.40E-03
2014-10,1.56E-03
2014-11,2.10E-03
2014-12,1.29E-03
2015-01,2.07E-03
2015-02,8.64E-04
2015-03,5.04E-03
2015-04,2.95E-03
2015-05,3.11E-03
2015-06,3.61E-03
2015-07,2.09E-03
2015-08,2.20E-03
2015-09,2.94E-03
2015-10,2.73E-03
2015-11,2.26E-03
2015-12,3.32E-03
2016-01,2.20E-03
2016-02,3.35E-03
2016-03,2.04E-03
2016-04,1.96E-03
2016-05,2.23E-03
2016-06,3.08E-03
2016-07,2.19E-03
2016-08,2.74E-03
2016-09,2.67E-03
2016-10,1.92E-03
2016-11,1.84E-03
2016-12,3.66E-03
2017-01,2.33E-03
2017-02,2.52E-03
2017-03,2.74E-03
2017-04,5.14E-03
2017-05,2.57E-03
2017-06,1.84E-03
2017-07,2.79E-03
2017-08,3.34E-03
2017-09,5.35E-03
2017-10,3.13E-03
2017-11,4.09E-03
2017-12,1.86E-03
2018-01,2.71E-03
2018-02,2.36E-03
2018-03,2.87E-03
2018-04,3.60E-03
2018-05,1.03E-03
2018-06,3.05E-03
2018-07,7.85E-04
2018-08,3.70E-03
2018-09,1.90E-03
2018-10,3.06E-03
2018-11,2.27E-03
2018-12,3.52E-03
2019-01,2.95E-03
2019-02,1.81E-03
2019-03,1.87E-03
2019-04,3.35E-03
2019-05,2.60E-03
2019-06,3.39E-03
2019-07,1.82E-03
2019-08,2.06E-03
2019-09,2.69E-03
2019-10,1.49E-03
2019-11,1.55E-03
2019-12,2.78E-03
2020-01,1.79E-03
2020-02,7.84E-04
2020-03,2.75E-03
2020-04,1.73E-03
2020-05,3.46E-03
2020-06,2.14E-03
2020-07,1.86E-03
2020-08,2.53E-03
2020-09,4.04E-03
2020-10,3.71E-03
2020-11,1.29E-03
2020-12,2.34E-03
2021-01,2.31E-03
2021-02,3.16E-03
2021-03,1.69E-03
2021-04,2.24E-03
2021-05,1.96E-03
2021-06,3.92E-03
2021-07,1.61E-03
2021-08,3.04E-03
2021-09,3.69E-03
2021-10,3.21E-03
2021-11,1.71E-03
2021-12,3.14E-03
2022-01,2.40E-03
2022-02,1.67E-03
2022-03,1.44E-03
2022-04,2.91E-03
2022-05,2.57E-03
2022-06,2.49E-03
2022-07,3.81E-03
2022-08,3.09E-03
2022-09,3.24E-03
2022-10,2.78E-03
2022-11,2.28E-03
2022-12,1.81E-03
2023-01,2.72E-03
2023-02,2.30E-03
2023-03,5.83E-04
2023-04,3.10E-03
2023-05,2.18E-03
2023-06,3.11E-03
2023-07,2.45E-03
2023-08,4.13E-03
2023-09,3.89E-03
2023-10,3.83E-03
2023-11,2.16E-03
2023-12,2.74E-03
2024-01,4.57E-03
2024-02,3.11E-03
2024-03,2.31E-03
2024-04,3.37E-03
2024-05,3.14E-03
2024-06,2.48E-03
2024-07,3.60E-03
2024-08,2.88E-03
2024-09,2.34E-03
2024-10,3.56E-03
2024-11,3.59E-03
2024-12,3.24E-03
