Date,Experiencia del Cliente
1979-04,0.00E+00
1979-05,0.00E+00
1979-06,0.00E+00
1979-07,2.55E-03
1979-08,0.00E+00
1979-09,0.00E+00
1979-10,2.42E-03
1979-11,0.00E+00
1979-12,0.00E+00
1980-01,3.91E-04
1980-02,0.00E+00
1980-03,0.00E+00
1980-04,0.00E+00
1980-05,0.00E+00
1980-06,0.00E+00
1980-07,0.00E+00
1980-08,0.00E+00
1980-09,0.00E+00
1980-10,2.26E-03
1980-11,0.00E+00
1980-12,0.00E+00
1981-01,0.00E+00
1981-02,0.00E+00
1981-03,0.00E+00
1981-04,0.00E+00
1981-05,0.00E+00
1981-06,0.00E+00
1981-07,0.00E+00
1981-08,0.00E+00
1981-09,0.00E+00
1981-10,0.00E+00
1981-11,0.00E+00
1981-12,0.00E+00
1982-01,3.62E-04
1982-02,0.00E+00
1982-03,0.00E+00
1982-04,0.00E+00
1982-05,0.00E+00
1982-06,0.00E+00
1982-07,0.00E+00
1982-08,0.00E+00
1982-09,0.00E+00
1982-10,0.00E+00
1982-11,4.82E-03
1982-12,0.00E+00
1983-01,0.00E+00
1983-02,0.00E+00
1983-03,0.00E+00
1983-04,0.00E+00
1983-05,0.00E+00
1983-06,0.00E+00
1983-07,0.00E+00
1983-08,2.48E-03
1983-09,0.00E+00
1983-10,0.00E+00
1983-11,0.00E+00
1983-12,0.00E+00
1984-01,3.24E-04
1984-02,0.00E+00
1984-03,0.00E+00
1984-04,0.00E+00
1984-05,0.00E+00
1984-06,0.00E+00
1984-07,0.00E+00
1984-08,0.00E+00
1984-09,0.00E+00
1984-10,0.00E+00
1984-11,0.00E+00
1984-12,0.00E+00
1985-01,0.00E+00
1985-02,0.00E+00
1985-03,0.00E+00
1985-04,0.00E+00
1985-05,0.00E+00
1985-06,1.87E-03
1985-07,0.00E+00
1985-08,0.00E+00
1985-09,0.00E+00
1985-10,0.00E+00
1985-11,0.00E+00
1985-12,0.00E+00
1986-01,0.00E+00
1986-02,0.00E+00
1986-03,0.00E+00
1986-04,0.00E+00
1986-05,0.00E+00
1986-06,3.58E-03
1986-07,0.00E+00
1986-08,0.00E+00
1986-09,0.00E+00
1986-10,1.88E-03
1986-11,0.00E+00
1986-12,0.00E+00
1987-01,0.00E+00
1987-02,0.00E+00
1987-03,0.00E+00
1987-04,0.00E+00
1987-05,0.00E+00
1987-06,0.00E+00
1987-07,0.00E+00
1987-08,0.00E+00
1987-09,0.00E+00
1987-10,0.00E+00
1987-11,0.00E+00
1987-12,0.00E+00
1988-01,2.60E-04
1988-02,0.00E+00
1988-03,1.55E-03
1988-04,1.77E-03
1988-05,0.00E+00
1988-06,1.55E-03
1988-07,0.00E+00
1988-08,0.00E+00
1988-09,0.00E+00
1988-10,0.00E+00
1988-11,1.93E-03
1988-12,0.00E+00
1989-01,0.00E+00
1989-02,7.80E-03
1989-03,1.45E-03
1989-04,0.00E+00
1989-05,1.75E-03
1989-06,0.00E+00
1989-07,1.59E-03
1989-08,0.00E+00
1989-09,0.00E+00
1989-10,0.00E+00
1989-11,1.79E-03
1989-12,0.00E+00
1990-01,2.35E-04
1990-02,0.00E+00
1990-03,0.00E+00
1990-04,1.57E-03
1990-05,0.00E+00
1990-06,1.46E-03
1990-07,0.00E+00
1990-08,1.74E-03
1990-09,0.00E+00
1990-10,0.00E+00
1990-11,0.00E+00
1990-12,1.03E-03
1991-01,1.37E-03
1991-02,1.71E-03
1991-03,5.42E-03
1991-04,1.47E-03
1991-05,1.58E-03
1991-06,5.57E-03
1991-07,0.00E+00
1991-08,0.00E+00
1991-09,0.00E+00
1991-10,2.91E-03
1991-11,0.00E+00
1991-12,0.00E+00
1992-01,1.62E-03
1992-02,1.64E-03
1992-03,3.69E-03
1992-04,4.14E-03
1992-05,1.48E-03
1992-06,0.00E+00
1992-07,1.37E-03
1992-08,0.00E+00
1992-09,1.22E-03
1992-10,2.69E-03
1992-11,0.00E+00
1992-12,9.96E-04
1993-01,4.65E-04
1993-02,0.00E+00
1993-03,1.14E-03
1993-04,1.28E-03
1993-05,1.37E-03
1993-06,2.48E-03
1993-07,0.00E+00
1993-08,1.49E-03
1993-09,0.00E+00
1993-10,0.00E+00
1993-11,4.39E-03
1993-12,1.90E-03
1994-01,2.48E-03
1994-02,1.51E-03
1994-03,3.40E-03
1994-04,5.20E-03
1994-05,2.56E-03
1994-06,4.55E-03
1994-07,2.65E-03
1994-08,3.02E-03
1994-09,1.07E-03
1994-10,5.26E-03
1994-11,2.74E-03
1994-12,9.05E-04
1995-01,2.42E-03
1995-02,6.80E-03
1995-03,3.14E-03
1995-04,3.42E-03
1995-05,3.59E-03
1995-06,3.28E-03
1995-07,1.19E-03
1995-08,1.41E-03
1995-09,3.18E-03
1995-10,3.55E-03
1995-11,3.87E-03
1995-12,1.75E-03
1996-01,1.88E-03
1996-02,4.00E-03
1996-03,3.07E-03
1996-04,4.27E-03
1996-05,5.94E-03
1996-06,3.08E-03
1996-07,9.27E-03
1996-08,0.00E+00
1996-09,2.05E-03
1996-10,4.42E-03
1996-11,1.21E-03
1996-12,4.17E-03
1997-01,3.85E-03
1997-02,5.05E-03
1997-03,3.04E-03
1997-04,0.00E+00
1997-05,5.39E-03
1997-06,6.14E-03
1997-07,3.26E-03
1997-08,5.03E-03
1997-09,3.76E-03
1997-10,2.23E-03
1997-11,1.20E-03
1997-12,1.05E-02
1998-01,2.73E-03
1998-02,4.88E-03
1998-03,9.85E-04
1998-04,5.91E-03
1998-05,1.07E-03
1998-06,3.83E-03
1998-07,5.37E-03
1998-08,6.08E-03
1998-09,2.76E-03
1998-10,2.21E-03
1998-11,5.75E-03
1998-12,3.84E-03
1999-01,4.09E-03
1999-02,1.24E-03
1999-03,5.59E-03
1999-04,2.00E-03
1999-05,4.25E-03
1999-06,3.73E-03
1999-07,8.47E-03
1999-08,4.67E-03
1999-09,4.53E-03
1999-10,2.13E-03
1999-11,1.08E-03
1999-12,5.17E-03
2000-01,4.68E-03
2000-02,9.91E-04
2000-03,8.73E-03
2000-04,7.28E-03
2000-05,4.02E-03
2000-06,8.61E-03
2000-07,1.35E-02
2000-08,3.49E-03
2000-09,1.28E-02
2000-10,2.96E-03
2000-11,6.21E-03
2000-12,2.81E-03
2001-01,9.33E-03
2001-02,1.21E-02
2001-03,7.46E-03
2001-04,7.59E-03
2001-05,3.90E-03
2001-06,4.11E-03
2001-07,4.95E-03
2001-08,5.26E-03
2001-09,8.44E-03
2001-10,9.92E-03
2001-11,1.97E-03
2001-12,1.95E-02
2002-01,8.72E-03
2002-02,8.56E-03
2002-03,1.11E-02
2002-04,2.61E-03
2002-05,2.70E-03
2002-06,6.63E-03
2002-07,1.22E-02
2002-08,5.01E-03
2002-09,6.48E-03
2002-10,9.60E-03
2002-11,5.55E-03
2002-12,1.33E-02
2003-01,1.01E-02
2003-02,6.93E-03
2003-03,5.84E-03
2003-04,7.90E-03
2003-05,3.42E-03
2003-06,5.31E-03
2003-07,4.39E-03
2003-08,6.42E-03
2003-09,4.46E-03
2003-10,8.08E-03
2003-11,8.26E-03
2003-12,5.84E-03
2004-01,1.25E-02
2004-02,1.93E-02
2004-03,4.56E-03
2004-04,4.22E-03
2004-05,5.10E-03
2004-06,5.59E-03
2004-07,6.64E-03
2004-08,7.76E-03
2004-09,8.18E-03
2004-10,2.96E-03
2004-11,4.57E-03
2004-12,3.26E-03
2005-01,7.12E-03
2005-02,2.52E-03
2005-03,5.21E-03
2005-04,5.08E-03
2005-05,2.14E-03
2005-06,4.77E-03
2005-07,9.89E-03
2005-08,8.23E-03
2005-09,7.41E-03
2005-10,8.50E-03
2005-11,5.01E-03
2005-12,7.15E-03
2006-01,8.57E-03
2006-02,7.53E-03
2006-03,3.98E-03
2006-04,7.09E-03
2006-05,6.50E-03
2006-06,1.15E-02
2006-07,6.45E-03
2006-08,4.65E-03
2006-09,6.53E-03
2006-10,7.76E-03
2006-11,4.17E-03
2006-12,7.36E-03
2007-01,8.38E-03
2007-02,8.35E-03
2007-03,9.28E-03
2007-04,7.00E-03
2007-05,6.44E-03
2007-06,1.05E-02
2007-07,9.74E-03
2007-08,1.18E-02
2007-09,1.17E-02
2007-10,4.18E-03
2007-11,9.21E-03
2007-12,3.23E-03
2008-01,1.06E-02
2008-02,3.81E-03
2008-03,9.96E-03
2008-04,8.19E-03
2008-05,8.26E-03
2008-06,9.03E-03
2008-07,5.92E-03
2008-08,1.19E-02
2008-09,1.59E-02
2008-10,2.05E-02
2008-11,8.49E-03
2008-12,1.21E-02
2009-01,1.17E-02
2009-02,1.02E-02
2009-03,1.27E-02
2009-04,6.57E-03
2009-05,1.09E-02
2009-06,1.10E-02
2009-07,9.57E-03
2009-08,9.79E-03
2009-09,1.59E-02
2009-10,1.14E-02
2009-11,1.59E-02
2009-12,1.40E-02
2010-01,1.18E-02
2010-02,7.41E-03
2010-03,8.07E-03
2010-04,8.30E-03
2010-05,1.44E-02
2010-06,1.25E-02
2010-07,8.39E-03
2010-08,1.36E-02
2010-09,1.37E-02
2010-10,6.33E-03
2010-11,1.88E-02
2010-12,1.27E-02
2011-01,1.21E-02
2011-02,1.17E-02
2011-03,1.11E-02
2011-04,1.02E-02
2011-05,1.42E-02
2011-06,1.49E-02
2011-07,9.33E-03
2011-08,1.27E-02
2011-09,1.73E-02
2011-10,1.37E-02
2011-11,1.53E-02
2011-12,9.69E-03
2012-01,1.59E-02
2012-02,1.16E-02
2012-03,1.42E-02
2012-04,1.16E-02
2012-05,1.04E-02
2012-06,1.96E-02
2012-07,1.43E-02
2012-08,1.31E-02
2012-09,1.17E-02
2012-10,8.29E-03
2012-11,6.35E-03
2012-12,1.44E-02
2013-01,1.51E-02
2013-02,1.11E-02
2013-03,1.09E-02
2013-04,9.88E-03
2013-05,7.86E-03
2013-06,1.83E-02
2013-07,1.54E-02
2013-08,1.09E-02
2013-09,1.25E-02
2013-10,1.87E-02
2013-11,1.37E-02
2013-12,1.57E-02
2014-01,1.37E-02
2014-02,9.26E-03
2014-03,1.27E-02
2014-04,8.69E-03
2014-05,1.20E-02
2014-06,1.70E-02
2014-07,1.09E-02
2014-08,1.45E-02
2014-09,1.17E-02
2014-10,1.75E-02
2014-11,1.37E-02
2014-12,1.39E-02
2015-01,1.89E-02
2015-02,1.17E-02
2015-03,1.31E-02
2015-04,8.53E-03
2015-05,1.18E-02
2015-06,1.65E-02
2015-07,1.11E-02
2015-08,1.84E-02
2015-09,1.26E-02
2015-10,1.30E-02
2015-11,1.19E-02
2015-12,1.22E-02
2016-01,1.59E-02
2016-02,1.27E-02
2016-03,1.20E-02
2016-04,1.01E-02
2016-05,1.05E-02
2016-06,1.49E-02
2016-07,1.06E-02
2016-08,1.61E-02
2016-09,1.28E-02
2016-10,1.43E-02
2016-11,1.01E-02
2016-12,1.69E-02
2017-01,1.68E-02
2017-02,1.40E-02
2017-03,1.32E-02
2017-04,1.30E-02
2017-05,1.80E-02
2017-06,1.58E-02
2017-07,1.55E-02
2017-08,1.31E-02
2017-09,1.53E-02
2017-10,1.39E-02
2017-11,1.33E-02
2017-12,1.47E-02
2018-01,1.82E-02
2018-02,1.33E-02
2018-03,1.41E-02
2018-04,1.49E-02
2018-05,1.42E-02
2018-06,1.81E-02
2018-07,1.18E-02
2018-08,1.97E-02
2018-09,1.31E-02
2018-10,1.46E-02
2018-11,1.59E-02
2018-12,1.80E-02
2019-01,2.21E-02
2019-02,1.81E-02
2019-03,2.69E-02
2019-04,2.06E-02
2019-05,1.58E-02
2019-06,1.78E-02
2019-07,1.86E-02
2019-08,1.99E-02
2019-09,2.06E-02
2019-10,1.79E-02
2019-11,1.57E-02
2019-12,1.77E-02
2020-01,2.19E-02
2020-02,1.45E-02
2020-03,2.07E-02
2020-04,1.90E-02
2020-05,1.71E-02
2020-06,2.00E-02
2020-07,2.01E-02
2020-08,1.84E-02
2020-09,2.37E-02
2020-10,1.78E-02
2020-11,1.50E-02
2020-12,1.95E-02
2021-01,2.00E-02
2021-02,2.48E-02
2021-03,2.36E-02
2021-04,2.41E-02
2021-05,1.86E-02
2021-06,2.24E-02
2021-07,1.99E-02
2021-08,2.19E-02
2021-09,2.07E-02
2021-10,2.05E-02
2021-11,1.63E-02
2021-12,2.68E-02
2022-01,2.17E-02
2022-02,2.60E-02
2022-03,1.34E-02
2022-04,2.51E-02
2022-05,2.30E-02
2022-06,2.95E-02
2022-07,2.19E-02
2022-08,2.99E-02
2022-09,2.05E-02
2022-10,2.02E-02
2022-11,1.97E-02
2022-12,2.90E-02
2023-01,2.88E-02
2023-02,3.13E-02
2023-03,6.42E-03
2023-04,2.53E-02
2023-05,2.40E-02
2023-06,4.01E-02
2023-07,3.50E-02
2023-08,3.95E-02
2023-09,3.31E-02
2023-10,3.20E-02
2023-11,2.50E-02
2023-12,3.60E-02
2024-01,3.16E-02
2024-02,3.63E-02
2024-03,3.31E-02
2024-04,3.30E-02
2024-05,3.81E-02
2024-06,3.69E-02
2024-07,3.33E-02
2024-08,4.43E-02
2024-09,3.44E-02
2024-10,3.03E-02
2024-11,3.04E-02
2024-12,2.95E-02
