Date,Cuadro de Mando Integral
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0
1970-01,12.46031746031746
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,0.0
1977-02,0.0
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,0.0
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.0
1982-01,0.0
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.0
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,0.0
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,0.0
1984-11,0.0
1984-12,0.0
1985-01,0.0
1985-02,0.0
1985-03,0.0
1985-04,0.0
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0
1986-01,0.0
1986-02,0.0
1986-03,0.0
1986-04,0.0
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0
1986-10,0.0
1986-11,0.0
1986-12,0.0
1987-01,0.0
1987-02,0.0
1987-03,0.0
1987-04,0.0
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,0.0
1987-10,0.0
1987-11,0.0
1987-12,0.0
1988-01,0.0
1988-02,0.0
1988-03,0.0
1988-04,0.0
1988-05,0.0
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,0.0
1988-10,0.0
1988-11,0.0
1988-12,0.0
1989-01,0.0
1989-02,0.0
1989-03,0.0
1989-04,0.0
1989-05,0.0
1989-06,0.0
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,0.0
1989-11,0.0
1989-12,0.0
1990-01,0.0
1990-02,0.0
1990-03,0.0
1990-04,0.0
1990-05,0.0
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.0
1990-10,0.0
1990-11,0.0
1990-12,0.0
1991-01,0.0
1991-02,0.0
1991-03,0.0
1991-04,0.0
1991-05,0.0
1991-06,0.0
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,0.0
1991-11,0.0
1991-12,0.0
1992-01,0.0
1992-02,0.0
1992-03,0.0
1992-04,0.0
1992-05,0.0
1992-06,0.0
1992-07,0.0
1992-08,0.0
1992-09,0.0
1992-10,0.0
1992-11,0.0
1992-12,0.0
1993-01,0.0
1993-02,0.0
1993-03,0.0
1993-04,0.0
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,0.0
1993-10,0.0
1993-11,0.0
1993-12,0.0
1994-01,3.5793650793650795
1994-02,0.0
1994-03,0.0
1994-04,10.317460317460316
1994-05,10.15873015873016
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,0.0
1994-11,0.0
1994-12,0.0
1995-01,0.0
1995-02,10.793650793650794
1995-03,0.0
1995-04,0.0
1995-05,0.0
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,0.0
1995-10,0.0
1995-11,0.0
1995-12,6.936507936507937
1996-01,0.0
1996-02,0.0
1996-03,8.095238095238095
1996-04,8.492063492063492
1996-05,18.888888888888893
1996-06,0.0
1996-07,0.0
1996-08,0.0
1996-09,0.0
1996-10,8.730158730158731
1996-11,0.0
1996-12,0.0
1997-01,4.825396825396826
1997-02,0.0
1997-03,0.0
1997-04,8.492063492063492
1997-05,8.571428571428571
1997-06,24.365079365079364
1997-07,0.0
1997-08,10.0
1997-09,14.920634920634921
1997-10,0.0
1997-11,0.0
1997-12,0.0
1998-01,15.476190476190476
1998-02,0.0
1998-03,0.0
1998-04,0.0
1998-05,16.9047619047619
1998-06,7.611111111111112
1998-07,0.0
1998-08,28.968253968253972
1998-09,0.0
1998-10,8.730158730158731
1998-11,27.38095238095238
1998-12,0.0
1999-01,18.571428571428573
1999-02,19.682539682539684
1999-03,0.0
1999-04,7.936507936507936
1999-05,0.0
1999-06,29.603174603174605
1999-07,0.0
1999-08,27.77777777777778
1999-09,0.0
1999-10,8.412698412698411
1999-11,0.0
1999-12,5.857142857142858
2000-01,34.04761904761905
2000-02,39.36507936507937
2000-03,20.79365079365079
2000-04,7.222222222222221
2000-05,0.0
2000-06,13.65079365079365
2000-07,7.674603174603174
2000-08,0.0
2000-09,0.0
2000-10,15.634920634920634
2000-11,24.6031746031746
2000-12,33.41269841269842
2001-01,56.19047619047619
2001-02,8.730158730158731
2001-03,26.34920634920635
2001-04,6.69047619047619
2001-05,0.0
2001-06,19.603174603174605
2001-07,15.714285714285714
2001-08,25.07936507936508
2001-09,20.07936507936508
2001-10,7.158730158730159
2001-11,15.634920634920634
2001-12,21.34920634920635
2002-01,39.76190476190476
2002-02,16.984126984126984
2002-03,18.888888888888893
2002-04,6.896825396825397
2002-05,50.079365079365076
2002-06,26.269841269841272
2002-07,7.4603174603174605
2002-08,23.88888888888889
2002-09,34.285714285714285
2002-10,13.80952380952381
2002-11,7.341269841269842
2002-12,35.317460317460316
2003-01,58.88888888888889
2003-02,0.0
2003-03,34.761904761904766
2003-04,25.07936507936508
2003-05,13.571428571428571
2003-06,24.047619047619047
2003-07,27.857142857142858
2003-08,21.825396825396822
2003-09,25.317460317460316
2003-10,12.857142857142856
2003-11,7.285714285714286
2003-12,37.063492063492056
2004-01,57.6984126984127
2004-02,34.761904761904766
2004-03,10.317460317460316
2004-04,61.42857142857143
2004-05,28.968253968253972
2004-06,44.36507936507937
2004-07,5.26984126984127
2004-08,36.9047619047619
2004-09,18.571428571428573
2004-10,23.49206349206349
2004-11,6.0476190476190474
2004-12,17.22222222222222
2005-01,37.61904761904762
2005-02,13.333333333333334
2005-03,56.82539682539682
2005-04,30.238095238095237
2005-05,22.61904761904762
2005-06,47.3015873015873
2005-07,16.825396825396822
2005-08,47.53968253968254
2005-09,14.682539682539684
2005-10,25.95238095238095
2005-11,39.76190476190476
2005-12,24.28571428571428
2006-01,29.12698412698413
2006-02,11.984126984126984
2006-03,18.015873015873016
2006-04,46.03174603174603
2006-05,30.952380952380953
2006-06,21.666666666666664
2006-07,51.19047619047619
2006-08,21.11111111111111
2006-09,12.936507936507935
2006-10,17.61904761904762
2006-11,18.888888888888893
2006-12,14.603174603174605
2007-01,37.301587301587304
2007-02,5.523809523809524
2007-03,16.349206349206348
2007-04,55.55555555555556
2007-05,13.968253968253968
2007-06,11.428571428571429
2007-07,9.682539682539682
2007-08,34.6031746031746
2007-09,34.920634920634924
2007-10,20.71428571428571
2007-11,22.857142857142858
2007-12,21.34920634920635
2008-01,31.666666666666664
2008-02,15.158730158730158
2008-03,26.34920634920635
2008-04,36.58730158730159
2008-05,20.476190476190474
2008-06,33.96825396825397
2008-07,25.634920634920633
2008-08,30.07936507936508
2008-09,11.11111111111111
2008-10,56.82539682539682
2008-11,26.904761904761905
2008-12,28.888888888888886
2009-01,50.23809523809524
2009-02,22.53968253968254
2009-03,11.666666666666666
2009-04,27.857142857142858
2009-05,39.36507936507937
2009-06,16.825396825396822
2009-07,15.158730158730158
2009-08,51.74603174603174
2009-09,23.88888888888889
2009-10,17.380952380952383
2009-11,8.174603174603174
2009-12,31.428571428571427
2010-01,48.01587301587301
2010-02,18.095238095238095
2010-03,13.492063492063492
2010-04,20.79365079365079
2010-05,36.98412698412699
2010-06,37.301587301587304
2010-07,100.0
2010-08,46.34920634920635
2010-09,26.42857142857143
2010-10,6.7063492063492065
2010-11,46.26984126984127
2010-12,31.746031746031743
2011-01,43.80952380952381
2011-02,60.476190476190474
2011-03,29.28571428571429
2011-04,20.238095238095237
2011-05,25.79365079365079
2011-06,41.42857142857142
2011-07,28.174603174603174
2011-08,39.44444444444444
2011-09,34.285714285714285
2011-10,24.28571428571428
2011-11,45.87301587301587
2011-12,47.14285714285714
2012-01,67.93650793650794
2012-02,17.6984126984127
2012-03,32.61904761904762
2012-04,22.22222222222222
2012-05,23.57142857142857
2012-06,52.85714285714286
2012-07,53.41269841269841
2012-08,17.380952380952383
2012-09,30.952380952380953
2012-10,53.17460317460318
2012-11,19.603174603174605
2012-12,45.714285714285715
2013-01,42.46031746031746
2013-02,17.61904761904762
2013-03,33.41269841269842
2013-04,16.825396825396822
2013-05,17.857142857142854
2013-06,40.238095238095234
2013-07,49.44444444444444
2013-08,25.634920634920633
2013-09,45.87301587301587
2013-10,26.746031746031747
2013-11,22.3015873015873
2013-12,48.095238095238095
2014-01,42.38095238095238
2014-02,23.333333333333332
2014-03,36.42857142857143
2014-04,37.142857142857146
2014-05,25.158730158730158
2014-06,52.38095238095239
2014-07,44.523809523809526
2014-08,33.41269841269842
2014-09,21.42857142857143
2014-10,47.06349206349207
2014-11,41.74603174603175
2014-12,36.9047619047619
2015-01,32.22222222222222
2015-02,34.285714285714285
2015-03,37.301587301587304
2015-04,31.26984126984127
2015-05,49.44444444444444
2015-06,38.17460317460317
2015-07,38.65079365079365
2015-08,40.79365079365079
2015-09,23.333333333333332
2015-10,26.42857142857143
2015-11,23.015873015873016
2015-12,29.841269841269842
2016-01,51.11111111111112
2016-02,26.58730158730159
2016-03,23.174603174603174
2016-04,31.03174603174603
2016-05,37.936507936507944
2016-06,35.55555555555555
2016-07,34.761904761904766
2016-08,43.49206349206349
2016-09,23.253968253968253
2016-10,23.96825396825397
2016-11,36.507936507936506
2016-12,39.92063492063492
2017-01,60.7936507936508
2017-02,25.71428571428571
2017-03,34.84126984126984
2017-04,33.57142857142858
2017-05,27.22222222222222
2017-06,31.26984126984127
2017-07,38.25396825396825
2017-08,40.95238095238095
2017-09,46.26984126984127
2017-10,24.841269841269842
2017-11,42.61904761904762
2017-12,51.66666666666667
2018-01,38.492063492063494
2018-02,56.26984126984127
2018-03,33.095238095238095
2018-04,34.682539682539684
2018-05,30.793650793650794
2018-06,46.58730158730159
2018-07,53.96825396825397
2018-08,63.33333333333333
2018-09,37.698412698412696
2018-10,15.555555555555555
2018-11,24.047619047619047
2018-12,75.0
2019-01,56.58730158730159
2019-02,35.95238095238095
2019-03,38.96825396825397
2019-04,49.44444444444444
2019-05,50.55555555555556
2019-06,57.14285714285714
2019-07,48.65079365079365
2019-08,49.12698412698413
2019-09,60.39682539682539
2019-10,37.222222222222214
2019-11,35.476190476190474
2019-12,45.23809523809524
2020-01,50.87301587301587
2020-02,32.698412698412696
2020-03,43.650793650793645
2020-04,46.34920634920635
2020-05,42.06349206349206
2020-06,63.33333333333333
2020-07,45.95238095238095
2020-08,25.55555555555556
2020-09,32.06349206349206
2020-10,35.317460317460316
2020-11,27.857142857142858
2020-12,36.11111111111111
2021-01,40.87301587301587
2021-02,48.25396825396825
2021-03,40.15873015873016
2021-04,38.88888888888889
2021-05,24.92063492063492
2021-06,42.38095238095238
2021-07,46.19047619047619
2021-08,31.03174603174603
2021-09,38.095238095238095
2021-10,35.3968253968254
2021-11,33.095238095238095
2021-12,38.492063492063494
2022-01,32.38095238095238
2022-02,35.95238095238095
2022-03,21.03174603174603
2022-04,51.11111111111112
2022-05,29.841269841269842
2022-06,61.82539682539683
2022-07,33.41269841269842
2022-08,45.79365079365079
2022-09,34.285714285714285
2022-10,30.87301587301587
2022-11,41.82539682539683
2022-12,38.25396825396825
2023-01,45.23809523809524
2023-02,31.03174603174603
2023-03,7.603174603174604
2023-04,31.428571428571427
2023-05,41.904761904761905
2023-06,55.47619047619047
2023-07,40.317460317460316
2023-08,42.14285714285714
2023-09,49.2063492063492
2023-10,31.746031746031743
2023-11,27.46031746031746
2023-12,42.46031746031746
2024-01,44.12698412698413
2024-02,36.19047619047619
2024-03,35.317460317460316
2024-04,22.53968253968254
2024-05,34.523809523809526
2024-06,39.44444444444444
2024-07,46.26984126984127
2024-08,53.333333333333336
2024-09,47.698412698412696
2024-10,35.317460317460316
2024-11,40.714285714285715
2024-12,37.53968253968254
