Date,Propósito y Visión
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0
1970-01,0.00156998194520763
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,0.0
1977-02,0.0
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,0.0
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.002254842273782949
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.0
1982-01,0.0
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.0
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.00201422039599573
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,0.0
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0018869704689121617
1984-10,0.0
1984-11,0.0
1984-12,0.0
1985-01,0.0
1985-02,0.0
1985-03,0.0
1985-04,0.0
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0
1986-01,0.00029220798195323504
1986-02,0.0
1986-03,0.0
1986-04,0.0
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0017546630169675912
1986-10,0.0
1986-11,0.0
1986-12,0.0
1987-01,0.000274905020315481
1987-02,0.0
1987-03,0.0
1987-04,0.003626539012493427
1987-05,0.0020393596410727033
1987-06,0.0
1987-07,0.0018989384933821994
1987-08,0.0
1987-09,0.001593803292797603
1987-10,0.0
1987-11,0.0
1987-12,0.0
1988-01,0.0
1988-02,0.0
1988-03,0.0
1988-04,0.0
1988-05,0.0
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,0.0
1988-10,0.0
1988-11,0.003861674808364388
1988-12,0.0
1989-01,0.0
1989-02,0.0
1989-03,0.0
1989-04,0.0
1989-05,0.0
1989-06,0.0015161393028791485
1989-07,0.0
1989-08,0.0
1989-09,0.0014543973704495541
1989-10,0.0
1989-11,0.0
1989-12,0.0
1990-01,0.0002353046371484843
1990-02,0.0
1990-03,0.0
1990-04,0.0
1990-05,0.0016269421622061337
1990-06,0.0
1990-07,0.0
1990-08,0.0
1990-09,0.0
1990-10,0.0
1990-11,0.0
1990-12,0.0
1991-01,0.0
1991-02,0.0
1991-03,0.0
1991-04,0.0
1991-05,0.0
1991-06,0.0013925249261961788
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,0.0
1991-11,0.0
1991-12,0.0
1992-01,0.00023088716082676072
1992-02,0.0
1992-03,0.001228410682259293
1992-04,0.0
1992-05,0.001483591478250549
1992-06,0.0
1992-07,0.0013692440403653143
1992-08,0.0
1992-09,0.0012229573554770144
1992-10,0.0
1992-11,0.0
1992-12,0.0
1993-01,0.0004650351682846015
1993-02,0.0
1993-03,0.0
1993-04,0.0
1993-05,0.0
1993-06,0.0012376543973860738
1993-07,0.0
1993-08,0.0
1993-09,0.0
1993-10,0.0
1993-11,0.0
1993-12,0.0
1994-01,0.00022526581366011896
1994-02,0.0015110990223189324
1994-03,0.0
1994-04,0.0
1994-05,0.0025604588342230928
1994-06,0.0011365702855064557
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,0.001315010848839503
1994-11,0.0
1994-12,0.0
1995-01,0.0004398968881694131
1995-02,0.0
1995-03,0.0010457078919574605
1995-04,0.0
1995-05,0.0
1995-06,0.0
1995-07,0.0
1995-08,0.0
1995-09,0.0
1995-10,0.0
1995-11,0.0025787152840454886
1995-12,0.0
1996-01,0.00020845580111648925
1996-02,0.0
1996-03,0.0
1996-04,0.001067874076288924
1996-05,0.0
1996-06,0.0
1996-07,0.0
1996-08,0.002467886625288434
1996-09,0.0
1996-10,0.0011047038289034709
1996-11,0.0
1996-12,0.0
1997-01,0.0006077684969277303
1997-02,0.0
1997-03,0.0
1997-04,0.0
1997-05,0.0010788766736074399
1997-06,0.0
1997-07,0.0
1997-08,0.0012565971349585323
1997-09,0.0018815383457514866
1997-10,0.0
1997-11,0.0011988395233414055
1997-12,0.0008096182649880582
1998-01,0.00038990915116777786
1998-02,0.0
1998-03,0.001969395592492664
1998-04,0.0
1998-05,0.0
1998-06,0.0
1998-07,0.0
1998-08,0.0
1998-09,0.0
1998-10,0.0011044354126170703
1998-11,0.001149597066228287
1998-12,0.0
1999-01,0.0
1999-02,0.0
1999-03,0.0
1999-04,0.000999750062484379
1999-05,0.0
1999-06,0.0
1999-07,0.0
1999-08,0.0
1999-09,0.0009057888968397025
1999-10,0.0
1999-11,0.0010754307099993547
1999-12,0.0
2000-01,0.0002602675550465879
2000-02,0.0
2000-03,0.0
2000-04,0.0009100257537288305
2000-05,0.001005894542016215
2000-06,0.0
2000-07,0.0
2000-08,0.0
2000-09,0.0
2000-10,0.0009871765762741983
2000-11,0.001034479191451064
2000-12,0.0
2001-01,0.00032159976587537044
2001-02,0.0010964671827372208
2001-03,0.0
2001-04,0.0
2001-05,0.0009748869131180783
2001-06,0.0008217331996647329
2001-07,0.0
2001-08,0.0
2001-09,0.0
2001-10,0.0009019328420805787
2001-11,0.0009859404886321062
2001-12,0.0
2002-01,0.00048461195505385656
2002-02,0.0
2002-03,0.0
2002-04,0.0
2002-05,0.0
2002-06,0.0008282053618015123
2002-07,0.0
2002-08,0.0010021546324597886
2002-09,0.0
2002-10,0.001744865732581878
2002-11,0.0
2002-12,0.0
2003-01,0.00044499227938395267
2003-02,0.0
2003-03,0.0
2003-04,0.0015796790092253254
2003-05,0.0
2003-06,0.0007581213752321747
2003-07,0.0
2003-08,0.0018349970640046975
2003-09,0.0012747866325873707
2003-10,0.0
2003-11,0.0
2003-12,0.0005837438998762463
2004-01,0.00047427905631115233
2004-02,0.0
2004-03,0.0006509823323395002
2004-04,0.0007034871859809074
2004-05,0.0
2004-06,0.0
2004-07,0.000664328231292517
2004-08,0.0015515061245704267
2004-09,0.0
2004-10,0.0005917790060479815
2004-11,0.000762171885003506
2004-12,0.0
2005-01,0.0007413744786283979
2005-02,0.0
2005-03,0.0
2005-04,0.0006351383966566315
2005-05,0.0
2005-06,0.000595933350814045
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,0.00065407784834551
2005-11,0.0
2005-12,0.0
2006-01,0.0002721336502783247
2006-02,0.0
2006-03,0.0
2006-04,0.0006446040197506673
2006-05,0.000650080935076417
2006-06,0.0005453216852621362
2006-07,0.0006452029163171817
2006-08,0.0
2006-09,0.0
2006-10,0.0
2006-11,0.0
2006-12,0.0004601848102197842
2007-01,0.00038080344449408995
2007-02,0.0006960056237254398
2007-03,0.00154668673922346
2007-04,0.0005381349319528378
2007-05,0.0005853498636134818
2007-06,0.0009568050366217128
2007-07,0.0
2007-08,0.0006228589224540641
2007-09,0.0
2007-10,0.0
2007-11,0.0005756853534132385
2007-12,0.0008067552304630776
2008-01,0.0004983908206378655
2008-02,0.0
2008-03,0.0004741201515288004
2008-04,0.0
2008-05,0.0
2008-06,0.0
2008-07,0.0005378136798287602
2008-08,0.0005422081971035238
2008-09,0.0009341341977188443
2008-10,0.0
2008-11,0.0
2008-12,0.00040407468916554536
2009-01,0.00021830510102614312
2009-02,0.0
2009-03,0.0009780812003012491
2009-04,0.0
2009-05,0.0
2009-06,0.0
2009-07,0.0009574738011231168
2009-08,0.0005436259853220984
2009-09,0.0004305426990721805
2009-10,0.00043816409245262347
2009-11,0.0
2009-12,0.0003600723025183457
2010-01,0.00032433414200646075
2010-02,0.0005697778436187731
2010-03,0.0
2010-04,0.0
2010-05,0.0
2010-06,0.0
2010-07,0.0
2010-08,0.0004869473755971192
2010-09,0.0
2010-10,0.0
2010-11,0.0008973720459633962
2010-12,0.0
2011-01,0.0005108269777943513
2011-02,0.0
2011-03,0.0008195545720900691
2011-04,0.0
2011-05,0.0
2011-06,0.0
2011-07,0.0004441582091541007
2011-08,0.0
2011-09,0.00036022405936492495
2011-10,0.00047110034908535867
2011-11,0.00041261444893277274
2011-12,0.0
2012-01,0.00019024011155680142
2012-02,0.0
2012-03,0.0003739953549776912
2012-04,0.00040053351063616737
2012-05,0.00037066278212071
2012-06,0.00035056598878889966
2012-07,0.000792217257660741
2012-08,0.0
2012-09,0.0003548112404200965
2012-10,0.00031884196597956223
2012-11,0.0
2012-12,0.00028776978417266187
2013-01,0.0005756607351681012
2013-02,0.0
2013-03,0.00070215843502928
2013-04,0.0007054698605638821
2013-05,0.0003742458945225371
2013-06,0.0010148334827393738
2013-07,0.0
2013-08,0.0012126944858781728
2013-09,0.0009625194910196932
2013-10,0.0003059732089858212
2013-11,0.001406178043232944
2013-12,0.0
2014-01,0.00024260872307750784
2014-02,0.0
2014-03,0.001059456710598805
2014-04,0.0006687531765775887
2014-05,0.0
2014-06,0.0006289862000427711
2014-07,0.0
2014-08,0.0
2014-09,0.0006003049549170978
2014-10,0.0006245101498512105
2014-11,0.00035069507764389017
2014-12,0.0005164555654542873
2015-01,0.0002483182645533127
2015-02,0.00043180876053613374
2015-03,0.00033581500622936836
2015-04,0.001312908848020954
2015-05,0.0010377534712853614
2015-06,0.0003005990939943307
2015-07,0.0006959208598798145
2015-08,0.00036741742293419557
2015-09,0.00029394560242681486
2015-10,0.0009094491769484949
2015-11,0.0006453736390683386
2015-12,0.00022132021937260144
2016-01,0.0004547745644586098
2016-02,0.00037257962958133227
2016-03,0.00029179359688131005
2016-04,0.0005586014853213494
2016-05,0.0003187860626733399
2016-06,0.0014014474148900985
2016-07,0.0003131703803454269
2016-08,0.0003422102676768714
2016-09,0.0002666794672810961
2016-10,0.0002743747684962891
2016-11,0.0003065622719943102
2016-12,0.0004577161793515077
2017-01,0.00037543794836676983
2017-02,0.00036002433764522484
2017-03,0.0008228849798804623
2017-04,0.00030224903506995555
2017-05,0.0005719073395728424
2017-06,0.0005252349113140852
2017-07,0.0005072949006716584
2017-08,0.001214318023818848
2017-09,0.0007289001625447362
2017-10,0.00024050833842409317
2017-11,0.0007673223009438064
2017-12,0.00018591749353471916
2018-01,0.00028546919002399367
2018-02,0.0005911650384996231
2018-03,0.0
2018-04,0.00025690034321885856
2018-05,0.0
2018-06,0.0007045395833822597
2018-07,0.000784728144013309
2018-08,0.0014247896298111584
2018-09,0.00023749245961440725
2018-10,0.0006547373521112006
2018-11,0.0005055062265729458
2018-12,0.0
2019-01,0.0005485455999100385
2019-02,0.0
2019-03,0.00023400297183774236
2019-04,0.0004791842367553477
2019-05,0.0007078576922895421
2019-06,0.0006356390078946365
2019-07,0.0002270286714509175
2019-08,0.0005160091849634923
2019-09,0.00044776988210219
2019-10,0.0002132259811593523
2019-11,0.0005825616010346294
2019-12,0.0002923450899911273
2020-01,0.0004312718947499424
2020-02,0.00117571905017577
2020-03,0.0006343151827567761
2020-04,0.00043241092875381327
2020-05,0.0006916697599675376
2020-06,0.0007781949767514251
2020-07,0.0004135845997638432
2020-08,0.0002298602219990024
2020-09,0.0007699014718591389
2020-10,0.0005558334722917015
2020-11,0.00018460879550145288
2020-12,0.0006145442969674698
2021-01,0.0009256034645337678
2021-02,0.0007290560425379899
2021-03,0.00018741507754298833
2021-04,0.00020397881068114646
2021-05,0.0009803883122026973
2021-06,0.00035601505231641194
2021-07,0.000401517737046034
2021-08,0.0010848834509708622
2021-09,0.001106870158596046
2021-10,0.0
2021-11,0.0
2021-12,0.0
2022-01,0.0003909721186611551
2022-02,0.0009542644887170152
2022-03,0.00022107679876373856
2022-04,0.00041544111537630655
2022-05,0.00039601529411065857
2022-06,0.0004972848248562847
2022-07,0.000601765580212343
2022-08,0.0008243700267301981
2022-09,0.0005402631081336611
2022-10,0.0001854173001757756
2022-11,0.0012297681184372108
2022-12,0.0006022978868980936
2023-01,0.00043449003632879815
2023-02,0.000460249409154821
2023-03,0.000208332552086263
2023-04,0.0010319242980334964
2023-05,0.0003639659182314168
2023-06,0.0007770792698563181
2023-07,0.00018809791625128377
2023-08,0.00019668584353641148
2023-09,0.0008850450399420826
2023-10,0.0006664844942382415
2023-11,0.0007216537995794202
2023-12,0.0006225890240045424
2024-01,0.0003117713967410536
2024-02,0.00041431885979449786
2024-03,0.00035568834587134757
2024-04,0.00017752718828888643
2024-05,0.000696768214827576
2024-06,0.0006209001189023728
2024-07,0.0003432203680695227
2024-08,0.0011518614080353851
2024-09,0.00033363137736377833
2024-10,0.0005939220982079885
2024-11,0.0005125436516343309
2024-12,0.00012454463368309618
