Date,Fusiones y Adquisiciones
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.005317451877060513
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.012590494176896444
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.010704345964461572
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.007149751546133771
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.004254957024934048
1968-12,0.00836645053336122
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.004521204448865178
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0
1970-01,0.00157035175879397
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0032081101023387123
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0030456234391179875
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.006797634423220719
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0033772374197906115
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0005310054056350293
1975-02,0.0
1975-03,0.0025849812588858733
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.002972651605231867
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,0.0
1977-02,0.0
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.00043605475103453985
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,0.0
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.001379063064553942
1982-01,0.0003616479574123366
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.0
1983-02,0.0
1983-03,0.005733725775008601
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,0.0
1984-02,0.0
1984-03,0.0
1984-04,0.001997802417340925
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,0.0
1984-11,0.0
1984-12,0.0
1985-01,0.0003136762860727729
1985-02,0.00231755081230156
1985-03,0.0
1985-04,0.0
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0
1986-01,0.0005844193793466191
1986-02,0.0
1986-03,0.0
1986-04,0.0037683234728869124
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0017546630169675912
1986-10,0.0
1986-11,0.0
1986-12,0.0
1987-01,0.0002749125778002595
1987-02,0.0
1987-03,0.004844022476264289
1987-04,0.0018135325801128018
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,0.0
1987-10,0.0
1987-11,0.0
1987-12,0.0
1988-01,0.001820806617331478
1988-02,0.0
1988-03,0.0015508444347947456
1988-04,0.0
1988-05,0.0
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,0.0
1988-10,0.0
1988-11,0.0
1988-12,0.002238012644771443
1989-01,0.00024876983317494985
1989-02,0.0
1989-03,0.0014519267067398438
1989-04,0.0
1989-05,0.0017508841965192424
1989-06,0.0015161393028791485
1989-07,0.0
1989-08,0.0
1989-09,0.0058175894817982165
1989-10,0.0016851755110294739
1989-11,0.0
1989-12,0.0
1990-01,0.0009412406964239913
1990-02,0.0
1990-03,0.005673919827512837
1990-04,0.0031375009804690563
1990-05,0.0
1990-06,0.0
1990-07,0.0030299357653617745
1990-08,0.0017373477649021004
1990-09,0.005401609679684546
1990-10,0.0015442107538836901
1990-11,0.0017270858879812091
1990-12,0.0010348967173076128
1991-01,0.0025167132639940695
1991-02,0.0
1991-03,0.0
1991-04,0.005886421497211308
1991-05,0.0015754730357789928
1991-06,0.0027850498523923576
1991-07,0.0014665982254161473
1991-08,0.0
1991-09,0.002647113322921354
1991-10,0.0
1991-11,0.0
1991-12,0.0010069580803351156
1992-01,0.0018472209714996892
1992-02,0.0016373311502251332
1992-03,0.0
1992-04,0.002762469094877001
1992-05,0.0
1992-06,0.0025547352016963443
1992-07,0.0013692440403653143
1992-08,0.0016758559434231035
1992-09,0.0012229573554770144
1992-10,0.0
1992-11,0.0
1992-12,0.0009963831292408559
1993-01,0.0009302433749229642
1993-02,0.0
1993-03,0.0
1993-04,0.002563182447326601
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,0.0
1993-10,0.0013056364324790118
1993-11,0.0
1993-12,0.0009512937595129377
1994-01,0.0004505570010926007
1994-02,0.0015110990223189324
1994-03,0.003400859283779035
1994-04,0.0
1994-05,0.0012802294171115464
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,0.002136409763392619
1994-10,0.001315010848839503
1994-11,0.0
1994-12,0.0018109708614788386
1995-01,0.0008797976465412955
1995-02,0.0
1995-03,0.0010457078919574605
1995-04,0.0
1995-05,0.0
1995-06,0.0
1995-07,0.0
1995-08,0.0014135074774545558
1995-09,0.0
1995-10,0.002366107870857832
1995-11,0.0012893576420227443
1995-12,0.0008744010352908258
1996-01,0.0006254169446297532
1996-02,0.0
1996-03,0.004090397791185193
1996-04,0.001067874076288924
1996-05,0.0
1996-06,0.0010251258341961477
1996-07,0.0
1996-08,0.001233943312644217
1996-09,0.0030720078643401323
1996-10,0.0011047038289034709
1996-11,0.001212650368645712
1996-12,0.0
1997-01,0.0010127874543992448
1997-02,0.0
1997-03,0.0010148163182463975
1997-04,0.0
1997-05,0.0
1997-06,0.002047585896228347
1997-07,0.003259062910777721
1997-08,0.0
1997-09,0.0018816799638717448
1997-10,0.0011136601554669577
1997-11,0.002397937773514777
1997-12,0.0024294842204999876
1998-01,0.0003898559482271301
1998-02,0.0
1998-03,0.00689342760916235
1998-04,0.0
1998-05,0.0021319915999530965
1998-06,0.0009586624741161131
1998-07,0.0010734451147512826
1998-08,0.0012156281150470449
1998-09,0.0036839875481220873
1998-10,0.0011048991227100965
1998-11,0.002299379167624741
1998-12,0.004604616895874263
1999-01,0.002534444069693313
1999-02,0.004954051175348641
1999-03,0.0
1999-04,0.0009998300288950879
1999-05,0.0021250371881507924
1999-06,0.0
1999-07,0.0031766873504309704
1999-08,0.0023362575490322056
1999-09,0.0018117254873541563
1999-10,0.0
1999-11,0.0010754307099993547
1999-12,0.0007386670015290407
2000-01,0.0026022894942970822
2000-02,0.0019828287034283107
2000-03,0.0017462826009133057
2000-04,0.0009101002930522944
2000-05,0.0
2000-06,0.0017221782110012744
2000-07,0.0019349096397198251
2000-08,0.0046592351865441285
2000-09,0.000854416049351071
2000-10,0.003948979188879674
2000-11,0.0
2000-12,0.0
2001-01,0.0019290929726358164
2001-02,0.0010966114705559821
2001-03,0.006632124352331606
2001-04,0.0008435117079425063
2001-05,0.0029250599637292564
2001-06,0.000821908800999441
2001-07,0.002972739974434436
2001-08,0.0021038679612467525
2001-09,0.0042178431637198005
2001-10,0.0009019328420805787
2001-11,0.0029578214658963187
2001-12,0.0026951816889356057
2002-01,0.002906957965387821
2002-02,0.0010694844015700033
2002-03,0.002379970171040523
2002-04,0.004346200985718383
2002-05,0.001803182617319569
2002-06,0.0033131507235092898
2002-07,0.003758621337693334
2002-08,0.004009140841117748
2002-09,0.001440009216058983
2002-10,0.002617869577737637
2002-11,0.0
2002-12,0.004451198962234756
2003-01,0.003558993279434357
2003-02,0.0019801392037860264
2003-03,0.0007301561804069891
2003-04,0.003949915076825849
2003-05,0.0008555856911849006
2003-06,0.0022746917792639096
2003-07,0.0035089258300802667
2003-08,0.004588545155872879
2003-09,0.0019124603164484336
2003-10,0.0
2003-11,0.0036717122111968865
2003-12,0.0011675559551191492
2004-01,0.004584646808295365
2004-02,0.0017537244723481494
2004-03,0.002603929329358001
2004-04,0.004220923115885444
2004-05,0.0
2004-06,0.004345154221938063
2004-07,0.000664328231292517
2004-08,0.0015515061245704267
2004-09,0.0
2004-10,0.002367256113438913
2004-11,0.003048687540014024
2004-12,0.0021737122113717755
2005-01,0.0020757685162258377
2005-02,0.0025201612903225806
2005-03,0.0013021596317492562
2005-04,0.009529739139273961
2005-05,0.0028504646257339946
2005-06,0.002384230698162354
2005-07,0.001412389480523149
2005-08,0.002245660261544565
2005-09,0.0024696388770552025
2005-10,0.00130815569669102
2005-11,0.0021471207111263798
2005-12,0.0025540305155566
2006-01,0.003945889607615295
2006-02,0.0037674716497758352
2006-03,0.0028437204963998497
2006-04,0.002578416079002669
2006-05,0.001300161870152834
2006-06,0.004910197935534557
2006-07,0.0019356087489515452
2006-08,0.0019934217083624043
2006-09,0.0027193865064041554
2006-10,0.0016622985155674255
2006-11,0.00297666886940163
2006-12,0.0004601848102197842
2007-01,0.0076155758835019976
2007-02,0.0013920984492023275
2007-03,0.0025778112320391
2007-04,0.004843683567534404
2007-05,0.0017562654770895169
2007-06,0.0038272201464868514
2007-07,0.00365123411713159
2007-08,0.0012456480172397684
2007-09,0.001955158441152175
2007-10,0.0020910440582983083
2007-11,0.0017272449866714262
2007-12,0.0008067422135930685
2008-01,0.00585660294599589
2008-02,0.0012713345834790071
2008-03,0.0023706007576440023
2008-04,0.002047020050561395
2008-06,0.003326458652118954
2008-07,0.0032268820789725606
2008-08,0.002711305602099635
2008-09,0.0018703999850368
2008-10,0.0014343223782977462
2008-11,0.003965107057890563
2008-12,0.006068231191517422
2009-01,0.005459504670060295
2009-02,0.0039784934013845155
2009-03,0.0029354494662374385
2009-04,0.001753463089601964
2009-05,0.0014876082234982595
2009-06,0.0033950669676959377
2009-07,0.003351142260776316
2009-08,0.0021746930964367654
2009-09,0.0034445492161497694
2009-10,0.002190954861947934
2009-11,0.00410905430115259
2009-12,0.004321069896906474
2010-01,0.0056214514587666535
2010-02,0.0022801247228223386
2010-03,0.0029731440148487304
2010-04,0.0017469842684066628
2010-05,0.0009323009653976497
2010-06,0.0007841907151819322
2010-07,0.0013979757311413075
2010-08,0.003408913822658563
2010-09,0.0033258639971064986
2010-10,0.0016895602074779934
2010-11,0.0035894881838535848
2010-12,0.001998001998001998
2011-01,0.007764173447548411
2011-02,0.0030485171504494022
2011-03,0.0028684410023152415
2011-04,0.0025529199021380703
2011-05,0.003255049395374575
2011-06,0.00111873091165382
2011-07,0.0031094112996006627
2011-08,0.004521613311629589
2011-09,0.005763875629973595
2011-10,0.0011778452028720578
2011-11,0.002476074926027262
2011-12,0.002814197312754255
2012-01,0.011510107015457788
2012-02,0.0008925742287042947
2012-03,0.0026183395986459444
2012-04,0.0032048328879950966
2012-05,0.002224232269161761
2012-06,0.006660707086641776
2012-07,0.005545674571893729
2012-08,0.0013117850771329626
2012-09,0.0024838990117630358
2012-10,0.0009565258979386867
2012-11,0.005641211873340691
2012-12,0.004604555056089236
2013-01,0.00550962375026109
2013-02,0.001329687035994628
2013-03,0.0028088013791214774
2013-04,0.0028221581749103084
2013-05,0.0011228805629374555
2013-06,0.0027069277047283256
2013-07,0.0058610205502033046
2013-08,0.0024256242950529395
2013-09,0.0022460373483924787
2013-10,0.0027539779681762543
2013-11,0.002109474705640384
2013-12,0.001377027328484361
2014-01,0.006065321081923887
2014-02,0.001683303314424226
2014-03,0.003532146061303927
2014-04,0.0023409257358031213
2014-05,0.004926853816728076
2014-06,0.00754838040063029
2014-07,0.00210227571345982
2014-08,0.0030590979484924384
2014-09,0.003001677937967324
2014-10,0.0024981030030320726
2014-11,0.0024550291271670014
2014-12,0.0023241880836294524
2015-01,0.0048008356764998265
2015-02,0.004750552791597568
2015-03,0.0020149915370355443
2015-04,0.0036108667393216823
2015-05,0.0010378145010360848
2015-06,0.004809860213437547
2015-07,0.005916109566349169
2015-08,0.00330721855570091
2015-09,0.003233544199609623
2015-10,0.004244495041520257
2015-11,0.002904228233616119
2015-12,0.0030985859381743573
2016-01,0.005760281344267762
2016-02,0.0026090683762276597
2016-03,0.0029185661668135678
2016-04,0.0025141139564052637
2016-05,0.002870291525942652
2016-06,0.0019627360540593586
2016-07,0.00407155921926286
2016-08,0.0041067199627657395
2016-09,0.0034669994986185337
2016-10,0.003018163858859683
2016-11,0.0036789841098544655
2016-12,0.003433154198976462
2017-01,0.0057068967847643875
2017-02,0.011162080611826044
2017-03,0.005212219637448975
2017-04,0.003023724139599296
2017-05,0.0028596021149617243
2017-06,0.003151723993024184
2017-07,0.001521946468069563
2017-08,0.006679479122073553
2017-09,0.002915763589888132
2017-10,0.0033672949076880153
2017-11,0.0025577606294137356
2017-12,0.0031607913134017555
2018-01,0.005995092588495418
2018-02,0.0023651565142323292
2018-03,0.003128234137897774
2018-04,0.0017982469661004757
2018-05,0.0025842197206975325
2018-06,0.0030536287680017287
2018-07,0.0023541413269509946
2018-08,0.003989376859334572
2018-09,0.003087841978499119
2018-10,0.003055621033149123
2018-11,0.0040453074433656954
2018-12,0.0022233091733736493
2019-01,0.006034460886064579
2019-02,0.001810571929496329
2019-03,0.00210612531445621
2019-04,0.002635563818979893
2019-05,0.0023596369934449283
2019-06,0.00254273382026686
2019-07,0.0013621813063318727
2019-08,0.004386689236612856
2019-09,0.0029111429595127195
2019-10,0.0031983965372026826
2019-11,0.002524521845852696
2019-12,0.0027773351907371484
2020-01,0.005729691631692958
2020-02,0.0019595855084732477
2020-03,0.002325920694562209
2020-04,0.0025945553256491254
2020-05,0.003458364746813117
2020-06,0.0054478629784634304
2020-07,0.00330918319017669
2020-08,0.0027584367938689146
2020-09,0.00269470701797947
2020-10,0.0018528640646278986
2020-11,0.0038768634328702634
2020-12,0.001106215085086377
2021-01,0.0038761169869959166
2021-02,0.0036455371334412415
2021-03,0.0020617938356113034
2021-04,0.004079576213622929
2021-05,0.0029413552588490673
2021-06,0.0032041411744601466
2021-07,0.0026099910457230277
2021-08,0.003471627043106759
2021-09,0.006088010493516269
2021-10,0.0016069132981002712
2021-11,0.0015181533183036154
2021-12,0.0025677859835975536
2022-01,0.006032336675880875
2022-02,0.0023862077193819724
2022-03,0.0019899551486220112
2022-04,0.001038796989981842
2022-05,0.0029702029242637856
2022-06,0.0021549866390828377
2022-07,0.004814559227102759
2022-08,0.0018551116571094062
2022-09,0.003962607395666349
2022-10,0.002781259502636634
2022-11,0.0021082516971426164
2022-12,0.003372900670484469
2023-01,0.004562299007645653
2023-02,0.0029916280439815346
2023-03,0.0005416630555796295
2023-04,0.0018918774820142648
2023-05,0.002730464888951993
2023-06,0.0034192231835765384
2023-07,0.002633400547747314
2023-08,0.00472070165362245
2023-09,0.004425186034820903
2023-10,0.002666293385592684
2023-11,0.003319650599557765
2023-12,0.003237958840561661
2024-01,0.006754650316948977
2024-02,0.0029006766864327063
2024-03,0.003913295599676975
2024-04,0.005149851808574681
2024-05,0.00383382795522786
2024-06,0.0035708075614178905
2024-07,0.003603937559207546
2024-08,0.0055684419115501005
2024-09,0.003838861293596112
2024-10,0.002823519621232273
2024-11,0.003080024161078419
2024-12,0.0021187391258830155
