Date,Planificación de Escenarios
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,34.36241610738256
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,4.9597315436241605
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,35.43624161073826
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,0.0
1970-01,3.51006711409396
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,23.154362416107382
1971-05,0.0
1971-06,20.536912751677853
1971-07,0.0
1971-08,0.0
1971-09,21.006711409395972
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,18.926174496644297
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,3.879194630872483
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,39.46308724832215
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,42.5503355704698
1974-12,0.0
1975-01,3.5637583892617455
1975-02,0.0
1975-03,0.0
1975-04,18.255033557046982
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,17.91946308724832
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,11.342281879194632
1977-01,6.187919463087248
1977-02,0.0
1977-03,31.879194630872483
1977-04,17.583892617449663
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,38.993288590604024
1978-03,15.570469798657719
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,20.80536912751678
1978-09,15.704697986577182
1978-10,0.0
1978-11,18.926174496644297
1978-12,0.0
1979-01,8.389261744966444
1979-02,0.0
1979-03,29.328859060402685
1979-04,0.0
1979-05,0.0
1979-06,15.503355704697984
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,16.241610738255034
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,15.436241610738255
1980-05,17.71812080536913
1980-06,0.0
1980-07,0.0
1980-08,19.261744966442954
1980-09,14.496644295302014
1980-10,0.0
1980-11,17.91946308724832
1980-12,9.731543624161073
1981-01,17.71812080536913
1981-02,17.651006711409394
1981-03,40.53691275167785
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,9.261744966442953
1982-01,4.85234899328859
1982-02,0.0
1982-03,13.154362416107382
1982-04,0.0
1982-05,0.0
1982-06,13.95973154362416
1982-07,0.0
1982-08,18.255033557046982
1982-09,0.0
1982-10,15.100671140939594
1982-11,48.45637583892618
1982-12,9.261744966442953
1983-01,25.503355704697988
1983-02,96.64429530201342
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,14.36241610738255
1983-08,100.0
1983-09,13.221476510067115
1983-10,14.36241610738255
1983-11,0.0
1983-12,0.0
1984-01,6.523489932885907
1984-02,16.1744966442953
1984-03,0.0
1984-04,13.422818791946309
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,13.624161073825505
1984-11,15.100671140939594
1984-12,8.456375838926174
1985-01,2.1073825503355703
1985-02,93.28859060402685
1985-03,0.0
1985-04,0.0
1985-05,14.429530201342281
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,11.946308724832214
1985-10,0.0
1985-11,0.0
1985-12,8.25503355704698
1986-01,1.959731543624161
1986-02,14.563758389261745
1986-03,11.610738255033556
1986-04,0.0
1986-05,0.0
1986-06,12.013422818791945
1986-07,0.0
1986-08,0.0
1986-09,47.11409395973155
1986-10,0.0
1986-11,0.0
1986-12,8.053691275167784
1987-01,3.691275167785235
1987-02,0.0
1987-03,0.0
1987-04,85.23489932885906
1987-05,0.0
1987-06,0.0
1987-07,12.751677852348994
1987-08,28.05369127516778
1987-09,10.671140939597317
1987-10,0.0
1987-11,0.0
1987-12,0.0
1988-01,10.46979865771812
1988-02,27.38255033557047
1988-03,0.0
1988-04,23.758389261744966
1988-05,0.0
1988-06,0.0
1988-07,24.36241610738255
1988-08,13.422818791946309
1988-09,0.0
1988-10,11.543624161073824
1988-11,12.953020134228188
1988-12,0.0
1989-01,13.355704697986578
1989-02,39.261744966442954
1989-03,9.731543624161073
1989-04,33.02013422818792
1989-05,0.0
1989-06,10.201342281879196
1989-07,0.0
1989-08,0.0
1989-09,0.0
1989-10,11.275167785234899
1989-11,0.0
1989-12,0.0
1990-01,9.463087248322148
1990-02,0.0
1990-03,9.53020134228188
1990-04,10.536912751677853
1990-05,10.93959731543624
1990-06,9.798657718120806
1990-07,0.0
1990-08,11.677852348993287
1990-09,9.060402684563758
1990-10,10.335570469798657
1990-11,11.610738255033556
1990-12,6.9127516778523495
1991-01,4.604026845637583
1991-02,11.476510067114093
1991-03,54.49664429530202
1991-04,0.0
1991-05,0.0
1991-06,9.328859060402685
1991-07,0.0
1991-08,0.0
1991-09,0.0
1991-10,0.0
1991-11,32.48322147651007
1991-12,6.778523489932886
1992-01,9.328859060402685
1992-02,21.946308724832214
1992-03,24.765100671140942
1992-04,0.0
1992-05,0.0
1992-06,8.59060402684564
1992-07,0.0
1992-08,22.483221476510067
1992-09,0.0
1992-10,0.0
1992-11,0.0
1992-12,0.0
1993-01,4.684563758389262
1993-02,31.812080536912752
1993-03,53.42281879194631
1993-04,0.0
1993-05,9.194630872483222
1993-06,8.322147651006711
1993-07,8.926174496644295
1993-08,0.0
1993-09,7.986577181208054
1993-10,0.0
1993-11,9.798657718120806
1993-12,12.751677852348994
1994-01,6.046979865771812
1994-02,10.134228187919463
1994-03,22.81879194630872
1994-04,0.0
1994-05,0.0
1994-06,0.0
1994-07,0.0
1994-08,0.0
1994-09,7.181208053691275
1994-10,8.859060402684564
1994-11,27.583892617449663
1994-12,0.0
1995-01,4.429530201342282
1995-02,81.87919463087249
1995-03,21.073825503355707
1995-04,7.651006711409396
1995-05,0.0
1995-06,14.697986577181208
1995-07,7.986577181208054
1995-08,0.0
1995-09,28.389261744966444
1995-10,7.919463087248323
1995-11,8.657718120805368
1995-12,11.74496644295302
1996-01,8.389261744966444
1996-02,0.0
1996-03,0.0
1996-04,7.181208053691275
1996-05,15.973154362416109
1996-06,27.516778523489936
1996-07,7.785234899328859
1996-08,8.25503355704698
1996-09,0.0
1996-10,22.21476510067114
1996-11,8.120805369127517
1996-12,11.208053691275168
1997-01,12.21476510067114
1997-02,0.0
1997-03,20.402684563758392
1997-04,28.65771812080537
1997-05,0.0
1997-06,6.845637583892618
1997-07,0.0
1997-08,0.0
1997-09,0.0
1997-10,7.449664429530202
1997-11,8.053691275167784
1997-12,0.0
1998-01,5.23489932885906
1998-02,0.0
1998-03,0.0
1998-04,6.610738255033557
1998-05,0.0
1998-06,25.70469798657718
1998-07,7.181208053691275
1998-08,0.0
1998-09,6.181208053691275
1998-10,0.0
1998-11,15.436241610738255
1998-12,5.14765100671141
1999-01,14.36241610738255
1999-02,8.322147651006711
1999-03,43.8255033557047
1999-04,0.0
1999-05,0.0
1999-06,25.033557046979865
1999-07,28.456375838926174
1999-08,7.852348993288591
1999-09,18.255033557046982
1999-10,14.295302013422816
1999-11,21.677852348993287
1999-12,19.798657718120804
2000-01,6.114093959731544
2000-02,6.651006711409395
2000-03,11.74496644295302
2000-04,0.0
2000-05,0.0
2000-06,23.087248322147648
2000-07,19.463087248322147
2000-08,7.785234899328859
2000-09,22.953020134228186
2000-10,13.221476510067115
2000-11,0.0
2000-12,9.395973154362416
2001-01,10.80536912751678
2001-02,0.0
2001-03,22.28187919463087
2001-04,5.657718120805369
2001-05,0.0
2001-06,5.516778523489934
2001-07,0.0
2001-08,0.0
2001-09,5.6644295302013425
2001-10,6.053691275167786
2001-11,19.86577181208054
2001-12,4.516778523489933
2002-01,9.731543624161073
2002-02,21.543624161073826
2002-03,15.973154362416109
2002-04,23.355704697986575
2002-05,0.0
2002-06,5.557046979865771
2002-07,6.308724832214765
2002-08,0.0
2002-09,9.664429530201343
2002-10,5.852348993288591
2002-11,12.416107382550337
2002-12,4.268456375838926
2003-01,10.93959731543624
2003-02,13.288590604026846
2003-03,24.496644295302016
2003-04,37.11409395973154
2003-05,17.248322147651006
2003-06,25.436241610738254
2003-07,29.463087248322147
2003-08,6.1610738255033555
2003-09,8.523489932885907
2003-10,5.422818791946309
2003-11,12.348993288590604
2003-12,7.852348993288591
2004-01,12.751677852348994
2004-02,11.74496644295302
2004-03,21.812080536912752
2004-04,4.718120805369127
2004-05,9.798657718120806
2004-06,8.322147651006711
2004-07,17.85234899328859
2004-08,0.0
2004-09,11.74496644295302
2004-10,11.946308724832214
2004-11,20.469798657718123
2004-12,21.87919463087248
2005-01,10.93959731543624
2005-02,28.187919463087248
2005-03,17.449664429530202
2005-04,4.261744966442953
2005-05,9.597315436241612
2005-06,20.0
2005-07,4.738255033557047
2005-08,10.067114093959733
2005-09,4.140939597315437
2005-10,13.154362416107382
2005-11,0.0
2005-12,10.268456375838927
2006-01,13.691275167785236
2006-02,25.302013422818792
2006-03,3.8187919463087243
2006-04,8.657718120805368
2006-05,13.087248322147651
2006-06,11.006711409395972
2006-07,21.677852348993287
2006-08,8.926174496644295
2006-09,18.255033557046982
2006-10,18.590604026845636
2006-11,20.0
2006-12,6.174496644295302
2007-01,5.966442953020135
2007-02,9.328859060402685
2007-03,20.738255033557046
2007-04,14.429530201342281
2007-05,19.664429530201343
2007-06,16.040268456375838
2007-07,16.308724832214764
2007-08,16.711409395973153
2007-09,13.154362416107382
2007-10,17.516778523489933
2007-11,15.436241610738255
2007-12,8.993288590604028
2008-01,17.583892617449663
2008-02,12.818791946308725
2008-03,19.06040268456376
2008-04,13.758389261744968
2008-05,34.630872483221474
2008-06,19.12751677852349
2008-07,32.48322147651007
2008-08,21.812080536912752
2008-09,15.704697986577182
2008-10,12.818791946308725
2008-11,3.7986577181208054
2008-12,8.120805369127517
2009-01,16.10738255033557
2009-02,22.885906040268456
2009-03,19.664429530201343
2009-04,14.697986577181208
2009-05,23.288590604026847
2009-06,11.40939597315436
2009-07,16.040268456375838
2009-08,21.87919463087248
2009-09,25.973154362416107
2009-10,14.697986577181208
2009-11,20.671140939597315
2009-12,16.91275167785235
2010-01,18.120805369127517
2010-02,38.25503355704698
2010-03,14.228187919463087
2010-04,14.630872483221477
2010-05,31.2751677852349
2010-06,15.771812080536913
2010-07,9.395973154362416
2010-08,22.885906040268456
2010-09,22.348993288590606
2010-10,34.02684563758389
2010-11,9.060402684563758
2010-12,6.704697986577182
2011-01,25.369127516778523
2011-02,23.892617449664428
2011-03,5.503355704697986
2011-04,5.7114093959731544
2011-05,49.127516778523486
2011-06,22.550335570469798
2011-07,14.899328859060404
2011-08,18.187919463087248
2011-09,21.744966442953018
2011-10,14.228187919463087
2011-11,19.395973154362416
2011-12,16.778523489932887
2012-01,24.899328859060404
2012-02,17.986577181208055
2012-03,27.583892617449663
2012-04,24.161073825503355
2012-05,32.3489932885906
2012-06,14.093959731543624
2012-07,13.288590604026846
2012-08,14.697986577181208
2012-09,9.53020134228188
2012-10,10.671140939597317
2012-11,23.691275167785236
2012-12,30.87248322147651
2013-01,26.51006711409396
2013-02,20.80536912751678
2013-03,14.161073825503353
2013-04,11.812080536912752
2013-05,25.100671140939596
2013-06,22.684563758389263
2013-07,22.147651006711406
2013-08,21.677852348993287
2013-09,21.543624161073826
2013-10,18.456375838926174
2013-11,18.859060402684563
2013-12,14.76510067114094
2014-01,24.966442953020135
2014-02,19.731543624161073
2014-03,21.342281879194633
2014-04,8.993288590604028
2014-05,21.2751677852349
2014-06,10.536912751677853
2014-07,11.74496644295302
2014-08,15.369127516778521
2014-09,12.080536912751677
2014-10,23.02013422818792
2014-11,30.604026845637584
2014-12,15.570469798657719
2015-01,23.892617449664428
2015-02,17.382550335570468
2015-03,29.328859060402685
2015-04,19.798657718120804
2015-05,18.590604026845636
2015-06,16.10738255033557
2015-07,14.02684563758389
2015-08,27.114093959731544
2015-09,17.78523489932886
2015-10,24.42953020134228
2015-11,19.463087248322147
2015-12,16.308724832214764
2016-01,31.543624161073826
2016-02,25.033557046979865
2016-03,35.234899328859065
2016-04,20.604026845637584
2016-05,14.966442953020135
2016-06,18.79194630872483
2016-07,14.697986577181208
2016-08,27.583892617449663
2016-09,21.476510067114095
2016-10,14.697986577181208
2016-11,20.604026845637584
2016-12,21.476510067114095
2017-01,30.738255033557042
2017-02,31.409395973154364
2017-03,12.885906040268457
2017-04,18.255033557046982
2017-05,21.140939597315437
2017-06,17.651006711409394
2017-07,27.24832214765101
2017-08,16.308724832214764
2017-09,24.42953020134228
2017-10,24.22818791946309
2017-11,32.61744966442953
2017-12,21.20805369127517
2018-01,20.604026845637584
2018-02,25.771812080536915
2018-03,17.516778523489933
2018-04,12.080536912751677
2018-05,27.71812080536913
2018-06,18.926174496644297
2018-07,14.02684563758389
2018-08,24.832214765100673
2018-09,28.65771812080537
2018-10,20.536912751677853
2018-11,23.758389261744966
2018-12,16.1744966442953
2019-01,26.241610738255034
2019-02,20.268456375838927
2019-03,23.557046979865774
2019-04,22.483221476510067
2019-05,12.684563758389261
2019-06,28.456375838926174
2019-07,19.798657718120804
2019-08,22.483221476510067
2019-09,21.006711409395972
2019-10,25.771812080536915
2019-11,22.147651006711406
2019-12,12.751677852348994
2020-01,26.44295302013423
2020-02,19.731543624161073
2020-03,19.86577181208054
2020-04,30.469798657718115
2020-05,23.221476510067113
2020-06,11.74496644295302
2020-07,15.234899328859058
2020-08,30.87248322147651
2020-09,27.114093959731544
2020-10,22.416107382550337
2020-11,22.28187919463087
2020-12,20.604026845637584
2021-01,23.691275167785236
2021-02,22.81879194630872
2021-03,36.510067114093964
2021-04,17.78523489932886
2021-05,25.033557046979865
2021-06,20.335570469798657
2021-07,29.664429530201343
2021-08,18.926174496644297
2021-09,25.973154362416107
2021-10,17.986577181208055
2021-11,22.953020134228186
2021-12,23.95973154362416
2022-01,25.503355704697988
2022-02,25.63758389261745
2022-03,13.355704697986578
2022-04,26.51006711409396
2022-05,15.973154362416109
2022-06,16.711409395973153
2022-07,21.543624161073826
2022-08,29.06040268456376
2022-09,24.161073825503355
2022-10,39.79865771812081
2022-11,28.322147651006706
2022-12,16.1744966442953
2023-01,30.604026845637584
2023-02,33.95973154362416
2023-03,7.516778523489933
2023-04,10.40268456375839
2023-05,24.42953020134228
2023-06,30.268456375838927
2023-07,26.51006711409396
2023-08,21.140939597315437
2023-09,17.85234899328859
2023-10,27.986577181208055
2023-11,15.503355704697984
2023-12,23.42281879194631
2024-01,29.664429530201343
2024-02,36.1744966442953
2024-03,20.268456375838927
2024-04,14.295302013422816
2024-05,30.402684563758392
2024-06,34.36241610738256
2024-07,23.02013422818792
2024-08,28.322147651006706
2024-09,20.134228187919465
2024-10,20.93959731543624
2024-11,12.61744966442953
2024-12,30.06711409395973
