Date,Estrategias de Crecimiento
1961-07,0.0
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,12.42016806722689
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,69.74789915966386
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,28.235294117647058
1970-01,0.0
1970-02,65.71428571428571
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,8.92436974789916
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,28.90756302521008
1976-01,8.201680672268907
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,52.43697478991596
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,44.20168067226891
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,7.7478991596638656
1977-02,0.0
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,82.85714285714286
1977-07,0.0
1977-08,55.12605042016806
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,27.22689075630252
1978-01,7.3277310924369745
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,45.378151260504204
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,6.991596638655462
1979-02,0.0
1979-03,0.0
1979-04,41.5126050420168
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,13.142857142857142
1980-02,45.714285714285715
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,48.73949579831932
1981-01,6.336134453781512
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,36.63865546218487
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,46.38655462184874
1982-01,24.36974789915966
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,34.285714285714285
1982-10,75.63025210084032
1982-11,0.0
1982-12,23.19327731092437
1983-01,11.613445378151258
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,40.0
1983-06,0.0
1983-07,0.0
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,10.890756302521009
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,74.78991596638654
1984-06,0.0
1984-07,35.462184873949575
1984-08,0.0
1984-09,0.0
1984-10,0.0
1984-11,0.0
1984-12,21.176470588235293
1985-01,0.0
1985-02,0.0
1985-03,0.0
1985-04,0.0
1985-05,0.0
1985-06,31.428571428571423
1985-07,0.0
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0
1986-01,9.815126050420167
1986-02,0.0
1986-03,58.31932773109243
1986-04,63.36134453781512
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0
1986-10,0.0
1986-11,0.0
1986-12,0.0
1987-01,4.621848739495799
1987-02,0.0
1987-03,0.0
1987-04,0.0
1987-05,0.0
1987-06,55.96638655462185
1987-07,0.0
1987-08,0.0
1987-09,0.0
1987-10,30.7563025210084
1987-11,0.0
1987-12,38.65546218487395
1988-01,17.47899159663865
1988-02,0.0
1988-03,0.0
1988-04,59.49579831932773
1988-05,0.0
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,0.0
1988-10,0.0
1988-11,32.436974789915965
1988-12,18.823529411764703
1989-01,12.53781512605042
1989-02,0.0
1989-03,0.0
1989-04,0.0
1989-05,58.82352941176471
1989-06,25.546218487394956
1989-07,0.0
1989-08,65.04201680672269
1989-09,24.36974789915966
1989-10,0.0
1989-11,0.0
1989-12,0.0
1990-01,3.949579831932773
1990-02,0.0
1990-03,0.0
1990-04,0.0
1990-05,0.0
1990-06,0.0
1990-07,0.0
1990-08,29.243697478991592
1990-09,0.0
1990-10,0.0
1990-11,0.0
1990-12,17.310924369747898
1991-01,3.8487394957983194
1991-02,28.739495798319325
1991-03,0.0
1991-04,0.0
1991-05,0.0
1991-06,23.361344537815125
1991-07,24.705882352941174
1991-08,29.57983193277311
1991-09,0.0
1991-10,0.0
1991-11,0.0
1991-12,0.0
1992-01,11.647058823529411
1992-02,0.0
1992-03,0.0
1992-04,23.19327731092437
1992-05,0.0
1992-06,21.51260504201681
1992-07,0.0
1992-08,28.235294117647058
1992-09,0.0
1992-10,22.689075630252102
1992-11,26.050420168067223
1992-12,16.739495798319325
1993-01,0.0
1993-02,0.0
1993-03,19.159663865546218
1993-04,21.51260504201681
1993-05,0.0
1993-06,0.0
1993-07,0.0
1993-08,0.0
1993-09,20.0
1993-10,0.0
1993-11,24.537815126050415
1993-12,0.0
1994-01,11.361344537815125
1994-02,0.0
1994-03,0.0
1994-04,0.0
1994-05,21.51260504201681
1994-06,19.159663865546218
1994-07,0.0
1994-08,0.0
1994-09,0.0
1994-10,0.0
1994-11,0.0
1994-12,15.210084033613445
1995-01,7.394957983193278
1995-02,22.857142857142858
1995-03,0.0
1995-04,0.0
1995-05,0.0
1995-06,0.0
1995-07,80.33613445378151
1995-08,0.0
1995-09,0.0
1995-10,0.0
1995-11,0.0
1995-12,0.0
1996-01,17.47899159663865
1996-02,67.22689075630251
1996-03,51.59663865546218
1996-04,0.0
1996-05,20.0
1996-06,0.0
1996-07,0.0
1996-08,41.5126050420168
1996-09,0.0
1996-10,74.28571428571429
1996-11,20.33613445378151
1996-12,13.999999999999998
1997-01,10.218487394957982
1997-02,21.176470588235293
1997-03,16.974789915966387
1997-04,17.98319327731092
1997-05,0.0
1997-06,17.142857142857142
1997-07,18.319327731092436
1997-08,0.0
1997-09,0.0
1997-10,0.0
1997-11,0.0
1997-12,0.0
1998-01,0.0
1998-02,0.0
1998-03,0.0
1998-04,16.554621848739494
1998-05,17.98319327731092
1998-06,16.11764705882353
1998-07,0.0
1998-08,40.84033613445378
1998-09,15.478991596638656
1998-10,0.0
1998-11,0.0
1998-12,0.0
1999-01,9.831932773109244
1999-02,0.0
1999-03,15.663865546218487
1999-04,16.806722689075627
1999-05,0.0
1999-06,0.0
1999-07,17.815126050420165
1999-08,0.0
1999-09,0.0
1999-10,0.0
1999-11,0.0
1999-12,12.42016806722689
2000-01,13.126050420168067
2000-02,33.27731092436974
2000-03,14.672268907563025
2000-04,0.0
2000-05,16.974789915966387
2000-06,28.90756302521008
2000-07,0.0
2000-08,39.15966386554622
2000-09,14.352941176470587
2000-10,0.0
2000-11,17.310924369747898
2000-12,0.0
2001-01,2.705882352941176
2001-02,18.487394957983195
2001-03,13.932773109243696
2001-04,0.0
2001-05,16.386554621848738
2001-06,0.0
2001-07,0.0
2001-08,35.29411764705882
2001-09,0.0
2001-10,15.15966386554622
2001-11,0.0
2001-12,0.0
2002-01,10.857142857142856
2002-02,0.0
2002-03,13.327731092436974
2002-04,14.60504201680672
2002-05,15.15966386554622
2002-06,0.0
2002-07,0.0
2002-08,50.588235294117645
2002-09,24.201680672268907
2002-10,14.655462184873949
2002-11,0.0
2002-12,0.0
2003-01,4.991596638655462
2003-02,16.63865546218487
2003-03,12.268907563025207
2003-04,0.0
2003-05,0.0
2003-06,0.0
2003-07,0.0
2003-08,0.0
2003-09,21.34453781512605
2003-10,27.22689075630252
2003-11,15.428571428571427
2003-12,9.815126050420167
2004-01,13.277310924369749
2004-02,14.739495798319327
2004-03,0.0
2004-04,23.697478991596636
2004-05,12.252100840336135
2004-06,10.436974789915967
2004-07,0.0
2004-08,0.0
2004-09,9.815126050420167
2004-10,0.0
2004-11,0.0
2004-12,18.319327731092436
2005-01,24.87394957983193
2005-02,14.117647058823529
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,40.0
2005-07,0.0
2005-08,0.0
2005-09,31.092436974789916
2005-10,10.99159663865546
2005-11,0.0
2005-12,17.142857142857142
2006-01,29.747899159663866
2006-02,12.655462184873947
2006-03,0.0
2006-04,10.84033613445378
2006-05,10.924369747899158
2006-06,0.0
2006-07,10.84033613445378
2006-08,67.05882352941175
2006-09,0.0
2006-10,27.899159663865547
2006-11,0.0
2006-12,15.46218487394958
2007-01,17.142857142857142
2007-02,35.12605042016806
2007-03,17.310924369747898
2007-04,18.15126050420168
2007-05,29.57983193277311
2007-06,16.084033613445374
2007-07,0.0
2007-08,52.2689075630252
2007-09,16.436974789915965
2007-10,26.38655462184874
2007-11,9.680672268907562
2007-12,22.521008403361346
2008-01,35.63025210084033
2008-02,21.34453781512605
2008-03,31.932773109243694
2008-04,8.605042016806722
2008-05,8.672268907563025
2008-06,15.966386554621847
2008-07,27.058823529411764
2008-08,27.394957983193276
2008-09,39.32773109243698
2008-10,16.050420168067227
2008-11,9.512605042016805
2008-12,13.596638655462185
2009-01,12.84033613445378
2009-02,0.0
2009-03,8.218487394957982
2009-04,22.016806722689072
2009-05,25.04201680672269
2009-06,21.34453781512605
2009-07,16.084033613445374
2009-08,0.0
2009-09,0.0
2009-10,7.361344537815126
2009-11,8.638655462184875
2009-12,18.15126050420168
2010-01,29.075630252100837
2010-02,0.0
2010-03,7.142857142857142
2010-04,14.672268907563025
2010-05,7.831932773109243
2010-06,13.176470588235292
2010-07,23.52941176470588
2010-08,8.184873949579833
2010-09,34.9579831932773
2010-10,14.201680672268907
2010-11,15.075630252100838
2010-12,5.5966386554621845
2011-01,32.60504201680672
2011-02,8.537815126050418
2011-03,20.672268907563023
2011-04,21.51260504201681
2011-05,13.680672268907562
2011-06,12.53781512605042
2011-07,29.915966386554615
2011-08,37.98319327731092
2011-09,36.30252100840336
2011-10,11.88235294117647
2011-11,27.731092436974787
2011-12,10.504201680672269
2012-01,25.546218487394956
2012-02,45.04201680672269
2012-03,12.57142857142857
2012-04,26.89075630252101
2012-05,31.092436974789916
2012-06,41.17647058823529
2012-07,20.0
2012-08,29.411764705882355
2012-09,23.865546218487392
2012-10,32.10084033613445
2012-11,29.57983193277311
2012-12,29.075630252100837
2013-01,15.210084033613445
2013-02,7.4453781512605035
2013-03,23.52941176470588
2013-04,17.815126050420165
2013-05,6.285714285714285
2013-06,16.974789915966387
2013-07,12.319327731092438
2013-08,20.33613445378151
2013-09,10.789915966386554
2013-10,20.504201680672267
2013-11,11.815126050420165
2013-12,23.19327731092437
2014-01,28.57142857142857
2014-02,21.176470588235293
2014-03,17.815126050420165
2014-04,28.067226890756302
2014-05,5.915966386554621
2014-06,21.176470588235293
2014-07,23.52941176470588
2014-08,32.10084033613445
2014-09,35.29411764705882
2014-10,10.504201680672269
2014-11,5.899159663865547
2014-12,17.310924369747898
2015-01,22.18487394957983
2015-02,14.521008403361343
2015-03,11.294117647058822
2015-04,16.554621848739494
2015-05,23.19327731092437
2015-06,30.252100840336134
2015-07,23.361344537815125
2015-08,18.487394957983195
2015-09,34.621848739495796
2015-10,20.33613445378151
2015-11,32.60504201680672
2015-12,11.159663865546216
2016-01,22.857142857142858
2016-02,12.521008403361344
2016-03,39.15966386554622
2016-04,23.52941176470588
2016-05,21.51260504201681
2016-06,37.647058823529406
2016-07,100.0
2016-08,11.495798319327731
2016-09,31.428571428571423
2016-10,9.22689075630252
2016-11,25.71428571428571
2016-12,34.621848739495796
2017-01,22.689075630252102
2017-02,24.201680672268907
2017-03,32.26890756302521
2017-04,20.33613445378151
2017-05,38.48739495798319
2017-06,17.64705882352941
2017-07,12.789915966386554
2017-08,15.3109243697479
2017-09,61.17647058823529
2017-10,32.26890756302521
2017-11,21.51260504201681
2017-12,31.26050420168067
2018-01,14.386554621848738
2018-02,14.907563025210083
2018-03,4.386554621848739
2018-04,25.882352941176467
2018-05,17.310924369747898
2018-06,7.899159663865546
2018-07,13.19327731092437
2018-08,23.865546218487392
2018-09,27.899159663865547
2018-10,14.672268907563025
2018-11,25.546218487394956
2018-12,18.65546218487395
2019-01,33.4453781512605
2019-02,25.3781512605042
2019-03,23.52941176470588
2019-04,20.168067226890756
2019-05,11.899159663865545
2019-06,14.252100840336135
2019-07,15.26050420168067
2019-08,21.68067226890756
2019-09,18.823529411764703
2019-10,10.756302521008404
2019-11,9.798319327731091
2019-12,19.66386554621849
2020-01,20.672268907563023
2020-02,19.831932773109244
2020-03,28.403361344537814
2020-04,21.848739495798316
2020-05,27.058823529411764
2020-06,16.352941176470587
2020-07,6.95798319327731
2020-08,23.19327731092437
2020-09,3.226890756302521
2020-10,15.56302521008403
2020-11,21.68067226890756
2020-12,8.268907563025211
2021-01,28.235294117647058
2021-02,20.504201680672267
2021-03,15.747899159663865
2021-04,20.504201680672267
2021-05,9.88235294117647
2021-06,29.915966386554615
2021-07,16.806722689075627
2021-08,29.243697478991592
2021-09,46.554621848739494
2021-10,17.98319327731092
2021-11,12.756302521008402
2021-12,35.96638655462184
2022-01,26.21848739495798
2022-02,20.0
2022-03,16.72268907563025
2022-04,6.974789915966387
2022-05,16.63865546218487
2022-06,19.49579831932773
2022-07,16.806722689075627
2022-08,34.621848739495796
2022-09,18.15126050420168
2022-10,21.848739495798316
2022-11,29.57983193277311
2022-12,8.100840336134453
2023-01,24.705882352941174
2023-02,15.478991596638656
2023-03,8.403361344537814
2023-04,17.310924369747898
2023-05,36.63865546218487
2023-06,44.36974789915966
2023-07,18.99159663865546
2023-08,19.831932773109244
2023-09,38.65546218487395
2023-10,28.067226890756302
2023-11,31.596638655462183
2023-12,27.22689075630252
2024-01,34.9579831932773
2024-02,38.319327731092436
2024-03,26.89075630252101
2024-04,29.915966386554615
2024-05,26.38655462184874
2024-06,20.84033613445378
2024-07,34.621848739495796
2024-08,35.462184873949575
2024-09,39.32773109243698
2024-10,40.0
2024-11,31.596638655462183
2024-12,18.823529411764703
