Date,Planificación Estratégica
1962-03,0.0
1962-04,0.0
1962-05,20.065359477124183
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,2.9836601307189543
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,15.980392156862747
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,14.836601307189543
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,2.5980392156862746
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,13.856209150326798
1966-10,13.92156862745098
1966-11,0.0
1966-12,8.267973856209151
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,12.810457516339868
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,13.627450980392158
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,12.843137254901963
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,11.470588235294118
1969-10,0.0
1969-11,0.0
1969-12,16.47058823529412
1970-01,32.48366013071895
1970-02,0.0
1970-03,9.967320261437909
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,6.241830065359477
1971-01,4.150326797385621
1971-02,36.928104575163395
1971-03,0.0
1971-04,22.54901960784314
1971-05,23.758169934640524
1971-06,20.0
1971-07,0.0
1971-08,25.03267973856209
1971-09,20.45751633986928
1971-10,0.0
1971-11,0.0
1971-12,12.222222222222221
1972-01,5.88235294117647
1972-02,0.0
1972-03,0.0
1972-04,20.0
1972-05,0.0
1972-06,18.398692810457515
1972-07,0.0
1972-08,12.058823529411766
1972-09,18.856209150326798
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,7.549019607843138
1973-02,0.0
1973-03,0.0
1973-04,10.0
1973-05,10.490196078431374
1973-06,18.366013071895427
1973-07,0.0
1973-08,0.0
1973-09,27.418300653594773
1973-10,9.607843137254903
1973-11,0.0
1973-12,5.718954248366013
1974-01,0.0
1974-02,22.026143790849677
1974-03,0.0
1974-04,9.346405228758172
1974-05,0.0
1974-06,8.856209150326798
1974-07,0.0
1974-08,55.228758169934636
1974-09,8.790849673202615
1974-10,18.888888888888893
1974-11,0.0
1974-12,11.11111111111111
1975-01,0.0
1975-02,74.83660130718954
1975-03,0.0
1975-04,17.745098039215687
1975-05,0.0
1975-06,34.64052287581699
1975-07,0.0
1975-08,11.27450980392157
1975-09,0.0
1975-10,18.137254901960787
1975-11,0.0
1975-12,16.830065359477125
1976-01,7.973856209150326
1976-02,21.862745098039216
1976-03,8.202614379084967
1976-04,26.50326797385621
1976-05,10.196078431372548
1976-06,26.143790849673206
1976-07,0.0
1976-08,22.875816993464053
1976-09,8.594771241830065
1976-10,8.986928104575163
1976-11,0.0
1976-12,5.522875816993465
1977-01,7.549019607843138
1977-02,10.326797385620916
1977-03,0.0
1977-04,8.562091503267974
1977-05,0.0
1977-06,8.03921568627451
1977-07,9.281045751633988
1977-08,42.81045751633987
1977-09,32.18954248366013
1977-10,17.124183006535947
1977-11,19.346405228758172
1977-12,5.294117647058823
1978-01,7.124183006535949
1978-02,0.0
1978-03,22.77777777777778
1978-04,8.169934640522875
1978-05,18.104575163398692
1978-06,39.869281045751634
1978-07,35.294117647058826
1978-08,10.130718954248366
1978-09,7.647058823529412
1978-10,16.30718954248366
1978-11,9.215686274509805
1978-12,25.98039215686275
1979-01,14.967320261437909
1979-02,9.346405228758172
1979-03,14.281045751633986
1979-04,32.287581699346404
1979-05,18.692810457516345
1979-06,22.61437908496732
1979-07,0.0
1979-08,30.13071895424837
1979-09,22.09150326797386
1979-10,39.54248366013072
1979-11,44.771241830065364
1979-12,0.0
1980-01,20.42483660130719
1980-02,8.88888888888889
1980-03,13.790849673202615
1980-04,22.58169934640523
1980-05,8.627450980392156
1980-06,29.80392156862745
1980-07,8.03921568627451
1980-08,18.790849673202615
1980-09,14.117647058823529
1980-10,29.575163398692816
1980-11,8.725490196078432
1980-12,18.921568627450984
1981-01,24.640522875816995
1981-02,25.784313725490193
1981-03,19.73856209150327
1981-04,28.00653594771242
1981-05,25.03267973856209
1981-06,42.81045751633987
1981-07,23.366013071895424
1981-08,51.633986928104584
1981-09,13.88888888888889
1981-10,100.0
1981-11,8.23529411764706
1981-12,9.019607843137255
1982-01,27.18954248366013
1982-02,25.326797385620914
1982-03,44.771241830065364
1982-04,56.5359477124183
1982-05,16.47058823529412
1982-06,54.2483660130719
1982-07,22.483660130718956
1982-08,44.44444444444444
1982-09,19.96732026143791
1982-10,29.444444444444446
1982-11,23.594771241830063
1982-12,27.12418300653595
1983-01,20.326797385620914
1983-02,47.05882352941176
1983-03,56.209150326797385
1983-04,35.294117647058826
1983-05,69.93464052287581
1983-06,46.07843137254902
1983-07,49.01960784313725
1983-08,48.692810457516345
1983-09,25.75163398692811
1983-10,34.967320261437905
1983-11,38.235294117647065
1983-12,44.44444444444444
1984-01,27.516339869281047
1984-02,55.228758169934636
1984-03,47.38562091503268
1984-04,78.43137254901961
1984-05,21.797385620915033
1984-06,77.45098039215686
1984-07,55.228758169934636
1984-08,23.562091503267975
1984-09,18.496732026143793
1984-10,52.94117647058824
1984-11,36.928104575163395
1984-12,49.34640522875817
1985-01,31.76470588235294
1985-02,37.908496732026144
1985-03,23.88888888888889
1985-04,81.69934640522877
1985-05,35.294117647058826
1985-06,36.60130718954249
1985-07,26.04575163398693
1985-08,31.045751633986928
1985-09,46.40522875816994
1985-10,69.6078431372549
1985-11,35.294117647058826
1985-12,44.11764705882353
1986-01,32.48366013071895
1986-02,42.48366013071895
1986-03,79.41176470588235
1986-04,36.928104575163395
1986-05,40.52287581699346
1986-06,52.614379084967325
1986-07,57.516339869281055
1986-08,67.64705882352942
1986-09,91.83006535947713
1986-10,43.13725490196079
1986-11,33.66013071895425
1986-12,47.05882352941176
1987-01,32.35294117647059
1987-02,13.758169934640524
1987-03,68.62745098039217
1987-04,59.15032679738563
1987-05,13.333333333333336
1987-06,43.4640522875817
1987-07,24.836601307189543
1987-08,33.98692810457516
1987-09,20.84967320261438
1987-10,77.77777777777779
1987-11,51.9607843137255
1987-12,45.09803921568628
1988-01,30.58823529411765
1988-02,66.66666666666667
1988-03,35.62091503267974
1988-04,46.40522875816994
1988-05,61.43790849673203
1988-06,35.294117647058826
1988-07,29.607843137254903
1988-08,39.21568627450981
1988-09,40.52287581699346
1988-10,33.66013071895425
1988-11,63.07189542483661
1988-12,43.79084967320262
1989-01,34.967320261437905
1989-02,12.745098039215685
1989-03,23.725490196078432
1989-04,58.82352941176471
1989-05,34.313725490196084
1989-06,54.575163398692816
1989-07,46.73202614379085
1989-08,31.60130718954248
1989-09,66.66666666666667
1989-10,22.026143790849677
1989-11,52.614379084967325
1989-12,31.372549019607842
1990-01,28.464052287581705
1990-02,47.38562091503268
1990-03,69.6078431372549
1990-04,66.66666666666667
1990-05,31.895424836601304
1990-06,23.88888888888889
1990-07,39.54248366013072
1990-08,79.41176470588235
1990-09,79.41176470588235
1990-10,50.326797385620914
1990-11,11.27450980392157
1990-12,33.66013071895425
1991-01,28.398692810457515
1991-02,38.88888888888889
1991-03,92.81045751633988
1991-04,62.41830065359477
1991-05,20.58823529411765
1991-06,50.0
1991-07,9.575163398692812
1991-08,22.941176470588236
1991-09,30.26143790849673
1991-10,47.712418300653596
1991-11,36.928104575163395
1991-12,55.88235294117647
1992-01,31.699346405228763
1992-02,21.405228758169937
1992-03,24.084967320261438
1992-04,67.64705882352942
1992-05,38.88888888888889
1992-06,58.496732026143796
1992-07,26.862745098039216
1992-08,49.34640522875817
1992-09,59.80392156862745
1992-10,52.614379084967325
1992-11,45.751633986928105
1992-12,51.9607843137255
1993-01,34.967320261437905
1993-02,51.633986928104584
1993-03,59.477124183006545
1993-04,46.07843137254902
1993-05,40.52287581699346
1993-06,81.04575163398692
1993-07,43.4640522875817
1993-08,48.692810457516345
1993-09,62.41830065359477
1993-10,47.05882352941176
1993-11,47.712418300653596
1993-12,40.52287581699346
1994-01,35.294117647058826
1994-02,44.44444444444444
1994-03,48.03921568627451
1994-04,38.235294117647065
1994-05,29.281045751633982
1994-06,51.9607843137255
1994-07,34.64052287581699
1994-08,29.640522875816995
1994-09,52.28758169934641
1994-10,34.313725490196084
1994-11,35.947712418300654
1994-12,50.326797385620914
1995-01,50.98039215686274
1995-02,39.869281045751634
1995-03,51.307189542483655
1995-04,26.111111111111114
1995-05,35.294117647058826
1995-06,32.15686274509804
1995-07,23.398692810457515
1995-08,27.712418300653596
1995-09,37.908496732026144
1995-10,27.058823529411764
1995-11,42.15686274509804
1995-12,22.875816993464053
1996-01,32.02614379084967
1996-02,43.4640522875817
1996-03,73.52941176470588
1996-04,27.908496732026144
1996-05,38.88888888888889
1996-06,50.326797385620914
1996-07,30.294117647058826
1996-08,44.44444444444444
1996-09,50.326797385620914
1996-10,47.05882352941176
1996-11,11.895424836601308
1996-12,54.575163398692816
1997-01,31.111111111111118
1997-02,37.254901960784316
1997-03,46.40522875816994
1997-04,31.40522875816994
1997-05,24.673202614379086
1997-06,46.73202614379085
1997-07,14.215686274509803
1997-08,45.09803921568628
1997-09,39.869281045751634
1997-10,32.6797385620915
1997-11,31.33986928104575
1997-12,71.56862745098039
1998-01,47.05882352941176
1998-02,23.954248366013072
1998-03,54.575163398692816
1998-04,22.54901960784314
1998-05,27.875816993464053
1998-06,62.745098039215684
1998-07,49.01960784313725
1998-08,43.79084967320262
1998-09,42.15686274509804
1998-10,21.666666666666668
1998-11,41.1764705882353
1998-12,27.58169934640523
1999-01,36.928104575163395
1999-02,32.38562091503268
1999-03,42.81045751633987
1999-04,22.875816993464053
1999-05,20.81699346405229
1999-06,30.457516339869283
1999-07,27.679738562091504
1999-08,41.830065359477125
1999-09,32.549019607843135
1999-10,20.84967320261438
1999-11,17.58169934640523
1999-12,43.4640522875817
2000-01,20.84967320261438
2000-02,22.679738562091504
2000-03,22.81045751633987
2000-04,23.790849673202615
2000-05,95.42483660130719
2000-06,42.15686274509804
2000-07,31.60130718954248
2000-08,15.228758169934641
2000-09,36.274509803921575
2000-10,16.143790849673202
2000-11,20.294117647058826
2000-12,36.60130718954249
2001-01,31.535947712418306
2001-02,28.660130718954253
2001-03,46.07843137254902
2001-04,33.006535947712415
2001-05,9.542483660130719
2001-06,34.967320261437905
2001-07,32.38562091503268
2001-08,17.18954248366013
2001-09,46.73202614379085
2001-10,8.856209150326798
2001-11,9.673202614379086
2001-12,17.61437908496732
2002-01,24.281045751633986
2002-02,27.973856209150327
2002-03,38.88888888888889
2002-04,19.869281045751634
2002-05,23.562091503267975
2002-06,35.294117647058826
2002-07,15.359477124183007
2002-08,19.640522875816995
2002-09,37.58169934640523
2002-10,19.96732026143791
2002-11,21.176470588235293
2002-12,35.294117647058826
2003-01,27.614379084967318
2003-02,35.62091503267974
2003-03,26.24183006535948
2003-04,30.980392156862745
2003-05,27.973856209150327
2003-06,22.287581699346404
2003-07,25.784313725490193
2003-08,30.000000000000004
2003-09,43.79084967320262
2003-10,36.928104575163395
2003-11,26.99346405228758
2003-12,40.19607843137255
2004-01,52.28758169934641
2004-02,28.660130718954253
2004-03,38.235294117647065
2004-04,25.29411764705883
2004-05,19.05228758169935
2004-06,22.3202614379085
2004-07,17.352941176470587
2004-08,25.359477124183012
2004-09,24.836601307189543
2004-10,19.346405228758172
2004-11,19.934640522875817
2004-12,24.869281045751634
2005-01,29.08496732026144
2005-02,19.215686274509807
2005-03,44.771241830065364
2005-04,12.450980392156863
2005-05,11.633986928104575
2005-06,40.84967320261438
2005-07,20.784313725490197
2005-08,22.026143790849677
2005-09,26.24183006535948
2005-10,25.653594771241828
2005-11,23.398692810457515
2005-12,43.4640522875817
2006-01,42.81045751633987
2006-02,14.77124183006536
2006-03,14.869281045751636
2006-04,25.29411764705883
2006-05,19.117647058823533
2006-06,24.934640522875817
2006-07,48.36601307189543
2006-08,51.9607843137255
2006-09,21.339869281045754
2006-10,21.73202614379085
2006-11,19.444444444444446
2006-12,19.54248366013072
2007-01,39.54248366013072
2007-02,27.287581699346408
2007-03,35.294117647058826
2007-04,24.607843137254903
2007-05,17.222222222222225
2007-06,23.464052287581698
2007-07,33.66013071895425
2007-08,54.90196078431372
2007-09,28.758169934640527
2007-10,32.450980392156865
2007-11,18.82352941176471
2007-12,41.1764705882353
2008-01,41.830065359477125
2008-02,22.84313725490196
2008-03,21.69934640522876
2008-04,23.398692810457515
2008-05,28.660130718954253
2008-06,27.941176470588236
2008-07,38.56209150326798
2008-08,21.27450980392157
2008-09,47.38562091503268
2008-10,34.313725490196084
2008-11,9.248366013071896
2008-12,25.098039215686274
2009-01,39.869281045751634
2009-02,37.254901960784316
2009-03,33.66013071895425
2009-04,17.18954248366013
2009-05,27.54901960784314
2009-06,31.895424836601304
2009-07,15.65359477124183
2009-08,30.196078431372552
2009-09,28.137254901960784
2009-10,30.065359477124183
2009-11,33.66013071895425
2009-12,25.882352941176475
2010-01,39.869281045751634
2010-02,13.039215686274508
2010-03,26.37254901960785
2010-04,19.96732026143791
2010-05,34.967320261437905
2010-06,23.0718954248366
2010-07,28.921568627450984
2010-08,23.856209150326798
2010-09,20.392156862745097
2010-10,38.56209150326798
2010-11,21.99346405228758
2010-12,34.967320261437905
2011-01,42.81045751633987
2011-02,26.568627450980394
2011-03,42.81045751633987
2011-04,23.627450980392158
2011-05,27.908496732026144
2011-06,26.797385620915037
2011-07,23.235294117647058
2011-08,29.54248366013072
2011-09,30.62091503267974
2011-10,20.784313725490197
2011-11,24.281045751633986
2011-12,29.640522875816995
2012-01,41.830065359477125
2012-02,17.516339869281047
2012-03,30.555555555555557
2012-04,28.79084967320262
2012-05,37.58169934640523
2012-06,29.77124183006536
2012-07,42.81045751633987
2012-08,60.130718954248366
2012-09,32.450980392156865
2012-10,45.751633986928105
2012-11,34.64052287581699
2012-12,24.444444444444443
2013-01,44.44444444444444
2013-02,24.607843137254903
2013-03,32.12418300653595
2013-04,29.96732026143791
2013-05,44.11764705882353
2013-06,39.869281045751634
2013-07,37.254901960784316
2013-08,27.745098039215687
2013-09,31.470588235294116
2013-10,31.993464052287585
2013-11,28.72549019607843
2013-12,40.52287581699346
2014-01,40.84967320261438
2014-02,26.111111111111114
2014-03,28.856209150326794
2014-04,28.398692810457515
2014-05,28.758169934640527
2014-06,30.816993464052285
2014-07,38.88888888888889
2014-08,32.48366013071895
2014-09,37.254901960784316
2014-10,27.54901960784314
2014-11,33.333333333333336
2014-12,39.54248366013072
2015-01,46.73202614379085
2015-02,53.594771241830074
2015-03,30.718954248366014
2015-04,33.333333333333336
2015-05,36.274509803921575
2015-06,42.15686274509804
2015-07,40.84967320261438
2015-08,34.967320261437905
2015-09,33.66013071895425
2015-10,38.56209150326798
2015-11,40.19607843137255
2015-12,40.52287581699346
2016-01,54.2483660130719
2016-02,43.79084967320262
2016-03,33.333333333333336
2016-04,42.81045751633987
2016-05,22.908496732026144
2016-06,44.771241830065364
2016-07,31.732026143790847
2016-08,49.34640522875817
2016-09,37.58169934640523
2016-10,22.418300653594773
2016-11,36.928104575163395
2016-12,53.92156862745099
2017-01,54.575163398692816
2017-02,28.235294117647058
2017-03,42.15686274509804
2017-04,24.705882352941178
2017-05,43.13725490196079
2017-06,40.19607843137255
2017-07,39.869281045751634
2017-08,49.673202614379086
2017-09,45.09803921568628
2017-10,33.006535947712415
2017-11,43.4640522875817
2017-12,36.60130718954249
2018-01,66.01307189542483
2018-02,30.915032679738562
2018-03,35.62091503267974
2018-04,43.79084967320262
2018-05,44.771241830065364
2018-06,48.36601307189543
2018-07,29.934640522875817
2018-08,48.36601307189543
2018-09,45.09803921568628
2018-10,43.4640522875817
2018-11,42.81045751633987
2018-12,44.771241830065364
2019-01,75.81699346405229
2019-02,48.36601307189543
2019-03,37.58169934640523
2019-04,37.58169934640523
2019-05,40.19607843137255
2019-06,58.82352941176471
2019-07,39.21568627450981
2019-08,48.03921568627451
2019-09,57.18954248366014
2019-10,64.05228758169935
2019-11,47.712418300653596
2019-12,59.80392156862745
2020-01,77.12418300653596
2020-02,37.908496732026144
2020-03,42.81045751633987
2020-04,34.64052287581699
2020-05,45.09803921568628
2020-06,56.5359477124183
2020-07,48.03921568627451
2020-08,45.751633986928105
2020-09,52.28758169934641
2020-10,38.88888888888889
2020-11,41.50326797385621
2020-12,44.11764705882353
2021-01,82.67973856209152
2021-02,42.15686274509804
2021-03,42.15686274509804
2021-04,42.81045751633987
2021-05,40.52287581699346
2021-06,38.235294117647065
2021-07,37.908496732026144
2021-08,50.98039215686274
2021-09,45.09803921568628
2021-10,35.62091503267974
2021-11,47.05882352941176
2021-12,50.326797385620914
2022-01,75.16339869281046
2022-02,37.58169934640523
2022-03,24.575163398692812
2022-04,53.594771241830074
2022-05,29.77124183006536
2022-06,50.98039215686274
2022-07,34.64052287581699
2022-08,48.36601307189543
2022-09,41.1764705882353
2022-10,44.771241830065364
2022-11,28.137254901960784
2022-12,44.11764705882353
2023-01,77.45098039215686
2023-02,49.673202614379086
2023-03,11.830065359477125
2023-04,42.15686274509804
2023-05,44.11764705882353
2023-06,64.37908496732025
2023-07,50.326797385620914
2023-08,53.26797385620915
2023-09,49.673202614379086
2023-10,50.65359477124183
2023-11,39.21568627450981
2023-12,63.72549019607844
2024-01,86.9281045751634
2024-02,41.1764705882353
2024-03,56.5359477124183
2024-04,59.80392156862745
2024-05,50.65359477124183
2024-06,53.92156862745099
2024-07,52.28758169934641
2024-08,67.64705882352942
2024-09,68.30065359477125
2024-10,43.79084967320262
2024-11,57.516339869281055
2024-12,64.70588235294117
