Date,Benchmarking
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.0
1969-12,4.666666666666667
1970-01,2.9166666666666665
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,3.138888888888889
1974-02,0.0
1974-03,0.0
1974-04,7.9444444444444455
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,1.3555555555555556
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,7.416666666666667
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,1.2805555555555557
1977-02,0.0
1977-03,6.6111111111111125
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,7.277777777777778
1977-11,0.0
1977-12,0.0
1978-01,0.0
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,4.416666666666667
1979-01,2.311111111111111
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,34.166666666666664
1979-09,0.0
1979-10,0.0
1979-11,7.583333333333334
1979-12,0.0
1980-01,2.1722222222222225
1980-02,7.555555555555557
1980-03,5.861111111111112
1980-04,0.0
1980-05,7.333333333333333
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.0
1982-01,0.0
1982-02,0.0
1982-03,0.0
1982-04,6.027777777777779
1982-05,0.0
1982-06,5.777777777777778
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.9583333333333335
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,6.6111111111111125
1983-06,0.0
1983-07,0.0
1983-08,6.888888888888889
1983-09,0.0
1983-10,5.944444444444445
1983-11,0.0
1983-12,0.0
1984-01,0.9000000000000001
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,0.0
1984-06,0.0
1984-07,0.0
1984-08,0.0
1984-09,0.0
1984-10,5.63888888888889
1984-11,6.25
1984-12,0.0
1985-01,0.0
1985-02,0.0
1985-03,10.166666666666666
1985-04,0.0
1985-05,0.0
1985-06,0.0
1985-07,0.0
1985-08,0.0
1985-09,4.944444444444445
1985-10,0.0
1985-11,0.0
1985-12,6.833333333333334
1986-01,0.8111111111111112
1986-02,0.0
1986-03,0.0
1986-04,0.0
1986-05,5.75
1986-06,4.972222222222222
1986-07,0.0
1986-08,0.0
1986-09,0.0
1986-10,5.222222222222222
1986-11,0.0
1986-12,0.0
1987-01,1.527777777777778
1987-02,0.0
1987-03,0.0
1987-04,0.0
1987-05,5.666666666666668
1987-06,0.0
1987-07,5.277777777777779
1987-08,0.0
1987-09,0.0
1987-10,0.0
1987-11,0.0
1987-12,9.583333333333334
1988-01,2.888888888888889
1988-02,5.666666666666668
1988-03,4.305555555555555
1988-04,0.0
1988-05,0.0
1988-06,8.61111111111111
1988-07,0.0
1988-08,11.13888888888889
1988-09,4.305555555555555
1988-10,4.777777777777778
1988-11,16.083333333333336
1988-12,6.222222222222222
1989-01,0.6916666666666667
1989-02,10.833333333333334
1989-03,8.055555555555555
1989-04,4.555555555555555
1989-05,9.722222222222223
1989-06,8.416666666666668
1989-07,8.833333333333334
1989-08,16.11111111111111
1989-09,4.027777777777778
1989-10,0.0
1989-11,0.0
1989-12,5.916666666666667
1990-01,2.6138888888888894
1990-02,0.0
1990-03,0.0
1990-04,4.361111111111112
1990-05,4.527777777777778
1990-06,24.38888888888889
1990-07,16.833333333333336
1990-08,9.63888888888889
1990-09,15.000000000000002
1990-10,0.0
1990-11,9.583333333333334
1990-12,5.75
1991-01,3.166666666666667
1991-02,0.0
1991-03,3.7500000000000004
1991-04,0.0
1991-05,8.75
1991-06,0.0
1991-07,12.222222222222223
1991-08,4.888888888888889
1991-09,7.361111111111112
1991-10,12.13888888888889
1991-11,8.972222222222221
1991-12,13.972222222222221
1992-01,5.777777777777778
1992-02,4.555555555555555
1992-03,40.833333333333336
1992-04,0.0
1992-05,4.111111111111112
1992-06,3.5555555555555562
1992-07,7.611111111111112
1992-08,4.666666666666667
1992-09,20.38888888888889
1992-10,11.222222222222223
1992-11,4.305555555555555
1992-12,8.305555555555557
1993-01,10.333333333333334
1993-02,17.555555555555557
1993-03,18.944444444444443
1993-04,10.666666666666668
1993-05,0.0
1993-06,13.750000000000002
1993-07,14.833333333333334
1993-08,8.277777777777779
1993-09,13.25
1993-10,3.638888888888889
1993-11,8.13888888888889
1993-12,7.916666666666668
1994-01,17.52777777777778
1994-02,12.583333333333336
1994-03,44.16666666666667
1994-04,28.888888888888893
1994-05,35.555555555555564
1994-06,18.944444444444443
1994-07,0.0
1994-08,54.72222222222223
1994-09,20.77777777777778
1994-10,18.27777777777778
1994-11,26.611111111111114
1994-12,20.111111111111114
1995-01,45.27777777777778
1995-02,15.111111111111114
1995-03,55.27777777777778
1995-04,22.194444444444446
1995-05,16.63888888888889
1995-06,60.83333333333334
1995-07,13.27777777777778
1995-08,11.777777777777779
1995-09,38.333333333333336
1995-10,26.27777777777778
1995-11,17.916666666666668
1995-12,24.27777777777778
1996-01,38.333333333333336
1996-02,14.805555555555555
1996-03,36.94444444444444
1996-04,26.69444444444445
1996-05,36.38888888888889
1996-06,31.38888888888889
1996-07,19.305555555555557
1996-08,6.861111111111111
1996-09,31.38888888888889
1996-10,18.416666666666668
1996-11,20.222222222222225
1996-12,23.138888888888893
1997-01,37.22222222222223
1997-02,17.52777777777778
1997-03,53.61111111111112
1997-04,41.66666666666667
1997-05,17.97222222222222
1997-06,39.72222222222223
1997-07,27.16666666666667
1997-08,17.444444444444446
1997-09,31.38888888888889
1997-10,33.88888888888889
1997-11,16.63888888888889
1997-12,15.75
1998-01,37.5
1998-02,20.361111111111114
1998-03,32.77777777777778
1998-04,30.000000000000004
1998-05,11.833333333333334
1998-06,55.833333333333336
1998-07,17.88888888888889
1998-08,20.25
1998-09,61.38888888888889
1998-10,15.333333333333336
1998-11,15.972222222222223
1998-12,40.555555555555564
1999-01,31.38888888888889
1999-02,24.083333333333336
1999-03,51.66666666666667
1999-04,30.555555555555557
1999-05,11.805555555555557
1999-06,20.694444444444446
1999-07,46.94444444444444
1999-08,19.472222222222225
1999-09,47.77777777777778
1999-10,23.611111111111114
1999-11,35.833333333333336
1999-12,47.22222222222223
2000-01,19.88888888888889
2000-02,33.05555555555556
2000-03,31.66666666666667
2000-04,35.27777777777778
2000-05,39.166666666666664
2000-06,47.77777777777778
2000-07,37.5
2000-08,29.166666666666668
2000-09,35.555555555555564
2000-10,71.38888888888889
2000-11,20.111111111111114
2000-12,42.77777777777778
2001-01,43.333333333333336
2001-02,21.333333333333336
2001-03,76.11111111111111
2001-04,30.555555555555557
2001-05,40.555555555555564
2001-06,48.05555555555556
2001-07,41.38888888888889
2001-08,40.833333333333336
2001-09,25.77777777777778
2001-10,42.5
2001-11,27.38888888888889
2001-12,30.000000000000004
2002-01,42.5
2002-02,20.805555555555557
2002-03,37.5
2002-04,31.38888888888889
2002-05,47.5
2002-06,43.611111111111114
2002-07,31.38888888888889
2002-08,30.555555555555557
2002-09,38.05555555555556
2002-10,24.222222222222225
2002-11,20.555555555555557
2002-12,22.944444444444446
2003-01,31.66666666666667
2003-02,60.555555555555564
2003-03,36.38888888888889
2003-04,61.38888888888889
2003-05,21.38888888888889
2003-06,54.72222222222223
2003-07,24.361111111111114
2003-08,25.472222222222225
2003-09,42.5
2003-10,38.05555555555556
2003-11,28.055555555555557
2003-12,48.61111111111112
2004-01,40.833333333333336
2004-02,34.166666666666664
2004-03,38.05555555555556
2004-04,39.166666666666664
2004-05,52.77777777777778
2004-06,39.72222222222223
2004-07,35.0
2004-08,34.44444444444444
2004-09,27.611111111111107
2004-10,34.44444444444444
2004-11,25.41666666666667
2004-12,39.166666666666664
2005-01,40.0
2005-02,48.88888888888889
2005-03,43.333333333333336
2005-04,36.94444444444444
2005-05,37.5
2005-06,19.861111111111114
2005-07,25.500000000000007
2005-08,37.5
2005-09,32.5
2005-10,38.05555555555556
2005-11,27.77777777777778
2005-12,33.88888888888889
2006-01,50.277777777777786
2006-02,29.166666666666668
2006-03,33.05555555555556
2006-04,32.22222222222222
2006-05,45.27777777777778
2006-06,46.94444444444444
2006-07,55.55555555555556
2006-08,42.5
2006-09,46.94444444444444
2006-10,53.8888888888889
2006-11,31.38888888888889
2006-12,23.0
2007-01,38.333333333333336
2007-02,32.77777777777778
2007-03,43.05555555555556
2007-04,31.38888888888889
2007-05,42.22222222222223
2007-06,37.22222222222223
2007-07,42.22222222222223
2007-08,45.0
2007-09,48.88888888888889
2007-10,42.22222222222223
2007-11,43.05555555555556
2007-12,28.33333333333334
2008-01,42.22222222222223
2008-02,42.5
2008-03,34.166666666666664
2008-04,39.72222222222223
2008-05,50.277777777777786
2008-06,36.94444444444444
2008-07,30.000000000000004
2008-08,34.72222222222223
2008-09,54.44444444444445
2008-10,38.333333333333336
2008-11,39.166666666666664
2008-12,26.94444444444445
2009-01,47.5
2009-02,50.555555555555564
2009-03,43.333333333333336
2009-04,47.5
2009-05,34.44444444444444
2009-06,55.27777777777778
2009-07,75.83333333333334
2009-08,39.166666666666664
2009-09,45.55555555555556
2009-10,43.88888888888889
2009-11,32.77777777777778
2009-12,30.000000000000004
2010-01,44.16666666666667
2010-02,42.77777777777778
2010-03,47.22222222222223
2010-04,30.277777777777782
2010-05,25.88888888888889
2010-06,52.22222222222223
2010-07,63.33333333333334
2010-08,40.555555555555564
2010-09,39.166666666666664
2010-10,51.66666666666667
2010-11,42.5
2010-12,30.555555555555557
2011-01,41.38888888888889
2011-02,31.11111111111111
2011-03,36.38888888888889
2011-04,41.38888888888889
2011-05,53.05555555555556
2011-06,46.666666666666664
2011-07,43.05555555555556
2011-08,46.38888888888889
2011-09,46.111111111111114
2011-10,24.222222222222225
2011-11,56.111111111111114
2011-12,24.30555555555556
2012-01,50.83333333333334
2012-02,63.33333333333334
2012-03,41.66666666666667
2012-04,45.55555555555556
2012-05,54.44444444444445
2012-06,55.55555555555556
2012-07,75.83333333333334
2012-08,46.111111111111114
2012-09,36.38888888888889
2012-10,55.00000000000001
2012-11,38.05555555555556
2012-12,41.66666666666667
2013-01,38.05555555555556
2013-02,34.44444444444444
2013-03,33.05555555555556
2013-04,44.16666666666667
2013-05,51.94444444444445
2013-06,69.44444444444446
2013-07,44.72222222222222
2013-08,26.94444444444445
2013-09,41.111111111111114
2013-10,61.111111111111114
2013-11,40.0
2013-12,51.38888888888889
2014-01,46.38888888888889
2014-02,28.055555555555557
2014-03,53.8888888888889
2014-04,43.611111111111114
2014-05,67.5
2014-06,52.5
2014-07,51.66666666666667
2014-08,56.388888888888886
2014-09,41.66666666666667
2014-10,55.55555555555556
2014-11,38.88888888888889
2014-12,39.44444444444445
2015-01,52.77777777777778
2015-02,48.05555555555556
2015-03,50.277777777777786
2015-04,59.166666666666664
2015-05,56.66666666666668
2015-06,43.333333333333336
2015-07,47.5
2015-08,56.111111111111114
2015-09,45.0
2015-10,33.611111111111114
2015-11,48.333333333333336
2015-12,48.05555555555556
2016-01,43.05555555555556
2016-02,38.333333333333336
2016-03,49.44444444444444
2016-04,67.5
2016-05,49.72222222222222
2016-06,58.333333333333336
2016-07,58.333333333333336
2016-08,40.833333333333336
2016-09,55.55555555555556
2016-10,57.22222222222223
2016-11,59.72222222222222
2016-12,53.333333333333336
2017-01,53.61111111111112
2017-02,46.94444444444444
2017-03,39.72222222222223
2017-04,56.388888888888886
2017-05,65.83333333333333
2017-06,50.277777777777786
2017-07,61.94444444444444
2017-08,60.00000000000001
2017-09,51.38888888888889
2017-10,50.0
2017-11,46.111111111111114
2017-12,32.5
2018-01,55.00000000000001
2018-02,34.44444444444444
2018-03,52.77777777777778
2018-04,52.22222222222223
2018-05,54.44444444444445
2018-06,53.61111111111112
2018-07,56.66666666666668
2018-08,56.111111111111114
2018-09,52.22222222222223
2018-10,63.055555555555564
2018-11,70.27777777777779
2018-12,39.166666666666664
2019-01,50.0
2019-02,40.277777777777786
2019-03,44.16666666666667
2019-04,45.27777777777778
2019-05,61.66666666666667
2019-06,57.22222222222223
2019-07,57.50000000000001
2019-08,48.05555555555556
2019-09,55.833333333333336
2019-10,52.77777777777778
2019-11,49.16666666666667
2019-12,38.611111111111114
2020-01,47.5
2020-02,32.77777777777778
2020-03,55.27777777777778
2020-04,55.833333333333336
2020-05,55.833333333333336
2020-06,52.5
2020-07,60.277777777777786
2020-08,51.66666666666667
2020-09,53.333333333333336
2020-10,64.44444444444444
2020-11,61.111111111111114
2020-12,36.66666666666667
2021-01,54.16666666666667
2021-02,44.44444444444445
2021-03,53.05555555555556
2021-04,41.38888888888889
2021-05,57.22222222222223
2021-06,58.88888888888889
2021-07,69.72222222222223
2021-08,59.72222222222222
2021-09,63.61111111111112
2021-10,60.555555555555564
2021-11,52.22222222222223
2021-12,51.11111111111112
2022-01,56.111111111111114
2022-02,52.22222222222223
2022-03,37.5
2022-04,62.22222222222222
2022-05,67.77777777777779
2022-06,60.83333333333334
2022-07,72.50000000000001
2022-08,56.111111111111114
2022-09,69.16666666666667
2022-10,54.72222222222223
2022-11,54.16666666666667
2022-12,43.05555555555556
2023-01,66.66666666666667
2023-02,68.33333333333333
2023-03,14.000000000000002
2023-04,50.555555555555564
2023-05,64.72222222222223
2023-06,60.555555555555564
2023-07,76.3888888888889
2023-08,67.22222222222223
2023-09,79.72222222222223
2023-10,64.72222222222223
2023-11,53.333333333333336
2023-12,58.88888888888889
2024-01,77.77777777777779
2024-02,54.72222222222223
2024-03,69.16666666666667
2024-04,66.94444444444446
2024-05,78.33333333333333
2024-06,78.8888888888889
2024-07,69.72222222222223
2024-08,77.77777777777779
2024-09,76.3888888888889
2024-10,85.0
2024-11,100.0
2024-12,68.05555555555556
