Date,Calidad Total
1961-08,0.0
1961-09,0.0
1961-10,0.0
1961-11,0.0
1961-12,0.0
1962-01,0.0
1962-02,0.0
1962-03,0.0
1962-04,0.0
1962-05,0.0
1962-06,0.0
1962-07,0.0
1962-08,0.0
1962-09,0.0
1962-10,0.0
1962-11,0.0
1962-12,0.0
1963-01,0.0
1963-02,0.0
1963-03,0.0
1963-04,0.0
1963-05,0.0
1963-06,0.0
1963-07,0.0
1963-08,0.0
1963-09,0.0
1963-10,0.0
1963-11,0.0
1963-12,0.0
1964-01,0.0
1964-02,0.0
1964-03,0.0
1964-04,0.0
1964-05,0.0
1964-06,0.0
1964-07,0.0
1964-08,0.0
1964-09,0.0
1964-10,0.0
1964-11,0.0
1964-12,0.0
1965-01,0.0
1965-02,0.0
1965-03,0.0
1965-04,0.0
1965-05,0.0
1965-06,0.0
1965-07,0.0
1965-08,0.0
1965-09,0.0
1965-10,0.0
1965-11,0.0
1965-12,0.0
1966-01,0.0
1966-02,0.0
1966-03,0.0
1966-04,0.0
1966-05,0.0
1966-06,0.0
1966-07,0.0
1966-08,0.0
1966-09,0.0
1966-10,0.0
1966-11,0.0
1966-12,0.0
1967-01,0.0
1967-02,0.0
1967-03,0.0
1967-04,0.0
1967-05,0.0
1967-06,0.0
1967-07,0.0
1967-08,0.0
1967-09,0.0
1967-10,0.0
1967-11,0.0
1967-12,0.0
1968-01,0.0007232226802632531
1968-02,0.0
1968-03,0.0
1968-04,0.0
1968-05,0.0
1968-06,0.0
1968-07,0.0
1968-08,0.0
1968-09,0.0
1968-10,0.0
1968-11,0.0
1968-12,0.0
1969-01,0.0
1969-02,0.0
1969-03,0.0
1969-04,0.0
1969-05,0.0
1969-06,0.0
1969-07,0.0
1969-08,0.0
1969-09,0.0
1969-10,0.0
1969-11,0.003921722420487078
1969-12,0.0
1970-01,0.0015699983776683432
1970-02,0.0
1970-03,0.0
1970-04,0.0
1970-05,0.0
1970-06,0.0
1970-07,0.0
1970-08,0.0
1970-09,0.0
1970-10,0.0
1970-11,0.0
1970-12,0.0
1971-01,0.0
1971-02,0.0
1971-03,0.0
1971-04,0.0
1971-05,0.0
1971-06,0.0
1971-07,0.0
1971-08,0.0
1971-09,0.0
1971-10,0.0
1971-11,0.0
1971-12,0.0
1972-01,0.0
1972-02,0.0
1972-03,0.0
1972-04,0.0
1972-05,0.0
1972-06,0.0
1972-07,0.0
1972-08,0.0
1972-09,0.0
1972-10,0.0
1972-11,0.0
1972-12,0.0
1973-01,0.0
1973-02,0.0
1973-03,0.0
1973-04,0.0
1973-05,0.0
1973-06,0.0
1973-07,0.0
1973-08,0.0
1973-09,0.0
1973-10,0.0
1973-11,0.0
1973-12,0.0
1974-01,0.0011337611392031926
1974-02,0.0
1974-03,0.0
1974-04,0.0
1974-05,0.0
1974-06,0.0
1974-07,0.0
1974-08,0.0
1974-09,0.0
1974-10,0.0
1974-11,0.0
1974-12,0.0
1975-01,0.0
1975-02,0.0
1975-03,0.0
1975-04,0.0
1975-05,0.0
1975-06,0.0
1975-07,0.0
1975-08,0.0
1975-09,0.0
1975-10,0.0
1975-11,0.0
1975-12,0.0
1976-01,0.0
1976-02,0.0
1976-03,0.0
1976-04,0.0
1976-05,0.0
1976-06,0.0
1976-07,0.0
1976-08,0.0
1976-09,0.0
1976-10,0.0
1976-11,0.0
1976-12,0.0
1977-01,0.0
1977-02,0.003155768745266347
1977-03,0.0
1977-04,0.0
1977-05,0.0
1977-06,0.0
1977-07,0.0
1977-08,0.0
1977-09,0.0
1977-10,0.0
1977-11,0.0
1977-12,0.0
1978-01,0.0008719992326406753
1978-02,0.0
1978-03,0.0
1978-04,0.0
1978-05,0.0
1978-06,0.0
1978-07,0.0
1978-08,0.0
1978-09,0.0
1978-10,0.0
1978-11,0.0
1978-12,0.0
1979-01,0.0
1979-02,0.0
1979-03,0.0
1979-04,0.0
1979-05,0.0
1979-06,0.0
1979-07,0.0
1979-08,0.0
1979-09,0.0
1979-10,0.0
1979-11,0.0
1979-12,0.0
1980-01,0.0
1980-02,0.0
1980-03,0.0
1980-04,0.0
1980-05,0.0
1980-06,0.0
1980-07,0.0
1980-08,0.0
1980-09,0.0
1980-10,0.0
1980-11,0.0
1980-12,0.0
1981-01,0.0
1981-02,0.0
1981-03,0.0
1981-04,0.0
1981-05,0.0
1981-06,0.0
1981-07,0.0
1981-08,0.0
1981-09,0.0
1981-10,0.0
1981-11,0.0
1981-12,0.0
1982-01,0.0
1982-02,0.0
1982-03,0.0
1982-04,0.0
1982-05,0.0
1982-06,0.0
1982-07,0.0
1982-08,0.0
1982-09,0.0
1982-10,0.0
1982-11,0.0
1982-12,0.0
1983-01,0.0
1983-02,0.0
1983-03,0.0
1983-04,0.0
1983-05,0.0
1983-06,0.0
1983-07,0.0021373458439310064
1983-08,0.0
1983-09,0.0
1983-10,0.0
1983-11,0.0
1983-12,0.0
1984-01,0.00032397373220979244
1984-02,0.0
1984-03,0.0
1984-04,0.0
1984-05,0.002223556356035844
1984-06,0.0
1984-07,0.002108370229812355
1984-08,0.0
1984-09,0.0
1984-10,0.0
1984-11,0.0
1984-12,0.0
1985-01,0.0003136753021477348
1985-02,0.0
1985-03,0.001828554710356934
1985-04,0.0
1985-05,0.0
1985-06,0.00186926369702974
1985-07,0.0019929052572840687
1985-08,0.0
1985-09,0.0
1985-10,0.0
1985-11,0.0
1985-12,0.0012285163208393224
1986-01,0.0005844176716215545
1986-02,0.0
1986-03,0.0
1986-04,0.0
1986-05,0.0
1986-06,0.0
1986-07,0.0
1986-08,0.0
1986-09,0.0
1986-10,0.0
1986-11,0.0
1986-12,0.0
1987-01,0.0002749042645898566
1987-02,0.0
1987-03,0.0
1987-04,0.0
1987-05,0.0
1987-06,0.0
1987-07,0.0
1987-08,0.0
1987-09,0.0
1987-10,0.0
1987-11,0.0039630642412713515
1987-12,0.002300304790384726
1988-01,0.0002601091417958976
1988-02,0.0020423168041826647
1988-03,0.0
1988-04,0.001772421127259837
1988-05,0.0018793459875963165
1988-06,0.0
1988-07,0.0
1988-08,0.0
1988-09,0.0
1988-10,0.0
1988-11,0.0
1988-12,0.0011190063223857215
1989-01,0.0017413498446467173
1989-02,0.007798030997173214
1989-03,0.0043557801202195314
1989-04,0.01312163758037003
1989-05,0.0035017683930384847
1989-06,0.009096835817274891
1989-07,0.03503184713375796
1989-08,0.04446162768219602
1989-09,0.007271986852247771
1989-10,0.0033697263782180883
1989-11,0.0
1989-12,0.002134357825089376
1990-01,0.004235483468672718
1990-02,0.007230396587252811
1990-03,0.008510879741269255
1990-04,0.007843014227227808
1990-05,0.004880826486618401
1990-06,0.0014625656326327644
1990-07,0.006059596127918074
1990-08,0.003474695529804201
1990-09,0.009452816939447954
1990-10,0.004632274601238362
1990-11,0.0034541717759624183
1990-12,0.0020697934346152256
1991-01,0.009609224855861628
1991-02,0.0
1991-03,0.0054152113286221
1991-04,0.005885815185403178
1991-05,0.01890567642934791
1991-06,0.008355149557177075
1991-07,0.00733202334516233
1991-08,0.007023581675475409
1991-09,0.01588162892574015
1991-10,0.005820213601839187
1991-11,0.009679761232556264
1991-12,0.010069580803351156
1992-01,0.01200613236299156
1992-02,0.0032746623004502665
1992-03,0.019654570916148688
1992-04,0.017956049116700505
1992-05,0.008901548869503294
1992-06,0.01916051401272258
1992-07,0.0041077321210959425
1992-08,0.01508270349080793
1992-09,0.02690506182049432
1992-10,0.010763538513286243
1992-11,0.007759276214714692
1992-12,0.006974681904685989
1993-01,0.01790385397895716
1993-02,0.006320413355033419
1993-03,0.023881004366812227
1993-04,0.029476598144255906
1993-05,0.03019282234268853
1993-06,0.03712963192158222
1993-07,0.022679064555290226
1993-08,0.010412792859799182
1993-09,0.03341169170554754
1993-10,0.027418365082059252
1993-11,0.03369420313209592
1993-12,0.015220700152207002
1994-01,0.01869706253378987
1994-02,0.015110990223189324
1994-03,0.013602511930536505
1994-04,0.026019983347210656
1994-05,0.006401147085557731
1994-06,0.022731405710129115
1994-07,0.04240769699700495
1994-08,0.02268739790670942
1994-09,0.011750253698659403
1994-10,0.023670195279111052
1994-11,0.017800659993701305
1994-12,0.017204223184048968
1995-01,0.019135472547195335
1995-02,0.019031565210298796
1995-03,0.016731326271319368
1995-04,0.0171109818281373
1995-05,0.014370052809944078
1995-06,0.018595900150954955
1995-07,0.02029753802803448
1995-08,0.015548582252000114
1995-09,0.01270298308386086
1995-10,0.02129497083772049
1995-11,0.0116042187782047
1995-12,0.023608827952852296
1996-01,0.01417549681989406
1996-02,0.014666080023465727
1996-03,0.01840679006033337
1996-04,0.012814488915467088
1996-05,0.008313934153641503
1996-06,0.01742713918133451
1996-07,0.01274150952138257
1996-08,0.013573376439086389
1996-09,0.005120013107233555
1996-10,0.012151742117938182
1996-11,0.003637951105937136
1996-12,0.01166355638496401
1997-01,0.009318342955535297
1997-02,0.016405234531756747
1997-03,0.010147648282510528
1997-04,0.005340682111919334
1997-05,0.0107887667360744
1997-06,0.02661589173474193
1997-07,0.003258992102375805
1997-08,0.010053408733898837
1997-09,0.00846692255588169
1997-10,0.010022160109575616
1997-11,0.003596777287550355
1997-12,0.021052461113675192
1998-01,0.01072220900899496
1998-02,0.00976669800148942
1998-03,0.01477046694369498
1998-04,0.005910747709585263
1998-05,0.005329240476647268
1998-06,0.00958634903896851
1998-07,0.008585809802848341
1998-08,0.013370934020518307
1998-09,0.0064465032324609066
1998-10,0.008835483300936562
1998-11,0.0022992469966086108
1998-12,0.01074220997951307
1999-01,0.005263968525367454
1999-02,0.008669589556860122
1999-03,0.007458998815883938
1999-04,0.008998470260055791
1999-05,0.004249848599143655
1999-06,0.005590131554429247
1999-07,0.008470717787448514
1999-08,0.003504345388281469
1999-09,0.00724644244965987
1999-10,0.0031881316485828756
1999-11,0.008603445679994838
1999-12,0.0059080704241994565
2000-01,0.003643532404666324
2000-02,0.003965460836117417
2000-03,0.007858065868054343
2000-04,0.009100837277029487
2000-05,0.005029523301781457
2000-06,0.007749535027898326
2000-07,0.012576790983408309
2000-08,0.0011648087966360321
2000-09,0.0051263210956656955
2000-10,0.003948706305096793
2000-11,0.001034543404268526
2000-12,0.004209433340115198
2001-01,0.0025726616113866006
2001-02,0.004386109192188339
2001-03,0.007460706943431261
2001-04,0.005904034142186011
2001-05,0.006824274920789667
2001-06,0.0016435609391307205
2001-07,0.011890488599994056
2001-08,0.0031555031975765736
2001-09,0.002530535123827519
2001-10,0.004509664210402893
2001-11,0.0
2001-12,0.015487276865375162
2002-01,0.004038028537555281
2002-02,0.0021389230522431955
2002-03,0.0007932793374530973
2002-04,0.0034766283658108368
2002-05,0.0036060726263026934
2002-06,0.004141438404386611
2002-07,0.0037585860199392993
2002-08,0.0060131085766972
2002-09,0.0064794816414686825
2002-10,0.0026173899387530756
2002-11,0.0018501045309059962
2002-12,0.0038134704487819138
2003-01,0.0032629766356041174
2003-02,0.0039596903522144565
2003-03,0.003650754245827188
2003-04,0.0023696682464454974
2003-05,0.0008555198138388885
2003-06,0.003032485500928699
2003-07,0.004385657146866886
2003-08,0.0036700278004605886
2003-09,0.0012748678918147107
2003-10,0.0016156785445967672
2003-11,0.004589598134787318
2003-12,0.007588670698391202
2004-01,0.004742790563111524
2004-02,0.003507141416709775
2004-03,0.003905893994037002
2004-04,0.004220923115885444
2004-05,0.005104086915308615
2004-06,0.002482791153815119
2004-07,0.0033216411564625853
2004-08,0.0015515061245704267
2004-09,0.0017533811032273902
2004-10,0.002367116024191926
2004-11,0.002286515655010518
2004-12,0.0010868442932523272
2005-01,0.0013344720828440267
2005-02,0.003360215053763441
2005-03,0.0019532394476238844
2005-04,0.002540553586626526
2005-05,0.0014252323128669973
2005-06,0.00238384705237312
2005-07,0.0028244797661330753
2005-08,0.0029940119760479044
2005-09,0.0012347127132194518
2005-10,0.0019622335450365305
2005-11,0.0035780735651925
2005-12,0.001531198162562205
2006-01,0.0029934701530615715
2006-02,0.0015069886599103342
2006-03,0.005117241693010985
2006-04,0.0019338120592520016
2006-05,0.002600323740305668
2006-06,0.0010906433705242724
2006-07,0.003226014581585909
2006-08,0.0019933422369286585
2006-09,0.0038071411089658173
2006-10,0.004432501315898828
2006-11,0.001785852476679743
2006-12,0.0023009240510989213
2007-01,0.0024117551484625697
2007-02,0.0006960056237254398
2007-03,0.00206224898563128
2007-04,0.0005381349319528378
2007-05,0.0005853498636134818
2007-06,0.0014352075549325693
2007-07,0.001825617058565795
2007-08,0.0006228589224540641
2007-09,0.001955158441152175
2007-10,0.0010455220291491541
2007-11,0.001151370706826477
2007-12,0.0010756736406174368
2008-01,0.0013705747567541301
2008-02,0.002542620679133983
2008-03,0.0014223604545864012
2008-04,0.0010234733615470824
2008-05,0.0015482352698316037
2008-06,0.0009504167577482726
2008-07,0.0032268820789725606
2008-08,0.002168832788414095
2008-09,0.002337333289703112
2008-10,0.0019098548510313215
2008-11,0.0005659437678272287
2008-12,0.0020215824138502653
2009-01,0.0025106319806484853
2009-02,0.0017038193951441148
2009-03,0.0004890406001506246
2009-04,0.001753317056706657
2009-05,0.0019830842909977888
2009-06,0.0008487235198261814
2009-07,0.0014362107016846753
2009-08,0.0016308690901381347
2009-09,0.001722170796288722
2009-10,0.002628984554715741
2009-11,0.0015408320493066254
2009-12,0.0028805784201467654
2010-01,0.002162227613376405
2010-02,0.001709333530856319
2010-03,0.002123674296320522
2010-04,0.0008734387282732117
2010-05,0.0009321966748544609
2010-06,0.002352498353251153
2010-07,0.0013979757311413075
2010-08,0.0019477895023884769
2010-09,0.002910082604773367
2010-10,0.0016892533922319684
2010-11,0.0013460580689450942
2010-12,0.006991633345429969
2011-01,0.0023498040978540157
2011-02,0.002032324115049868
2011-03,0.0020488864302251725
2011-04,0.002552691813517354
2011-05,0.0020343396533485233
2011-06,0.0048478339504998864
2011-07,0.0026649492549246042
2011-08,0.001808596258014342
2011-09,0.0007204481187298499
2011-10,0.0018844013963414347
2011-11,0.0024756866935966362
2011-12,0.001875979026554483
2012-01,0.004185282454249631
2012-02,0.0013387537987139039
2012-03,0.003739939562576669
2012-04,0.0036048015957255066
2012-05,0.0022239766927242602
2012-06,0.0038562123581089135
2012-07,0.00039610705981612713
2012-08,0.004809415962014358
2012-09,0.0017740562021004826
2012-10,0.0022318937618569356
2012-11,0.0010575929888635457
2012-12,0.002589928057553957
2013-01,0.0036184389067709212
2013-02,0.0008863637370867882
2013-03,0.0038618985093071753
2013-04,0.002469144511973587
2013-05,0.0018712224696394153
2013-06,0.00270622262063833
2013-07,0.004029451628264772
2013-08,0.002021149306341558
2013-09,0.002245857195566036
2013-10,0.004895571343773139
2013-11,0.002460811575657652
2013-12,0.002754054656968722
2014-01,0.00444782658975431
2014-02,0.003365643511039311
2014-03,0.0028251979404307014
2014-04,0.002006306490067111
2014-05,0.0021114047527720984
2014-06,0.0022014517001496987
2014-07,0.003503265043020095
2014-08,0.001911519581606594
2014-09,0.0033016673420077137
2014-10,0.0034348916291691
2014-11,0.0028055507822226274
2014-12,0.005422783437270016
2015-01,0.004800823755138123
2015-02,0.004318068959561284
2015-03,0.003358240282092184
2015-04,0.004266953756068101
2015-05,0.001037757061072003
2015-06,0.00450898640991496
2015-07,0.003131643869459165
2015-08,0.0025719219605393685
2015-09,0.0014697236919459142
2015-10,0.0015157486282474913
2015-11,0.0009680604586025078
2015-12,0.0030984967864161905
2016-01,0.0037139922764119807
2016-02,0.0011177388887439966
2016-03,0.0020425849788300657
2016-04,0.0016758044559640483
2016-05,0.0044629621955223735
2016-06,0.004484682008016369
2016-07,0.0028185157695957306
2016-08,0.0037643129444455852
2016-09,0.0034668700563766407
2016-10,0.0043899962959406255
2016-11,0.0021459359039601713
2016-12,0.0029751824015672346
2017-01,0.005105982935504677
2017-02,0.0032401840424536115
2017-03,0.004114413613771765
2017-04,0.00513801618172861
2017-05,0.0031454903676506334
2017-06,0.003939323906968927
2017-07,0.0025364745033582925
2017-08,0.001214284846939395
2017-09,0.00364449195782108
2017-10,0.0048101667684818635
2017-11,0.0010230937844494861
2017-12,0.002974724140816004
2018-01,0.005352547312949881
2018-02,0.0023646461750370215
2018-03,0.002867069620269661
2018-04,0.004110373812808439
2018-05,0.00387617932756041
2018-06,0.005166842026153615
2018-07,0.006016233367076556
2018-08,0.0031345282534978483
2018-09,0.0030874019749872945
2018-10,0.003710267401154112
2018-11,0.003791277534153092
2018-12,0.006669680374094961
2019-01,0.003976958326276518
2019-02,0.0018103752606186054
2019-03,0.005616058182362769
2019-04,0.003354337877662506
2019-05,0.003303328103063837
2019-06,0.008475348389789748
2019-07,0.00454057342901835
2019-08,0.0054180964421166695
2019-09,0.005149353644175185
2019-10,0.0025587117739122277
2019-11,0.0038836987570222124
2019-12,0.00438517634986691
2020-01,0.004435947687854683
2020-02,0.00313525080046872
2020-03,0.004651644673549691
2020-04,0.004107903823161226
2020-05,0.0034583487998376882
2020-06,0.004863718604696406
2020-07,0.004756222897284197
2020-08,0.0036777635519840385
2020-09,0.00327208125540134
2020-10,0.0020380560650695716
2020-11,0.002953740728023246
2020-12,0.005039263235133252
2021-01,0.004743720499988141
2021-02,0.00437433625522794
2021-03,0.0026238110856018366
2021-04,0.004283555024304075
2021-05,0.004509786236132407
2021-06,0.005696240837062591
2021-07,0.0042159362389833565
2021-08,0.005424417254854311
2021-09,0.0040585239148521685
2021-10,0.0035709184402228254
2021-11,0.0037953832957590386
2021-12,0.005705157462345961
2022-01,0.004133133825846497
2022-02,0.0031013595883302996
2022-03,0.0030950751826923396
2022-04,0.004569852269139372
2022-05,0.003762145294051256
2022-06,0.004807086640277418
2022-07,0.0028082393743242675
2022-08,0.004534035147016089
2022-09,0.004682280270491729
2022-10,0.004264597904042839
2022-11,0.003864985515088376
2022-12,0.004818383095184749
2023-01,0.006571658230323043
2023-02,0.004832618796125621
2023-03,0.001041662760431315
2023-04,0.003267760277106072
2023-05,0.005277534626996591
2023-06,0.004507080779320892
2023-07,0.005078643738784662
2023-08,0.0043270885578010525
2023-09,0.0049562522236756635
2023-10,0.0038322922272782563
2023-11,0.003030972205984871
2023-12,0.0033619807296245293
2024-01,0.005248154572181871
2024-02,0.004971836617162366
2024-03,0.006402412998321144
2024-04,0.006213451590111025
2024-05,0.004877394495860311
2024-06,0.005743335014940432
2024-07,0.005148314356074582
2024-08,0.005759307040176926
2024-09,0.0055049177265023425
2024-10,0.004008974162903923
2024-11,0.004783757094482619
2024-12,0.0049817915518778864
