Date,Calidad Total
1979-04,0.00E+00
1979-05,0.00E+00
1979-06,0.00E+00
1979-07,0.00E+00
1979-08,0.00E+00
1979-09,0.00E+00
1979-10,0.00E+00
1979-11,0.00E+00
1979-12,0.00E+00
1980-01,0.00E+00
1980-02,0.00E+00
1980-03,0.00E+00
1980-04,0.00E+00
1980-05,0.00E+00
1980-06,0.00E+00
1980-07,0.00E+00
1980-08,0.00E+00
1980-09,0.00E+00
1980-10,0.00E+00
1980-11,0.00E+00
1980-12,0.00E+00
1981-01,0.00E+00
1981-02,0.00E+00
1981-03,0.00E+00
1981-04,0.00E+00
1981-05,0.00E+00
1981-06,0.00E+00
1981-07,0.00E+00
1981-08,0.00E+00
1981-09,0.00E+00
1981-10,0.00E+00
1981-11,0.00E+00
1981-12,0.00E+00
1982-01,0.00E+00
1982-02,0.00E+00
1982-03,0.00E+00
1982-04,0.00E+00
1982-05,0.00E+00
1982-06,0.00E+00
1982-07,0.00E+00
1982-08,0.00E+00
1982-09,0.00E+00
1982-10,0.00E+00
1982-11,0.00E+00
1982-12,0.00E+00
1983-01,0.00E+00
1983-02,0.00E+00
1983-03,0.00E+00
1983-04,0.00E+00
1983-05,0.00E+00
1983-06,0.00E+00
1983-07,2.14E-03
1983-08,0.00E+00
1983-09,0.00E+00
1983-10,0.00E+00
1983-11,0.00E+00
1983-12,0.00E+00
1984-01,3.24E-04
1984-02,0.00E+00
1984-03,0.00E+00
1984-04,0.00E+00
1984-05,2.22E-03
1984-06,0.00E+00
1984-07,2.11E-03
1984-08,0.00E+00
1984-09,0.00E+00
1984-10,0.00E+00
1984-11,0.00E+00
1984-12,0.00E+00
1985-01,3.14E-04
1985-02,0.00E+00
1985-03,1.83E-03
1985-04,0.00E+00
1985-05,0.00E+00
1985-06,1.87E-03
1985-07,1.99E-03
1985-08,0.00E+00
1985-09,0.00E+00
1985-10,0.00E+00
1985-11,0.00E+00
1985-12,1.23E-03
1986-01,5.84E-04
1986-02,0.00E+00
1986-03,0.00E+00
1986-04,0.00E+00
1986-05,0.00E+00
1986-06,0.00E+00
1986-07,0.00E+00
1986-08,0.00E+00
1986-09,0.00E+00
1986-10,0.00E+00
1986-11,0.00E+00
1986-12,0.00E+00
1987-01,2.75E-04
1987-02,0.00E+00
1987-03,0.00E+00
1987-04,0.00E+00
1987-05,0.00E+00
1987-06,0.00E+00
1987-07,0.00E+00
1987-08,0.00E+00
1987-09,0.00E+00
1987-10,0.00E+00
1987-11,3.96E-03
1987-12,2.30E-03
1988-01,2.60E-04
1988-02,2.04E-03
1988-03,0.00E+00
1988-04,1.77E-03
1988-05,1.88E-03
1988-06,0.00E+00
1988-07,0.00E+00
1988-08,0.00E+00
1988-09,0.00E+00
1988-10,0.00E+00
1988-11,0.00E+00
1988-12,1.12E-03
1989-01,1.74E-03
1989-02,7.80E-03
1989-03,4.36E-03
1989-04,1.31E-02
1989-05,3.50E-03
1989-06,9.10E-03
1989-07,3.50E-02
1989-08,4.45E-02
1989-09,7.27E-03
1989-10,3.37E-03
1989-11,0.00E+00
1989-12,2.13E-03
1990-01,4.24E-03
1990-02,7.23E-03
1990-03,8.51E-03
1990-04,7.84E-03
1990-05,4.88E-03
1990-06,1.46E-03
1990-07,6.06E-03
1990-08,3.47E-03
1990-09,9.45E-03
1990-10,4.63E-03
1990-11,3.45E-03
1990-12,2.07E-03
1991-01,9.61E-03
1991-02,0.00E+00
1991-03,5.42E-03
1991-04,5.89E-03
1991-05,1.89E-02
1991-06,8.36E-03
1991-07,7.33E-03
1991-08,7.02E-03
1991-09,1.59E-02
1991-10,5.82E-03
1991-11,9.68E-03
1991-12,1.01E-02
1992-01,1.20E-02
1992-02,3.27E-03
1992-03,1.97E-02
1992-04,1.80E-02
1992-05,8.90E-03
1992-06,1.92E-02
1992-07,4.11E-03
1992-08,1.51E-02
1992-09,2.69E-02
1992-10,1.08E-02
1992-11,7.76E-03
1992-12,6.97E-03
1993-01,1.79E-02
1993-02,6.32E-03
1993-03,2.39E-02
1993-04,2.95E-02
1993-05,3.02E-02
1993-06,3.71E-02
1993-07,2.27E-02
1993-08,1.04E-02
1993-09,3.34E-02
1993-10,2.74E-02
1993-11,3.37E-02
1993-12,1.52E-02
1994-01,1.87E-02
1994-02,1.51E-02
1994-03,1.36E-02
1994-04,2.60E-02
1994-05,6.40E-03
1994-06,2.27E-02
1994-07,4.24E-02
1994-08,2.27E-02
1994-09,1.18E-02
1994-10,2.37E-02
1994-11,1.78E-02
1994-12,1.72E-02
1995-01,1.91E-02
1995-02,1.90E-02
1995-03,1.67E-02
1995-04,1.71E-02
1995-05,1.44E-02
1995-06,1.86E-02
1995-07,2.03E-02
1995-08,1.55E-02
1995-09,1.27E-02
1995-10,2.13E-02
1995-11,1.16E-02
1995-12,2.36E-02
1996-01,1.42E-02
1996-02,1.47E-02
1996-03,1.84E-02
1996-04,1.28E-02
1996-05,8.31E-03
1996-06,1.74E-02
1996-07,1.27E-02
1996-08,1.36E-02
1996-09,5.12E-03
1996-10,1.22E-02
1996-11,3.64E-03
1996-12,1.17E-02
1997-01,9.32E-03
1997-02,1.64E-02
1997-03,1.01E-02
1997-04,5.34E-03
1997-05,1.08E-02
1997-06,2.66E-02
1997-07,3.26E-03
1997-08,1.01E-02
1997-09,8.47E-03
1997-10,1.00E-02
1997-11,3.60E-03
1997-12,2.11E-02
1998-01,1.07E-02
1998-02,9.77E-03
1998-03,1.48E-02
1998-04,5.91E-03
1998-05,5.33E-03
1998-06,9.59E-03
1998-07,8.59E-03
1998-08,1.34E-02
1998-09,6.45E-03
1998-10,8.84E-03
1998-11,2.30E-03
1998-12,1.07E-02
1999-01,5.26E-03
1999-02,8.67E-03
1999-03,7.46E-03
1999-04,9.00E-03
1999-05,4.25E-03
1999-06,5.59E-03
1999-07,8.47E-03
1999-08,3.50E-03
1999-09,7.25E-03
1999-10,3.19E-03
1999-11,8.60E-03
1999-12,5.91E-03
2000-01,3.64E-03
2000-02,3.97E-03
2000-03,7.86E-03
2000-04,9.10E-03
2000-05,5.03E-03
2000-06,7.75E-03
2000-07,1.26E-02
2000-08,1.16E-03
2000-09,5.13E-03
2000-10,3.95E-03
2000-11,1.03E-03
2000-12,4.21E-03
2001-01,2.57E-03
2001-02,4.39E-03
2001-03,7.46E-03
2001-04,5.90E-03
2001-05,6.82E-03
2001-06,1.64E-03
2001-07,1.19E-02
2001-08,3.16E-03
2001-09,2.53E-03
2001-10,4.51E-03
2001-11,0.00E+00
2001-12,1.55E-02
2002-01,4.04E-03
2002-02,2.14E-03
2002-03,7.93E-04
2002-04,3.48E-03
2002-05,3.61E-03
2002-06,4.14E-03
2002-07,3.76E-03
2002-08,6.01E-03
2002-09,6.48E-03
2002-10,2.62E-03
2002-11,1.85E-03
2002-12,3.81E-03
2003-01,3.26E-03
2003-02,3.96E-03
2003-03,3.65E-03
2003-04,2.37E-03
2003-05,8.56E-04
2003-06,3.03E-03
2003-07,4.39E-03
2003-08,3.67E-03
2003-09,1.27E-03
2003-10,1.62E-03
2003-11,4.59E-03
2003-12,7.59E-03
2004-01,4.74E-03
2004-02,3.51E-03
2004-03,3.91E-03
2004-04,4.22E-03
2004-05,5.10E-03
2004-06,2.48E-03
2004-07,3.32E-03
2004-08,1.55E-03
2004-09,1.75E-03
2004-10,2.37E-03
2004-11,2.29E-03
2004-12,1.09E-03
2005-01,1.33E-03
2005-02,3.36E-03
2005-03,1.95E-03
2005-04,2.54E-03
2005-05,1.43E-03
2005-06,2.38E-03
2005-07,2.82E-03
2005-08,2.99E-03
2005-09,1.23E-03
2005-10,1.96E-03
2005-11,3.58E-03
2005-12,1.53E-03
2006-01,2.99E-03
2006-02,1.51E-03
2006-03,5.12E-03
2006-04,1.93E-03
2006-05,2.60E-03
2006-06,1.09E-03
2006-07,3.23E-03
2006-08,1.99E-03
2006-09,3.81E-03
2006-10,4.43E-03
2006-11,1.79E-03
2006-12,2.30E-03
2007-01,2.41E-03
2007-02,6.96E-04
2007-03,2.06E-03
2007-04,5.38E-04
2007-05,5.85E-04
2007-06,1.44E-03
2007-07,1.83E-03
2007-08,6.23E-04
2007-09,1.96E-03
2007-10,1.05E-03
2007-11,1.15E-03
2007-12,1.08E-03
2008-01,1.37E-03
2008-02,2.54E-03
2008-03,1.42E-03
2008-04,1.02E-03
2008-05,1.55E-03
2008-06,9.50E-04
2008-07,3.23E-03
2008-08,2.17E-03
2008-09,2.34E-03
2008-10,1.91E-03
2008-11,5.66E-04
2008-12,2.02E-03
2009-01,2.51E-03
2009-02,1.70E-03
2009-03,4.89E-04
2009-04,1.75E-03
2009-05,1.98E-03
2009-06,8.49E-04
2009-07,1.44E-03
2009-08,1.63E-03
2009-09,1.72E-03
2009-10,2.63E-03
2009-11,1.54E-03
2009-12,2.88E-03
2010-01,2.16E-03
2010-02,1.71E-03
2010-03,2.12E-03
2010-04,8.73E-04
2010-05,9.32E-04
2010-06,2.35E-03
2010-07,1.40E-03
2010-08,1.95E-03
2010-09,2.91E-03
2010-10,1.69E-03
2010-11,1.35E-03
2010-12,6.99E-03
2011-01,2.35E-03
2011-02,2.03E-03
2011-03,2.05E-03
2011-04,2.55E-03
2011-05,2.03E-03
2011-06,4.85E-03
2011-07,2.66E-03
2011-08,1.81E-03
2011-09,7.20E-04
2011-10,1.88E-03
2011-11,2.48E-03
2011-12,1.88E-03
2012-01,4.19E-03
2012-02,1.34E-03
2012-03,3.74E-03
2012-04,3.60E-03
2012-05,2.22E-03
2012-06,3.86E-03
2012-07,3.96E-04
2012-08,4.81E-03
2012-09,1.77E-03
2012-10,2.23E-03
2012-11,1.06E-03
2012-12,2.59E-03
2013-01,3.62E-03
2013-02,8.86E-04
2013-03,3.86E-03
2013-04,2.47E-03
2013-05,1.87E-03
2013-06,2.71E-03
2013-07,4.03E-03
2013-08,2.02E-03
2013-09,2.25E-03
2013-10,4.90E-03
2013-11,2.46E-03
2013-12,2.75E-03
2014-01,4.45E-03
2014-02,3.37E-03
2014-03,2.83E-03
2014-04,2.01E-03
2014-05,2.11E-03
2014-06,2.20E-03
2014-07,3.50E-03
2014-08,1.91E-03
2014-09,3.30E-03
2014-10,3.43E-03
2014-11,2.81E-03
2014-12,5.42E-03
2015-01,4.80E-03
2015-02,4.32E-03
2015-03,3.36E-03
2015-04,4.27E-03
2015-05,1.04E-03
2015-06,4.51E-03
2015-07,3.13E-03
2015-08,2.57E-03
2015-09,1.47E-03
2015-10,1.52E-03
2015-11,9.68E-04
2015-12,3.10E-03
2016-01,3.71E-03
2016-02,1.12E-03
2016-03,2.04E-03
2016-04,1.68E-03
2016-05,4.46E-03
2016-06,4.48E-03
2016-07,2.82E-03
2016-08,3.76E-03
2016-09,3.47E-03
2016-10,4.39E-03
2016-11,2.15E-03
2016-12,2.98E-03
2017-01,5.11E-03
2017-02,3.24E-03
2017-03,4.11E-03
2017-04,5.14E-03
2017-05,3.15E-03
2017-06,3.94E-03
2017-07,2.54E-03
2017-08,1.21E-03
2017-09,3.64E-03
2017-10,4.81E-03
2017-11,1.02E-03
2017-12,2.97E-03
2018-01,5.35E-03
2018-02,2.36E-03
2018-03,2.87E-03
2018-04,4.11E-03
2018-05,3.88E-03
2018-06,5.17E-03
2018-07,6.02E-03
2018-08,3.13E-03
2018-09,3.09E-03
2018-10,3.71E-03
2018-11,3.79E-03
2018-12,6.67E-03
2019-01,3.98E-03
2019-02,1.81E-03
2019-03,5.62E-03
2019-04,3.35E-03
2019-05,3.30E-03
2019-06,8.48E-03
2019-07,4.54E-03
2019-08,5.42E-03
2019-09,5.15E-03
2019-10,2.56E-03
2019-11,3.88E-03
2019-12,4.39E-03
2020-01,4.44E-03
2020-02,3.14E-03
2020-03,4.65E-03
2020-04,4.11E-03
2020-05,3.46E-03
2020-06,4.86E-03
2020-07,4.76E-03
2020-08,3.68E-03
2020-09,3.27E-03
2020-10,2.04E-03
2020-11,2.95E-03
2020-12,5.04E-03
2021-01,4.74E-03
2021-02,4.37E-03
2021-03,2.62E-03
2021-04,4.28E-03
2021-05,4.51E-03
2021-06,5.70E-03
2021-07,4.22E-03
2021-08,5.42E-03
2021-09,4.06E-03
2021-10,3.57E-03
2021-11,3.80E-03
2021-12,5.71E-03
2022-01,4.13E-03
2022-02,3.10E-03
2022-03,3.10E-03
2022-04,4.57E-03
2022-05,3.76E-03
2022-06,4.81E-03
2022-07,2.81E-03
2022-08,4.53E-03
2022-09,4.68E-03
2022-10,4.26E-03
2022-11,3.86E-03
2022-12,4.82E-03
2023-01,6.57E-03
2023-02,4.83E-03
2023-03,1.04E-03
2023-04,3.27E-03
2023-05,5.28E-03
2023-06,4.51E-03
2023-07,5.08E-03
2023-08,4.33E-03
2023-09,4.96E-03
2023-10,3.83E-03
2023-11,3.03E-03
2023-12,3.36E-03
2024-01,5.25E-03
2024-02,4.97E-03
2024-03,6.40E-03
2024-04,6.21E-03
2024-05,4.88E-03
2024-06,5.74E-03
2024-07,5.15E-03
2024-08,5.76E-03
2024-09,5.50E-03
2024-10,4.01E-03
2024-11,4.78E-03
2024-12,4.98E-03
