Date,Cuadro de Mando Integral
1979-04,0.00E+00
1979-05,0.00E+00
1979-06,0.00E+00
1979-07,0.00E+00
1979-08,0.00E+00
1979-09,0.00E+00
1979-10,0.00E+00
1979-11,0.00E+00
1979-12,0.00E+00
1980-01,0.00E+00
1980-02,0.00E+00
1980-03,0.00E+00
1980-04,0.00E+00
1980-05,0.00E+00
1980-06,0.00E+00
1980-07,0.00E+00
1980-08,0.00E+00
1980-09,0.00E+00
1980-10,0.00E+00
1980-11,0.00E+00
1980-12,0.00E+00
1981-01,0.00E+00
1981-02,0.00E+00
1981-03,0.00E+00
1981-04,0.00E+00
1981-05,0.00E+00
1981-06,0.00E+00
1981-07,0.00E+00
1981-08,0.00E+00
1981-09,0.00E+00
1981-10,0.00E+00
1981-11,0.00E+00
1981-12,0.00E+00
1982-01,0.00E+00
1982-02,0.00E+00
1982-03,0.00E+00
1982-04,0.00E+00
1982-05,0.00E+00
1982-06,0.00E+00
1982-07,0.00E+00
1982-08,0.00E+00
1982-09,0.00E+00
1982-10,0.00E+00
1982-11,0.00E+00
1982-12,0.00E+00
1983-01,0.00E+00
1983-02,0.00E+00
1983-03,0.00E+00
1983-04,0.00E+00
1983-05,0.00E+00
1983-06,0.00E+00
1983-07,0.00E+00
1983-08,0.00E+00
1983-09,0.00E+00
1983-10,0.00E+00
1983-11,0.00E+00
1983-12,0.00E+00
1984-01,0.00E+00
1984-02,0.00E+00
1984-03,0.00E+00
1984-04,0.00E+00
1984-05,0.00E+00
1984-06,0.00E+00
1984-07,0.00E+00
1984-08,0.00E+00
1984-09,0.00E+00
1984-10,0.00E+00
1984-11,0.00E+00
1984-12,0.00E+00
1985-01,0.00E+00
1985-02,0.00E+00
1985-03,0.00E+00
1985-04,0.00E+00
1985-05,0.00E+00
1985-06,0.00E+00
1985-07,0.00E+00
1985-08,0.00E+00
1985-09,0.00E+00
1985-10,0.00E+00
1985-11,0.00E+00
1985-12,0.00E+00
1986-01,0.00E+00
1986-02,0.00E+00
1986-03,0.00E+00
1986-04,0.00E+00
1986-05,0.00E+00
1986-06,0.00E+00
1986-07,0.00E+00
1986-08,0.00E+00
1986-09,0.00E+00
1986-10,0.00E+00
1986-11,0.00E+00
1986-12,0.00E+00
1987-01,0.00E+00
1987-02,0.00E+00
1987-03,0.00E+00
1987-04,0.00E+00
1987-05,0.00E+00
1987-06,0.00E+00
1987-07,0.00E+00
1987-08,0.00E+00
1987-09,0.00E+00
1987-10,0.00E+00
1987-11,0.00E+00
1987-12,0.00E+00
1988-01,0.00E+00
1988-02,0.00E+00
1988-03,0.00E+00
1988-04,0.00E+00
1988-05,0.00E+00
1988-06,0.00E+00
1988-07,0.00E+00
1988-08,0.00E+00
1988-09,0.00E+00
1988-10,0.00E+00
1988-11,0.00E+00
1988-12,0.00E+00
1989-01,0.00E+00
1989-02,0.00E+00
1989-03,0.00E+00
1989-04,0.00E+00
1989-05,0.00E+00
1989-06,0.00E+00
1989-07,0.00E+00
1989-08,0.00E+00
1989-09,0.00E+00
1989-10,0.00E+00
1989-11,0.00E+00
1989-12,0.00E+00
1990-01,0.00E+00
1990-02,0.00E+00
1990-03,0.00E+00
1990-04,0.00E+00
1990-05,0.00E+00
1990-06,0.00E+00
1990-07,0.00E+00
1990-08,0.00E+00
1990-09,0.00E+00
1990-10,0.00E+00
1990-11,0.00E+00
1990-12,0.00E+00
1991-01,0.00E+00
1991-02,0.00E+00
1991-03,0.00E+00
1991-04,0.00E+00
1991-05,0.00E+00
1991-06,0.00E+00
1991-07,0.00E+00
1991-08,0.00E+00
1991-09,0.00E+00
1991-10,0.00E+00
1991-11,0.00E+00
1991-12,0.00E+00
1992-01,0.00E+00
1992-02,0.00E+00
1992-03,0.00E+00
1992-04,0.00E+00
1992-05,0.00E+00
1992-06,0.00E+00
1992-07,0.00E+00
1992-08,0.00E+00
1992-09,0.00E+00
1992-10,0.00E+00
1992-11,0.00E+00
1992-12,0.00E+00
1993-01,0.00E+00
1993-02,0.00E+00
1993-03,0.00E+00
1993-04,0.00E+00
1993-05,0.00E+00
1993-06,0.00E+00
1993-07,0.00E+00
1993-08,0.00E+00
1993-09,0.00E+00
1993-10,0.00E+00
1993-11,0.00E+00
1993-12,0.00E+00
1994-01,4.51E-04
1994-02,0.00E+00
1994-03,0.00E+00
1994-04,1.30E-03
1994-05,1.28E-03
1994-06,0.00E+00
1994-07,0.00E+00
1994-08,0.00E+00
1994-09,0.00E+00
1994-10,0.00E+00
1994-11,0.00E+00
1994-12,0.00E+00
1995-01,0.00E+00
1995-02,1.36E-03
1995-03,0.00E+00
1995-04,0.00E+00
1995-05,0.00E+00
1995-06,0.00E+00
1995-07,0.00E+00
1995-08,0.00E+00
1995-09,0.00E+00
1995-10,0.00E+00
1995-11,0.00E+00
1995-12,8.74E-04
1996-01,0.00E+00
1996-02,0.00E+00
1996-03,1.02E-03
1996-04,1.07E-03
1996-05,2.38E-03
1996-06,0.00E+00
1996-07,0.00E+00
1996-08,0.00E+00
1996-09,0.00E+00
1996-10,1.10E-03
1996-11,0.00E+00
1996-12,0.00E+00
1997-01,6.08E-04
1997-02,0.00E+00
1997-03,0.00E+00
1997-04,1.07E-03
1997-05,1.08E-03
1997-06,3.07E-03
1997-07,0.00E+00
1997-08,1.26E-03
1997-09,1.88E-03
1997-10,0.00E+00
1997-11,0.00E+00
1997-12,0.00E+00
1998-01,1.95E-03
1998-02,0.00E+00
1998-03,0.00E+00
1998-04,0.00E+00
1998-05,2.13E-03
1998-06,9.59E-04
1998-07,0.00E+00
1998-08,3.65E-03
1998-09,0.00E+00
1998-10,1.10E-03
1998-11,3.45E-03
1998-12,0.00E+00
1999-01,2.34E-03
1999-02,2.48E-03
1999-03,0.00E+00
1999-04,1.00E-03
1999-05,0.00E+00
1999-06,3.73E-03
1999-07,0.00E+00
1999-08,3.50E-03
1999-09,0.00E+00
1999-10,1.06E-03
1999-11,0.00E+00
1999-12,7.38E-04
2000-01,4.29E-03
2000-02,4.96E-03
2000-03,2.62E-03
2000-04,9.10E-04
2000-05,0.00E+00
2000-06,1.72E-03
2000-07,9.67E-04
2000-08,0.00E+00
2000-09,0.00E+00
2000-10,1.97E-03
2000-11,3.10E-03
2000-12,4.21E-03
2001-01,7.08E-03
2001-02,1.10E-03
2001-03,3.32E-03
2001-04,8.43E-04
2001-05,0.00E+00
2001-06,2.47E-03
2001-07,1.98E-03
2001-08,3.16E-03
2001-09,2.53E-03
2001-10,9.02E-04
2001-11,1.97E-03
2001-12,2.69E-03
2002-01,5.01E-03
2002-02,2.14E-03
2002-03,2.38E-03
2002-04,8.69E-04
2002-05,6.31E-03
2002-06,3.31E-03
2002-07,9.40E-04
2002-08,3.01E-03
2002-09,4.32E-03
2002-10,1.74E-03
2002-11,9.25E-04
2002-12,4.45E-03
2003-01,7.42E-03
2003-02,0.00E+00
2003-03,4.38E-03
2003-04,3.16E-03
2003-05,1.71E-03
2003-06,3.03E-03
2003-07,3.51E-03
2003-08,2.75E-03
2003-09,3.19E-03
2003-10,1.62E-03
2003-11,9.18E-04
2003-12,4.67E-03
2004-01,7.27E-03
2004-02,4.38E-03
2004-03,1.30E-03
2004-04,7.74E-03
2004-05,3.65E-03
2004-06,5.59E-03
2004-07,6.64E-04
2004-08,4.65E-03
2004-09,2.34E-03
2004-10,2.96E-03
2004-11,7.62E-04
2004-12,2.17E-03
2005-01,4.74E-03
2005-02,1.68E-03
2005-03,7.16E-03
2005-04,3.81E-03
2005-05,2.85E-03
2005-06,5.96E-03
2005-07,2.12E-03
2005-08,5.99E-03
2005-09,1.85E-03
2005-10,3.27E-03
2005-11,5.01E-03
2005-12,3.06E-03
2006-01,3.67E-03
2006-02,1.51E-03
2006-03,2.27E-03
2006-04,5.80E-03
2006-05,3.90E-03
2006-06,2.73E-03
2006-07,6.45E-03
2006-08,2.66E-03
2006-09,1.63E-03
2006-10,2.22E-03
2006-11,2.38E-03
2006-12,1.84E-03
2007-01,4.70E-03
2007-02,6.96E-04
2007-03,2.06E-03
2007-04,7.00E-03
2007-05,1.76E-03
2007-06,1.44E-03
2007-07,1.22E-03
2007-08,4.36E-03
2007-09,4.40E-03
2007-10,2.61E-03
2007-11,2.88E-03
2007-12,2.69E-03
2008-01,3.99E-03
2008-02,1.91E-03
2008-03,3.32E-03
2008-04,4.61E-03
2008-05,2.58E-03
2008-06,4.28E-03
2008-07,3.23E-03
2008-08,3.79E-03
2008-09,1.40E-03
2008-10,7.16E-03
2008-11,3.39E-03
2008-12,3.64E-03
2009-01,6.33E-03
2009-02,2.84E-03
2009-03,1.47E-03
2009-04,3.51E-03
2009-05,4.96E-03
2009-06,2.12E-03
2009-07,1.91E-03
2009-08,6.52E-03
2009-09,3.01E-03
2009-10,2.19E-03
2009-11,1.03E-03
2009-12,3.96E-03
2010-01,6.05E-03
2010-02,2.28E-03
2010-03,1.70E-03
2010-04,2.62E-03
2010-05,4.66E-03
2010-06,4.70E-03
2010-07,1.26E-02
2010-08,5.84E-03
2010-09,3.33E-03
2010-10,8.45E-04
2010-11,5.83E-03
2010-12,4.00E-03
2011-01,5.52E-03
2011-02,7.62E-03
2011-03,3.69E-03
2011-04,2.55E-03
2011-05,3.25E-03
2011-06,5.22E-03
2011-07,3.55E-03
2011-08,4.97E-03
2011-09,4.32E-03
2011-10,3.06E-03
2011-11,5.78E-03
2011-12,5.94E-03
2012-01,8.56E-03
2012-02,2.23E-03
2012-03,4.11E-03
2012-04,2.80E-03
2012-05,2.97E-03
2012-06,6.66E-03
2012-07,6.73E-03
2012-08,2.19E-03
2012-09,3.90E-03
2012-10,6.70E-03
2012-11,2.47E-03
2012-12,5.76E-03
2013-01,5.35E-03
2013-02,2.22E-03
2013-03,4.21E-03
2013-04,2.12E-03
2013-05,2.25E-03
2013-06,5.07E-03
2013-07,6.23E-03
2013-08,3.23E-03
2013-09,5.78E-03
2013-10,3.37E-03
2013-11,2.81E-03
2013-12,6.06E-03
2014-01,5.34E-03
2014-02,2.94E-03
2014-03,4.59E-03
2014-04,4.68E-03
2014-05,3.17E-03
2014-06,6.60E-03
2014-07,5.61E-03
2014-08,4.21E-03
2014-09,2.70E-03
2014-10,5.93E-03
2014-11,5.26E-03
2014-12,4.65E-03
2015-01,4.06E-03
2015-02,4.32E-03
2015-03,4.70E-03
2015-04,3.94E-03
2015-05,6.23E-03
2015-06,4.81E-03
2015-07,4.87E-03
2015-08,5.14E-03
2015-09,2.94E-03
2015-10,3.33E-03
2015-11,2.90E-03
2015-12,3.76E-03
2016-01,6.44E-03
2016-02,3.35E-03
2016-03,2.92E-03
2016-04,3.91E-03
2016-05,4.78E-03
2016-06,4.48E-03
2016-07,4.38E-03
2016-08,5.48E-03
2016-09,2.93E-03
2016-10,3.02E-03
2016-11,4.60E-03
2016-12,5.03E-03
2017-01,7.66E-03
2017-02,3.24E-03
2017-03,4.39E-03
2017-04,4.23E-03
2017-05,3.43E-03
2017-06,3.94E-03
2017-07,4.82E-03
2017-08,5.16E-03
2017-09,5.83E-03
2017-10,3.13E-03
2017-11,5.37E-03
2017-12,6.51E-03
2018-01,4.85E-03
2018-02,7.09E-03
2018-03,4.17E-03
2018-04,4.37E-03
2018-05,3.88E-03
2018-06,5.87E-03
2018-07,6.80E-03
2018-08,7.98E-03
2018-09,4.75E-03
2018-10,1.96E-03
2018-11,3.03E-03
2018-12,9.45E-03
2019-01,7.13E-03
2019-02,4.53E-03
2019-03,4.91E-03
2019-04,6.23E-03
2019-05,6.37E-03
2019-06,7.20E-03
2019-07,6.13E-03
2019-08,6.19E-03
2019-09,7.61E-03
2019-10,4.69E-03
2019-11,4.47E-03
2019-12,5.70E-03
2020-01,6.41E-03
2020-02,4.12E-03
2020-03,5.50E-03
2020-04,5.84E-03
2020-05,5.30E-03
2020-06,7.98E-03
2020-07,5.79E-03
2020-08,3.22E-03
2020-09,4.04E-03
2020-10,4.45E-03
2020-11,3.51E-03
2020-12,4.55E-03
2021-01,5.15E-03
2021-02,6.08E-03
2021-03,5.06E-03
2021-04,4.90E-03
2021-05,3.14E-03
2021-06,5.34E-03
2021-07,5.82E-03
2021-08,3.91E-03
2021-09,4.80E-03
2021-10,4.46E-03
2021-11,4.17E-03
2021-12,4.85E-03
2022-01,4.08E-03
2022-02,4.53E-03
2022-03,2.65E-03
2022-04,6.44E-03
2022-05,3.76E-03
2022-06,7.79E-03
2022-07,4.21E-03
2022-08,5.77E-03
2022-09,4.32E-03
2022-10,3.89E-03
2022-11,5.27E-03
2022-12,4.82E-03
2023-01,5.70E-03
2023-02,3.91E-03
2023-03,9.58E-04
2023-04,3.96E-03
2023-05,5.28E-03
2023-06,6.99E-03
2023-07,5.08E-03
2023-08,5.31E-03
2023-09,6.20E-03
2023-10,4.00E-03
2023-11,3.46E-03
2023-12,5.35E-03
2024-01,5.56E-03
2024-02,4.56E-03
2024-03,4.45E-03
2024-04,2.84E-03
2024-05,4.35E-03
2024-06,4.97E-03
2024-07,5.83E-03
2024-08,6.72E-03
2024-09,6.01E-03
2024-10,4.45E-03
2024-11,5.13E-03
2024-12,4.73E-03
